Rank,Name,Method,Temp,Freq,Ident,Cov,Evalue,max,gdt,tm
1,meta_prc1,prc,2IHFA,11,0.239,0.852,3.3e-07,0.459,0.488,0.523
2,meta_hs2,hs,1QVCA,32,0.193,0.545,0,0.457,0.487,0.518
3,meta_com1,com,2IHFA,11,0.234,0.841,1.91e-41,0.459,0.486,0.522
4,meta_hg2,hg,2IHFA,11,0.255,0.852,3.6e-37,0.456,0.486,0.519
5,meta_msaprobs3,msaprobs,2VW9A,21,0.188,0.54,unknown,0.453,0.484,0.513
6,meta_novel5,None,None,None,None,None,None,0,0.77,1.5
7,meta_novel4,None,None,None,None,None,None,0,0.75,6
8,meta_hs4,hs,1QVCA,32,0.265,0.53,0,0.452,0.482,0.515
9,meta_hg5,hg,1UE1B,8,0.147,0.591,1.2e-34,0.455,0.482,0.516
10,meta_ff5,ff,2IHFA,11,0.26,0.53,5,0.456,0.482,0.521
11,meta_ss3,ss,2VW9A,21,0.193,0.545,5.2e-36,0.451,0.481,0.515
12,meta_sam3,sam,1QVCD,7,0.316,0.658,3.21e-27,0.454,0.481,0.514
13,meta_hhbl6,hhbl,2VW9A,21,0.193,0.556,4.1e-22,0.447,0.48,0.514
14,meta_gbli7,gbli,2VW9A,21,0.193,0.556,3.6e-21,0.447,0.48,0.515
15,meta_gbli4,gbli,2VW9A,21,0.193,0.556,3.6e-21,0.447,0.48,0.515
16,meta_gbli1,gbli,2VW9A,21,0.193,0.556,3.6e-21,0.447,0.48,0.515
17,meta_gbli3,gbli,2VW9A,21,0.193,0.556,3.6e-21,0.447,0.48,0.515
18,meta_gbli8,gbli,2VW9A,21,0.193,0.556,3.6e-21,0.447,0.48,0.515
19,meta_gbli9,gbli,2VW9A,21,0.193,0.556,3.6e-21,0.447,0.48,0.515
20,meta_gbli2,gbli,2VW9A,21,0.193,0.556,3.6e-21,0.447,0.48,0.515
21,meta_hs5,hs,1QVCA,32,0.326,0.714,0,0.448,0.48,0.513
22,meta_com2,com,1QVCA,32,0.193,0.545,1.41e-37,0.449,0.48,0.514
23,meta_multicom2,multicom,1QVCA,32,0.311,0.602,8e-62,0.449,0.48,0.518
24,meta_multicom4,multicom,1EQQB,7,0.311,0.591,2e-61,0.451,0.48,0.518
25,meta_center2,center,2IHFA,11,0.239,0.852,unknown,0.452,0.48,0.514
26,meta_novel2,None,None,None,None,None,None,0,0.75,7
27,meta_ss5,ss,1UE1B,8,0.147,0.581,1.2e-34,0.451,0.479,0.513
28,meta_ss2,ss,2IHFA,11,0.204,0.591,3.6e-37,0.449,0.479,0.513
29,meta_star2,star,2IHFA,11,0.239,0.852,converted,0.451,0.479,0.513
30,meta_novel1,None,None,None,None,None,None,0,0.76,2.5
31,meta_hs8,hs,1UE1B,8,0.193,0.551,0,0.451,0.478,0.511
32,meta_ss9,ss,3ULPA,6,0.178,0.535,1.2e-31,0.451,0.478,0.511
