Rank,Name,Method,Temp,Freq,Ident,Cov,Evalue,max,gdt,tm
1,meta_muster9,muster,4ONSA,1,0.123,0.961,unknown,0.169,0.222,0.217
2,meta_rose_ab2,None,None,None,None,None,None,0,0.43,6
3,meta_muster1,muster,5CWOA,1,0.219,0.933,unknown,0.166,0.221,0.214
4,meta_rose_ab1,None,None,None,None,None,None,0,0.42,8
5,meta_rapt10,rapt,3NZSA,1,0.095,0.923,0.01197,0.165,0.227,0.221
6,meta_rapt4,rapt,4AV3A,1,0.095,1,0.01115,0.165,0.219,0.211
7,meta_muster5,muster,5CWMA,2,0.171,0.933,unknown,0.162,0.215,0.21
8,meta_rapt7,rapt,4ANXA,1,0.095,0.942,0.01145,0.162,0.224,0.219
9,meta_rapt8,rapt,4ANVA,1,0.095,0.942,0.01153,0.162,0.224,0.218
10,meta_rapt5,rapt,1E8YA,1,0.095,0.942,0.01122,0.162,0.224,0.218
11,meta_rapt9,rapt,2WXFA,1,0.142,0.942,0.01193,0.161,0.222,0.217
12,meta_hs3,hs,4G27B,2,0.085,0.428,1.7e+02,0.159,0.208,0.197
13,meta_rapt6,rapt,4AJWA,1,0.114,0.952,0.01132,0.159,0.22,0.211
14,meta_rapt1,rapt,5DXUA,1,0.114,0.952,0.01017,0.158,0.218,0.208
15,meta_rapt2,rapt,1H6KA,1,0.114,1,0.01032,0.157,0.225,0.222
16,meta_hs2,hs,1G4YB,2,0.085,0.419,1.6e+02,0.157,0.207,0.196
17,meta_center0,center,5CWBA,7,0.152,1,unknown,0.156,0.219,0.216
18,meta_star1,star,5CWBA,7,0.152,1,converted,0.156,0.219,0.216
19,meta_center1,center,5CWBA,7,0.152,1,unknown,0.156,0.219,0.216
20,meta_muster3,muster,4G3AA,1,0.142,0.885,unknown,0.154,0.217,0.217
21,meta_csiblast2,csiblast,2BFGA,2,0.19,0.647,0.085,0.154,0.209,0.203
22,meta_ss8,ss,3IZRg,2,0.066,0.18,7.5,0.154,0.213,0.211
23,meta_hh1,hh,1G4YB,2,0.104,0.495,1.3e+02,0.154,0.202,0.194
24,meta_newblast1,newblast,1W91A,3,0.2,0.647,3.3,0.154,0.208,0.205
25,meta_muster4,muster,3RK6A,1,0.161,0.961,unknown,0.153,0.218,0.215
26,meta_hs6,hs,4WD8A,1,0.076,0.609,1.3e+03,0.153,0.202,0.193
27,meta_hh2,hh,4G27B,2,0.104,0.495,1.3e+02,0.153,0.203,0.194
28,meta_gbli10,gbli,5CWBA,7,0.266,0.99,1.2e+03,0.152,0.208,0.207
29,meta_ss9,ss,2H4MA,1,0.076,0.6,8e+02,0.152,0.21,0.207
30,meta_muster8,muster,5CWBA,7,0.19,0.838,unknown,0.151,0.208,0.204
31,meta_hhsuite4,hhsuite,3J3Bd,3,0.171,0.685,18,0.151,0.206,0.205
32,meta_blits2,blits,3J21A,2,0.095,0.628,25,0.151,0.206,0.205
33,meta_csiblast1,csiblast,2BS9A,3,0.19,0.647,0.080,0.151,0.205,0.198
34,meta_ss7,ss,3J3Bd,3,0.076,0.18,9.6,0.151,0.207,0.203
35,meta_muster7,muster,5CWMA,2,0.152,1,unknown,0.15,0.206,0.202
36,meta_rapt3,rapt,2Y3AA,1,0.104,0.952,0.01044,0.15,0.213,0.206
37,meta_blits5,blits,1VX7A,2,0.114,0.609,24,0.15,0.204,0.203
38,meta_blits4,blits,4A17A,2,0.142,0.638,35,0.15,0.203,0.202
39,meta_hhsuite7,hhsuite,3J21a,1,0.095,0.628,15,0.149,0.202,0.203
40,meta_blits6,blits,3J3BA,2,0.152,0.609,41,0.148,0.201,0.2
41,meta_muster6,muster,5CWCA,1,0.18,0.895,unknown,0.147,0.201,0.195
42,meta_hhsuite10,hhsuite,1JJ2W,1,0.095,0.6,19,0.147,0.201,0.202
43,meta_hhsuite3,hhsuite,2GO56,2,0.142,0.609,17,0.147,0.201,0.203
44,meta_super2,super,4A1AW,2,0.152,0.657,16,0.146,0.206,0.21
45,meta_ap9,ap,4A17A,2,0.142,0.733,7.6,0.146,0.197,0.202
46,meta_hhsuite2,hhsuite,4A1AW,2,0.152,0.657,16,0.146,0.195,0.192
47,meta_center4,center,3NRHA,3,0.133,1,unknown,0.145,0.205,0.201
48,meta_hhsuite5,hhsuite,3IZSg,1,0.104,0.666,15,0.145,0.197,0.2
49,meta_muster2,muster,5FSHA,1,0.123,0.961,unknown,0.144,0.206,0.197
50,meta_hg5,hg,3J39d,1,0.171,0.685,12,0.144,0.19,0.191
51,meta_ap4,ap,3J3BA,2,0.123,0.619,9,0.144,0.19,0.193
52,meta_hs5,hs,3ZMDA,2,0.066,0.209,46,0.144,0.196,0.189
53,meta_hg9,hg,2GO56,2,0.161,0.638,13,0.143,0.194,0.196
54,meta_hg3,hg,3J3Bd,3,0.2,0.723,9.6,0.143,0.19,0.193
55,meta_hhbl5,hhbl,2M0JA,1,0.066,0.104,20,0.143,0.18,0.175
56,meta_ss6,ss,3J3Bd,3,0.047,0.161,2.4e+02,0.143,0.195,0.196
57,meta_super6,super,1PQ1B,1,0.038,0.304,2.3e+02,0.142,0.19,0.187
58,meta_hhbl8,hhbl,2GO5A,2,0.057,0.133,8,0.142,0.191,0.181
59,meta_hg7,hg,2WWBM,2,0.123,0.657,11,0.142,0.191,0.194
60,meta_compro4,compro,3NRHA,3,0.123,0.99,unknown,0.141,0.198,0.196
61,meta_psiblast1,psiblast,2BS9A,3,0.2,0.647,1.4,0.141,0.194,0.189
62,meta_gbli5,gbli,2CCQA,1,0.123,0.428,1.2e+02,0.141,0.189,0.187
63,meta_hhbl7,hhbl,5CWGA,1,0.076,0.171,3.2e+02,0.141,0.177,0.171
64,meta_ss3,ss,2KHVA,3,0.085,0.523,46,0.141,0.194,0.191
65,meta_hg6,hg,4A1AW,2,0.133,0.685,9.8,0.141,0.191,0.192
66,meta_ap10,ap,2GO5A,2,0.114,0.619,9.2,0.141,0.191,0.196
67,meta_hs1,hs,5A0NA,2,0.047,0.19,15,0.141,0.188,0.178
68,meta_hh3,hh,5A0NA,2,0.047,0.19,16,0.141,0.196,0.189
69,meta_hg4,hg,3IZRg,2,0.18,0.79,7.5,0.141,0.188,0.192
70,meta_psiblast2,psiblast,2BFGA,2,0.2,0.647,1.4,0.14,0.195,0.19
71,meta_psiblast3,psiblast,1W91A,3,0.2,0.647,1.4,0.14,0.194,0.188
72,meta_blits7,blits,3IBXA,1,0.038,0.361,4e+02,0.14,0.183,0.179
73,meta_hhbl9,hhbl,3OYVA,1,0.066,0.361,3.7e+02,0.14,0.189,0.181
74,meta_ap8,ap,1VX7A,2,0.123,0.647,8.4,0.14,0.19,0.193
75,meta_hhsuite8,hhsuite,2WWBM,2,0.114,0.609,14,0.14,0.193,0.198
76,meta_ss1,ss,3NRHA,3,0.104,0.523,27,0.139,0.196,0.193
77,meta_csiblast3,csiblast,1W91A,3,0.19,0.647,0.087,0.138,0.188,0.182
78,meta_hhbl1,hhbl,5CWBA,7,0.123,0.476,2.1e+02,0.138,0.184,0.178
79,meta_csiblast8,csiblast,1KFUS,1,0.085,0.228,0.73,0.137,0.181,0.176
80,meta_hhbl4,hhbl,4EO0A,1,0.057,0.257,1.8e+02,0.137,0.178,0.171
81,meta_super8,super,2WWBM,2,0.114,0.609,14,0.137,0.193,0.197
82,meta_muster10,muster,3LTJA,1,0.18,0.847,unknown,0.136,0.199,0.2
83,meta_csiblast7,csiblast,3AMKA,1,0.114,0.457,0.47,0.136,0.189,0.187
84,meta_csiblast4,csiblast,3AMLA,1,0.114,0.457,0.41,0.136,0.188,0.184
85,meta_ff1,ff,4DJBA,1,0.18,0.942,1,0.136,0.186,0.186
86,meta_csiblast6,csiblast,3VU2A,1,0.114,0.457,0.41,0.136,0.187,0.182
87,meta_hg2,hg,2KHVA,3,0.114,0.752,46,0.136,0.193,0.193
88,meta_hs4,hs,2H9DA,2,0.133,0.476,91,0.136,0.191,0.189
89,meta_hg10,hg,1S1IW,1,0.171,0.647,11,0.135,0.183,0.188
90,meta_gbli9,gbli,3SZPA,1,0.076,0.419,1.2e+03,0.135,0.183,0.181
91,meta_csiblast9,csiblast,1KFXS,1,0.085,0.228,0.77,0.135,0.178,0.172
