Rank,Name,Method,Temp,Freq,Ident,Cov,Evalue,max,gdt,tm
1,meta_star1,star,4GVPA,20,0.226,0.958,converted,0.53,0.55,0.617
2,meta_center1,center,4GVPA,20,0.226,0.958,unknown,0.53,0.55,0.617
3,meta_hg2,hg,4GVPA,20,0.231,0.958,0,0.526,0.545,0.615
4,meta_ss2,ss,4GVPA,20,0.231,0.958,0,0.526,0.545,0.615
5,meta_hhbl2,hhbl,4GVPA,20,0.231,0.953,3.4e-30,0.526,0.545,0.615
6,meta_blits3,blits,4GVPA,20,0.231,0.958,4.4e-34,0.524,0.545,0.615
7,meta_hhsuite3,hhsuite,4GVPA,20,0.231,0.953,6.9e-30,0.524,0.544,0.615
8,meta_muster1,muster,4GVPA,20,0.231,0.958,unknown,0.521,0.542,0.613
9,meta_rapt1,rapt,4GVPA,20,0.231,0.958,4.654e-07,0.52,0.542,0.613
10,meta_compro1,compro,4GVPA,20,0.24,0.958,unknown,0.52,0.54,0.613
11,meta_csblast4,csblast,4GVPA,20,0.236,0.958,4e-49,0.52,0.541,0.613
12,meta_ff3,ff,4GVPA,20,0.231,0.958,3,0.52,0.542,0.614
13,meta_msaprobs1,msaprobs,4GVPA,20,0.24,0.958,unknown,0.52,0.538,0.612
14,meta_csiblast5,csiblast,4GVPA,20,0.24,0.958,1e-50,0.519,0.541,0.613
15,meta_hh6,hh,4GVPA,20,0.24,0.958,5.1e-20,0.519,0.541,0.613
16,meta_psiblast2,psiblast,4GVPA,20,0.231,0.958,1e-58,0.518,0.541,0.611
17,meta_multicom2,multicom,4GVPA,20,0.231,0.958,1e-58,0.518,0.541,0.611
18,meta_com5,com,4GVPA,20,0.24,0.958,7.53e-16,0.517,0.54,0.612
19,meta_hmmer5,hmmer,4GVPA,20,0.24,0.958,1.4e-14,0.517,0.538,0.611
20,meta_prc3,prc,4GVPA,20,0.226,0.958,1.4e-42,0.517,0.538,0.609
21,meta_newblast1,newblast,4GVPA,20,0.24,0.958,5e-44,0.514,0.537,0.61
22,meta_blast3,blast,4GVPA,20,0.24,0.958,3e-61,0.511,0.535,0.607
23,meta_hs5,hs,4GVPA,20,0.199,0.893,1.5e-21,0.507,0.531,0.604
24,meta_sam1,sam,4GVPA,20,0.231,0.958,1.66e-24,0.505,0.525,0.603
25,meta_hs6,hs,4GVPA,20,0.231,0.916,7.3e-21,0.504,0.524,0.601
26,meta_star2,star,5F64A,16,0.236,0.939,converted,0.502,0.518,0.596
27,meta_star4,star,4HYEA,16,0.199,0.916,converted,0.501,0.518,0.59
28,meta_center2,center,5F64A,16,0.236,0.944,unknown,0.498,0.516,0.594
29,meta_multicom1,multicom,4GVPA,20,0.606,0.606,6e-62,0.497,0.517,0.599
30,meta_center4,center,4HYEA,16,0.199,0.925,unknown,0.497,0.518,0.586
31,meta_csiblast1,csiblast,5F64A,16,0.606,0.606,2e-61,0.494,0.511,0.591
32,meta_sam5,sam,5F64A,16,0.236,0.944,7.43e-22,0.493,0.509,0.592
33,meta_compro2,compro,5F64A,16,0.245,0.944,unknown,0.493,0.512,0.59
34,meta_hs4,hs,4GVPA,20,0.203,0.916,3.3e-23,0.492,0.521,0.595
35,meta_hs3,hs,4GVPA,20,0.365,0.402,2.6e-27,0.491,0.515,0.598
36,meta_compro4,compro,4HYEA,16,0.194,0.907,unknown,0.49,0.51,0.583
37,meta_hg3,hg,4HYEA,16,0.199,0.925,0,0.488,0.506,0.583
38,meta_ss3,ss,4HYEA,16,0.199,0.925,0,0.488,0.506,0.583
39,meta_msaprobs2,msaprobs,5F64A,16,0.24,0.93,unknown,0.486,0.506,0.587
40,meta_muster3,muster,4HYEA,16,0.199,0.925,unknown,0.486,0.506,0.583
41,meta_rapt3,rapt,4HYEA,16,0.199,0.925,8.728e-07,0.485,0.505,0.582
42,meta_hhsuite1,hhsuite,4HYEA,16,0.199,0.925,1.8e-30,0.485,0.505,0.582
43,meta_ff4,ff,4HYEA,16,0.199,0.925,4,0.484,0.504,0.582
44,meta_com4,com,4HYEA,16,0.208,0.921,4.63e-16,0.484,0.504,0.582
45,meta_hh8,hh,5F64A,16,0.236,0.944,2e-19,0.482,0.5,0.587
46,meta_compro3,compro,4LDZA,9,0.24,0.898,unknown,0.482,0.507,0.577
47,meta_hh5,hh,4HYEA,16,0.208,0.921,8.9e-21,0.482,0.503,0.581
48,meta_rapt5,rapt,5F64A,16,0.236,0.944,1.003e-06,0.481,0.499,0.587
49,meta_multicom3,multicom,5F64A,16,0.236,0.944,4e-58,0.481,0.499,0.585
50,meta_csiblast2,csiblast,5F64A,16,0.236,0.944,5e-52,0.481,0.499,0.586
51,meta_hhsuite2,hhsuite,5F64A,16,0.24,0.939,2.5e-32,0.481,0.498,0.587
52,meta_muster2,muster,5F64A,16,0.236,0.944,unknown,0.481,0.499,0.586
53,meta_blast2,blast,5F64A,16,0.236,0.944,1e-65,0.481,0.498,0.586
54,meta_prc4,prc,4HYEA,16,0.199,0.925,2.3e-40,0.481,0.501,0.576
55,meta_hs8,hs,5F64A,16,0.236,0.912,3.7e-20,0.48,0.498,0.586
56,meta_star3,star,4LDZA,9,0.217,0.842,converted,0.48,0.503,0.574
57,meta_psiblast3,psiblast,5F64A,16,0.236,0.944,4e-58,0.48,0.499,0.586
58,meta_hg5,hg,5F64A,16,0.236,0.944,0,0.48,0.499,0.586
59,meta_ss5,ss,5F64A,16,0.236,0.944,0,0.48,0.499,0.586
60,meta_ff5,ff,5F64A,16,0.236,0.944,5,0.479,0.498,0.585
61,meta_hhbl7,hhbl,4LDZA,9,0.222,0.902,1.1e-26,0.479,0.501,0.581
62,meta_center3,center,4LDZA,9,0.157,0.907,unknown,0.477,0.498,0.569
63,meta_ff7,ff,4LDZA,9,0.222,0.907,7,0.476,0.5,0.58
64,meta_hhsuite6,hhsuite,4LDZA,9,0.222,0.907,8.8e-27,0.476,0.501,0.58
65,meta_ss9,ss,4LDZA,9,0.222,0.907,0,0.474,0.499,0.577
66,meta_sam2,sam,1A04A,13,0.222,0.93,8.92e-23,0.473,0.496,0.574
67,meta_prc5,prc,5F64A,16,0.236,0.944,2.5e-40,0.473,0.495,0.582
68,meta_multicom6,multicom,4HYEA,16,0.203,0.921,2e-56,0.473,0.494,0.573
69,meta_rapt8,rapt,4LDZA,9,0.222,0.902,3.135e-06,0.471,0.495,0.577
70,meta_msaprobs3,msaprobs,4LDZA,9,0.24,0.902,unknown,0.471,0.5,0.57
71,meta_rapt2,rapt,4ZMRA,5,0.199,0.935,6.118e-07,0.47,0.489,0.565
72,meta_hh1,hh,1A04A,13,0.222,0.949,1.9e-24,0.469,0.49,0.582
73,meta_sam4,sam,1RNLA,2,0.222,0.907,3.02e-22,0.468,0.491,0.573
74,meta_muster8,muster,4LDZA,9,0.226,0.898,unknown,0.468,0.494,0.576
75,meta_csblast3,csblast,4HYEA,16,0.217,0.916,2e-49,0.468,0.491,0.575
76,meta_msaprobs4,msaprobs,4HYEA,16,0.208,0.912,unknown,0.464,0.492,0.572
77,meta_hs1,hs,4GVPA,20,0.222,0.912,2.2e-25,0.463,0.48,0.564
78,meta_compro0,compro,1A04A,13,0.222,0.949,unknown,0.461,0.489,0.566
79,meta_multicom4,multicom,4ZMRA,5,0.199,0.93,3e-57,0.461,0.481,0.554
80,meta_multicom5,multicom,4ZMRB,6,0.199,0.921,1e-56,0.461,0.479,0.553
81,meta_psiblast4,psiblast,4ZMRA,5,0.199,0.93,4e-57,0.46,0.481,0.558
82,meta_multicom10,multicom,4ZMRB,6,0.199,0.921,3e-49,0.46,0.478,0.553
83,meta_hs2,hs,4GVPA,20,0.606,0.606,4e-26,0.46,0.488,0.575
84,meta_hh2,hh,5I4CA,8,0.606,0.606,8.2e-26,0.46,0.478,0.565
85,meta_ff10,ff,5I4CA,8,0.606,0.606,10,0.46,0.478,0.565
86,meta_hmmer1,hmmer,5I4CA,8,0.606,0.606,7.4e-88,0.46,0.478,0.565
87,meta_psiblast5,psiblast,4ZMRB,6,0.199,0.921,2e-56,0.459,0.481,0.558
88,meta_multicom9,multicom,4LDZB,1,0.217,0.87,2e-51,0.459,0.477,0.544
89,meta_blast5,blast,4ZMRB,6,0.212,0.912,2e-58,0.458,0.478,0.556
90,meta_blast4,blast,4ZMRA,5,0.212,0.921,5e-59,0.458,0.481,0.559
91,meta_msaprobs0,msaprobs,1A04A,13,0.217,0.921,unknown,0.458,0.49,0.565
92,meta_ss10,ss,1YS7A,2,0.148,0.62,2.5e-30,0.458,0.472,0.553
93,meta_blast1,blast,5I4CA,8,0.606,0.606,3e-67,0.457,0.467,0.534
94,meta_psiblast1,psiblast,5I4CA,8,0.606,0.606,6e-62,0.457,0.467,0.534
95,meta_multicom8,multicom,4LDZA,9,0.222,0.898,1e-52,0.457,0.483,0.563
96,meta_csblast1,csblast,4ZMRA,5,0.212,0.921,2e-50,0.455,0.476,0.547
