Rank,Name,Method,Temp,Freq,Ident,Cov,Evalue,max,gdt,tm
1,meta_csblast2,csblast,4E8BA,18,0.485,0.967,7e-86,0.774,0.792,0.864
2,meta_hh1,hh,4E8BA,18,0.473,0.979,0,0.773,0.792,0.861
3,meta_ss1,ss,2EGVA,20,0.273,0.93,0,0.772,0.792,0.863
4,meta_ss2,ss,4E8BA,18,0.461,0.946,0,0.772,0.791,0.862
5,meta_hg2,hg,4E8BA,18,0.461,0.946,0,0.772,0.792,0.862
6,meta_hh2,hh,4L69A,9,0.24,0.967,0,0.772,0.791,0.862
7,meta_ap1,ap,4E8BA,18,0.473,0.979,0,0.771,0.79,0.862
8,meta_star0,star,4E8BA,18,0.473,0.979,converted,0.771,0.795,0.862
9,meta_center0,center,4E8BA,18,0.473,0.979,unknown,0.771,0.795,0.862
10,meta_hg1,hg,2EGVA,20,0.273,0.93,0,0.77,0.791,0.862
11,meta_compro0,compro,4E8BA,18,0.473,0.979,unknown,0.77,0.791,0.862
12,meta_hhsuite3,hhsuite,2EGVA,20,0.265,0.93,8.1e-68,0.77,0.79,0.863
13,meta_hh4,hh,2EGVA,20,0.273,0.922,0,0.77,0.79,0.86
14,meta_hhsuite2,hhsuite,4L69A,9,0.244,0.963,6.2e-69,0.769,0.789,0.861
15,meta_msaprobs0,msaprobs,4E8BA,18,0.473,0.979,unknown,0.768,0.789,0.861
16,meta_csblast1,csblast,4E8BA,18,0.485,0.967,5e-86,0.767,0.786,0.86
17,meta_newblast1,newblast,4E8BA,18,0.473,0.979,6e-79,0.767,0.786,0.86
18,meta_hh3,hh,2EGVA,20,0.261,0.91,0,0.766,0.786,0.86
19,meta_hhsuite1,hhsuite,4E8BA,18,0.473,0.979,2.9e-72,0.765,0.786,0.859
20,meta_csblast3,csblast,4E8BA,18,0.473,0.979,6e-84,0.764,0.784,0.86
21,meta_ss7,ss,4E8BA,18,0.473,0.979,0,0.763,0.78,0.857
22,meta_com4,com,2EGVA,20,0.253,0.93,1.86e-53,0.763,0.781,0.86
23,meta_ss5,ss,4E8BA,18,0.236,0.967,0,0.762,0.78,0.858
24,meta_prc1,prc,4E8BA,18,0.473,0.979,7.5e-67,0.762,0.779,0.858
25,meta_sam1,sam,4E8BA,18,0.473,0.979,2.87e-44,0.762,0.786,0.859
