Rank,Name,Method,Temp,Freq,Ident,Cov,Evalue,max,gdt,tm
1,meta_hh8,hh,2Q7VA,12,0.172,0.893,0,0.727,0.753,0.842
2,meta_hh5,hh,2Q7VA,12,0.175,0.893,0,0.726,0.752,0.843
3,meta_hh2,hh,3FBSA,12,0.215,0.881,0,0.724,0.748,0.841
4,meta_hh6,hh,2Q7VA,12,0.172,0.887,0,0.724,0.752,0.842
5,meta_hh7,hh,2Q7VA,12,0.172,0.893,0,0.723,0.749,0.84
6,meta_hh10,hh,2A87A,11,0.233,0.912,0,0.723,0.752,0.841
7,meta_ss1,ss,4NTDA,12,0.236,0.915,0,0.722,0.748,0.841
8,meta_hh3,hh,2Q7VA,12,0.169,0.896,0,0.721,0.747,0.841
9,meta_hhsuite4,hhsuite,2Q7VA,12,0.193,0.89,1.3e-37,0.721,0.748,0.84
10,meta_hh1,hh,4NTDA,12,0.218,0.924,0,0.721,0.749,0.842
11,meta_hh4,hh,2Q7VA,12,0.175,0.896,0,0.72,0.745,0.84
12,meta_hs2,hs,3FBSA,12,0.215,0.866,0,0.72,0.745,0.834
13,meta_com2,com,3FBSA,12,0.218,0.881,1.25e-44,0.72,0.747,0.839
14,meta_hg3,hg,3FBSA,12,0.218,0.881,0,0.719,0.747,0.838
15,meta_hhsuite1,hhsuite,4NTDA,12,0.227,0.927,6.5e-38,0.719,0.745,0.837
16,meta_ss2,ss,1HYUA,8,0.193,0.945,0,0.719,0.745,0.839
17,meta_multicom7,multicom,2A87A,11,0.181,0.893,3e-72,0.719,0.744,0.839
18,meta_hp1,hp,3FBSA,12,0.215,0.872,0,0.719,0.746,0.836
19,meta_hhsuite9,hhsuite,2A87A,11,0.181,0.903,4.3e-38,0.718,0.743,0.839
20,meta_hhsuite5,hhsuite,2Q7VA,12,0.181,0.887,4.2e-38,0.718,0.741,0.839
21,meta_ss3,ss,3FBSA,12,0.218,0.881,0,0.717,0.743,0.836
22,meta_ss9,ss,2Q7VA,12,0.245,0.903,0,0.717,0.744,0.836
23,meta_ss6,ss,4NTDA,12,0.169,0.909,0,0.717,0.743,0.836
24,meta_ss7,ss,4NTDA,12,0.169,0.893,0,0.717,0.744,0.837
25,meta_ss8,ss,4NTDA,12,0.215,0.924,0,0.717,0.744,0.838
26,meta_hs7,hs,2Q7VA,12,0.172,0.887,0,0.716,0.743,0.833
27,meta_hp4,hp,4NTDA,12,0.166,0.887,0,0.716,0.74,0.833
28,meta_multicom3,multicom,2Q7VA,12,0.251,0.9,3e-73,0.716,0.742,0.838
29,meta_hp3,hp,2A87A,11,0.181,0.896,0,0.716,0.739,0.831
30,meta_hh9,hh,2Q7VA,12,0.178,0.881,0,0.715,0.742,0.839
31,meta_hhsuite3,hhsuite,1HYUA,8,0.187,0.945,9.5e-38,0.715,0.74,0.836
32,meta_hp2,hp,2Q7VA,12,0.239,0.909,0,0.715,0.739,0.833
33,meta_hhsuite6,hhsuite,2Q7VA,12,0.157,0.89,3.9e-38,0.714,0.741,0.836
34,meta_multicom6,multicom,2A87A,11,0.157,0.887,5e-73,0.713,0.736,0.836
35,meta_ss5,ss,4NTDA,12,0.19,0.896,0,0.712,0.739,0.835
36,meta_multicom5,multicom,2A87A,11,0.157,0.887,5e-73,0.712,0.735,0.833
37,meta_hg1,hg,4NTDA,12,0.236,0.915,0,0.712,0.736,0.837
38,meta_blits2,blits,1TRBA,9,0.169,0.893,3.7e-39,0.711,0.736,0.834
39,meta_blits4,blits,1TRBA,9,0.169,0.893,3.7e-39,0.711,0.736,0.834
40,meta_com5,com,1HYUA,8,0.19,0.945,6.66e-42,0.71,0.74,0.838
41,meta_com1,com,4NTDA,12,0.215,0.936,1.97e-47,0.71,0.736,0.837
42,meta_ap4,ap,2A87A,11,0.166,0.896,0,0.709,0.734,0.834
43,meta_ap3,ap,1HYUA,8,0.19,0.951,0,0.709,0.737,0.834
44,meta_hg5,hg,4NTDA,12,0.19,0.896,0,0.709,0.734,0.834
45,meta_com3,com,2Q7VA,12,0.169,0.887,5.02e-43,0.709,0.738,0.835
46,meta_hs3,hs,2Q7VA,12,0.166,0.887,0,0.708,0.733,0.83
47,meta_multicom8,multicom,2A87A,11,0.248,0.887,3e-72,0.708,0.731,0.833
48,meta_ap5,ap,2A87A,11,0.193,0.893,0,0.708,0.733,0.83
49,meta_hs6,hs,2Q7VA,12,0.172,0.887,0,0.707,0.731,0.83
50,meta_hg2,hg,1HYUA,8,0.196,0.945,0,0.707,0.731,0.834
51,meta_hs5,hs,2Q7VA,12,0.175,0.887,0,0.706,0.731,0.829
52,meta_hhsuite8,hhsuite,4NTCA,2,0.19,0.924,3e-38,0.706,0.732,0.834
53,meta_hp5,hp,2A87A,11,0.193,0.89,0,0.706,0.732,0.826
54,meta_ap1,ap,3FBSA,12,0.215,0.878,0,0.706,0.732,0.829
55,meta_hs4,hs,2Q7VA,12,0.175,0.893,0,0.705,0.73,0.829
56,meta_multicom1,multicom,4NTDA,12,0.193,0.845,2e-76,0.705,0.731,0.834
57,meta_hhsuite2,hhsuite,2A87A,11,0.227,0.9,2.8e-38,0.704,0.727,0.829
58,meta_hs10,hs,2Q7VA,12,0.23,0.9,0,0.703,0.727,0.827
59,meta_newblast1,newblast,2Q7VA,12,0.245,0.887,2e-60,0.703,0.732,0.832
60,meta_multicom4,multicom,2A87A,11,0.154,0.89,5e-73,0.702,0.725,0.83
61,meta_prc3,prc,2Q7VA,12,0.163,0.884,2.1e-54,0.702,0.735,0.832
62,meta_hs8,hs,2Q7VA,12,0.172,0.881,0,0.701,0.726,0.828
63,meta_csiblast3,csiblast,2Q7VA,12,0.245,0.906,4e-80,0.701,0.731,0.83
64,meta_multicom10,multicom,2A87A,11,0.206,0.878,2e-71,0.7,0.723,0.831
65,meta_prc2,prc,3FBSA,12,0.206,0.881,4.6e-57,0.699,0.73,0.83
66,meta_blits1,blits,3FBSA,12,0.209,0.875,1.1e-39,0.698,0.718,0.832
67,meta_hs9,hs,2Q7VA,12,0.178,0.872,0,0.697,0.722,0.825
68,meta_prc5,prc,4NTCA,2,0.181,0.939,2.9e-54,0.696,0.729,0.827
69,meta_sam5,sam,4NTDA,12,0.206,0.906,9.24e-41,0.696,0.727,0.825
70,meta_csiblast4,csiblast,2A87A,11,0.245,0.887,1e-79,0.695,0.723,0.827
71,meta_ap2,ap,2Q7VA,12,0.242,0.915,0,0.694,0.72,0.824
72,meta_sam3,sam,2Q7VA,12,0.248,0.906,6.14e-41,0.693,0.723,0.825
73,meta_star1,star,2A87A,11,0.233,0.912,converted,0.693,0.722,0.825
74,meta_csiblast5,csiblast,2A87A,11,0.242,0.915,2e-79,0.693,0.72,0.828
75,meta_sam4,sam,4NTDA,12,0.248,0.9,7.40e-41,0.691,0.725,0.825
76,meta_ss10,ss,2Q0LA,4,0.193,0.893,0,0.691,0.713,0.827
77,meta_multicom2,multicom,2Q7VA,12,0.154,0.887,5e-75,0.69,0.715,0.827
78,meta_center3,center,2Q7VA,12,0.233,0.906,unknown,0.69,0.72,0.825
79,meta_sam2,sam,2Q7VA,12,0.245,0.887,9.76e-43,0.689,0.724,0.823
80,meta_sam1,sam,2Q7VA,12,0.248,0.906,4.70e-43,0.689,0.723,0.823
81,meta_prc4,prc,1HYUA,8,0.181,0.951,2.1e-54,0.688,0.725,0.826
82,meta_hs1,hs,4NTDA,12,0.212,0.893,0,0.686,0.71,0.824
83,meta_psiblast3,psiblast,2Q7VA,12,0.239,0.906,1e-71,0.681,0.706,0.821
84,meta_star3,star,2Q7VA,12,0.263,0.903,converted,0.68,0.714,0.82
85,meta_center1,center,2A87A,11,0.227,0.915,unknown,0.678,0.71,0.821
86,meta_rapt8,rapt,4GCMA,1,0.215,0.893,8.148e-13,0.677,0.699,0.808
87,meta_csiblast1,csiblast,4GCMB,1,0.236,0.875,3e-99,0.677,0.697,0.817
88,meta_hmmer1,hmmer,4NTDA,12,0.218,0.939,8.7e-62,0.671,0.693,0.817
89,meta_psiblast4,psiblast,2A87B,4,0.227,0.887,5e-71,0.668,0.697,0.811
90,meta_csiblast2,csiblast,4GCMA,1,0.236,0.872,5e-99,0.668,0.687,0.812
91,meta_muster2,muster,2A87A,11,0.239,0.915,unknown,0.666,0.703,0.814
92,meta_star0,star,4NTDA,12,0.215,0.933,converted,0.666,0.696,0.816
93,meta_ff5,ff,2A87A,11,0.239,0.915,5,0.665,0.699,0.814
94,meta_center0,center,4NTDA,12,0.212,0.933,unknown,0.665,0.694,0.816
95,meta_ff7,ff,3D8XA,4,0.157,0.906,7,0.664,0.693,0.818
96,meta_ff8,ff,2Q7VA,12,0.245,0.903,8,0.664,0.693,0.812
97,meta_muster5,muster,3D8XA,4,0.16,0.909,unknown,0.664,0.692,0.814
98,meta_psiblast5,psiblast,2A87A,11,0.233,0.912,7e-71,0.662,0.691,0.814
99,meta_blits5,blits,1FL2A,8,0.181,0.89,4.1e-37,0.661,0.684,0.815
100,meta_blits6,blits,1FL2A,8,0.181,0.89,4.1e-37,0.661,0.684,0.815
101,meta_blits8,blits,1FL2A,8,0.181,0.89,4.1e-37,0.661,0.684,0.815
102,meta_blits9,blits,1FL2A,8,0.181,0.89,4.1e-37,0.661,0.684,0.815
103,meta_blits10,blits,1FL2A,8,0.181,0.89,4.1e-37,0.661,0.684,0.815
104,meta_muster1,muster,4JNQA,3,0.203,0.909,unknown,0.661,0.689,0.812
105,meta_rapt4,rapt,1TRBA,9,0.178,0.881,5.455e-13,0.66,0.684,0.806
106,meta_csblast2,csblast,2A87A,11,0.245,0.915,8e-62,0.66,0.685,0.815
107,meta_compro0,compro,2A87A,11,0.233,0.918,unknown,0.658,0.698,0.811
108,meta_compro2,compro,2Q7VA,12,0.23,0.915,unknown,0.657,0.689,0.795
109,meta_msaprobs0,msaprobs,2A87A,11,0.248,0.893,unknown,0.656,0.69,0.798
110,meta_muster3,muster,2Q7VA,12,0.248,0.903,unknown,0.652,0.685,0.809
111,meta_csblast1,csblast,2Q7VA,12,0.242,0.887,5e-62,0.652,0.685,0.806
112,meta_rapt3,rapt,4JNQA,3,0.209,0.89,5.019e-13,0.65,0.67,0.799
113,meta_compro1,compro,4NTDA,12,0.218,0.933,unknown,0.65,0.679,0.806
114,meta_muster6,muster,3ISHA,1,0.2,0.89,unknown,0.649,0.669,0.805
