Rank,Name,Method,Temp,Freq,Ident,Cov,Evalue,max,gdt,tm
1,meta_muster2,muster,4UOSA,1,0.133,0.857,unknown,0.101,0.127,0.162
2,meta_muster9,muster,4CGKA,1,0.096,0.889,unknown,0.099,0.125,0.155
3,meta_rapt5,rapt,4TX5A,1,0.096,0.686,0.01003,0.097,0.127,0.161
4,meta_muster10,muster,4TQLA,1,0.124,0.7,unknown,0.097,0.126,0.16
5,meta_csiblast2,csiblast,4BWEA,1,0.129,0.668,0.058,0.096,0.126,0.164
6,meta_csiblast8,csiblast,4BWED,1,0.092,0.497,0.15,0.094,0.125,0.162
7,meta_gbli1,gbli,1D1QA,1,0.046,0.327,45,0.093,0.115,0.141
8,meta_rapt1,rapt,4H8SA,1,0.078,0.718,0.007706,0.093,0.124,0.156
9,meta_csiblast7,csiblast,4BWEB,1,0.092,0.497,0.15,0.093,0.124,0.161
10,meta_csiblast9,csiblast,4ACRB,1,0.092,0.497,0.15,0.093,0.124,0.161
11,meta_super5,super,1U2PA,2,0.027,0.35,42,0.092,0.123,0.169
12,meta_ss2,ss,1Y2OA,1,0.096,0.423,2.2e+02,0.092,0.119,0.153
13,meta_rapt4,rapt,5C1FA,1,0.092,0.764,0.009184,0.092,0.121,0.153
14,meta_csiblast1,csiblast,4BWEC,1,0.129,0.668,0.027,0.092,0.123,0.161
15,meta_ss4,ss,4DX9O,4,0.055,0.207,2.5,0.092,0.12,0.158
16,meta_muster3,muster,5CWQA,1,0.115,0.99,unknown,0.091,0.122,0.165
17,meta_muster6,muster,4K1PA,1,0.11,0.963,unknown,0.091,0.122,0.16
18,meta_ss5,ss,2GTVX,1,0.087,0.419,2.1e+02,0.091,0.12,0.162
19,meta_ss1,ss,4DX9O,4,0.023,0.152,61,0.091,0.117,0.153
20,meta_muster4,muster,4BJMA,1,0.133,0.953,unknown,0.09,0.118,0.156
21,meta_hhsuite5,hhsuite,1U2PA,2,0.027,0.35,42,0.09,0.118,0.15
22,meta_csiblast3,csiblast,3GAAA,1,0.036,0.184,0.13,0.09,0.121,0.159
23,meta_csiblast6,csiblast,4ACRC,1,0.092,0.497,0.15,0.09,0.121,0.158
24,meta_rapt3,rapt,2EFLA,1,0.078,0.686,0.008634,0.09,0.122,0.158
25,meta_gbli3,gbli,2GTVA,2,0.082,0.428,1.2e+02,0.09,0.117,0.155
26,meta_hhsuite6,hhsuite,2H9DC,1,0.046,0.437,74,0.089,0.12,0.158
27,meta_muster7,muster,5CWIA,1,0.115,0.944,unknown,0.089,0.118,0.157
28,meta_csiblast5,csiblast,3GAAB,1,0.036,0.184,0.14,0.089,0.12,0.159
29,meta_csiblast4,csiblast,3GAAD,1,0.036,0.184,0.13,0.089,0.12,0.159
30,meta_csiblast10,csiblast,4AD7B,1,0.092,0.497,0.15,0.089,0.12,0.157
31,meta_ss3,ss,3VKGA,1,0.064,0.414,4.2e+02,0.089,0.117,0.148
32,meta_hh1,hh,5A5TL,6,0.11,0.599,2.3e-06,0.089,0.121,0.157
33,meta_hs3,hs,2RM8A,2,0.046,0.087,1.1,0.088,0.114,0.143
34,meta_rapt2,rapt,2ODUA,1,0.092,0.755,0.008288,0.088,0.118,0.151
35,meta_center3,center,3GHGA,6,0.082,0.792,unknown,0.088,0.115,0.143
36,meta_rapt8,rapt,1ZWWA,1,0.082,0.603,0.01147,0.088,0.12,0.156
37,meta_gbli4,gbli,4EGSA,1,0.064,0.327,95,0.088,0.116,0.152
38,meta_hhsuite1,hhsuite,1YBZA,3,0.073,0.341,7.7,0.088,0.119,0.16
39,meta_muster1,muster,5CWNA,1,0.142,0.907,unknown,0.087,0.119,0.162
40,meta_center0,center,5A5TL,6,0.096,0.76,unknown,0.087,0.118,0.156
41,meta_center1,center,5A5TL,6,0.096,0.76,unknown,0.087,0.118,0.156
42,meta_center4,center,5A5TL,6,0.096,0.76,unknown,0.087,0.118,0.156
43,meta_rapt6,rapt,2J68A,1,0.073,0.608,0.01031,0.087,0.115,0.153
44,meta_super8,super,5J0IA,1,0.101,0.336,34,0.086,0.116,0.16
45,meta_ss10,ss,3A5IA,3,0.064,0.304,18,0.086,0.112,0.15
46,meta_hmmer1,hmmer,5A5TL,6,0.129,0.723,1.3e-05,0.085,0.115,0.156
47,meta_hs6,hs,2JVMA,1,0.046,0.055,1.8,0.084,0.112,0.143
48,meta_hs8,hs,2KJSA,1,0.041,0.046,2.2,0.084,0.112,0.141
49,meta_super9,super,1ECMA,1,0.078,0.41,75,0.084,0.115,0.158
50,meta_hs9,hs,2JVAA,1,0.041,0.041,3.1,0.084,0.112,0.142
51,meta_rapt9,rapt,3HAHA,1,0.096,0.691,0.01157,0.084,0.114,0.152
52,meta_ap2,ap,2KZSA,1,0.069,0.35,14,0.084,0.11,0.141
53,meta_rapt7,rapt,2D1LA,1,0.082,0.682,0.01053,0.084,0.116,0.155
54,meta_compro3,compro,3GHGA,6,0.152,0.732,unknown,0.084,0.112,0.145
55,meta_ss8,ss,1YBZA,3,0.05,0.276,30,0.084,0.112,0.149
56,meta_compro0,compro,5A5TL,6,0.193,0.944,unknown,0.084,0.116,0.166
57,meta_compro4,compro,5A5TL,6,0.193,0.944,unknown,0.084,0.116,0.166
