Rank,Name,Method,Temp,Freq,Ident,Cov,Evalue,max,gdt,tm
1,meta_super1,super,3S32A,10,0.143,0.674,2.8e-30,0.186,0.213,0.26
2,meta_hg1,hg,3S32A,10,0.143,0.679,1.9e-21,0.185,0.214,0.263
3,meta_hhsuite3,hhsuite,3KQIA,12,0.066,0.33,3.8e-12,0.181,0.205,0.242
4,meta_prc1,prc,3S32A,10,0.124,0.688,3.3e-17,0.179,0.208,0.256
5,meta_ss2,ss,1WEPA,18,0.076,0.291,3.4e-12,0.178,0.202,0.243
6,meta_hhsuite1,hhsuite,3S32A,10,0.143,0.674,2.8e-30,0.178,0.205,0.254
7,meta_gbli6,gbli,1WEPA,18,0.076,0.354,8.7e-12,0.177,0.198,0.23
8,meta_hs1,hs,3S32A,10,0.1,0.411,9.6e-14,0.177,0.202,0.24
9,meta_ss3,ss,3KQIA,12,0.066,0.291,2.1e-12,0.176,0.199,0.233
10,meta_ss6,ss,2FSAA,8,0.081,0.373,3.4e-11,0.176,0.197,0.229
11,meta_hg2,hg,1WEPA,18,0.076,0.368,3.4e-12,0.176,0.201,0.238
12,meta_ss5,ss,3KV6A,9,0.066,0.282,4.4e-11,0.175,0.199,0.232
13,meta_ss4,ss,3KV4A,11,0.071,0.315,3.4e-12,0.175,0.198,0.235
14,meta_ap4,ap,3KQIA,12,0.076,0.33,1.7e-11,0.175,0.195,0.223
15,meta_hg3,hg,3KQIA,12,0.071,0.33,2.1e-12,0.174,0.198,0.237
16,meta_blits3,blits,3KQIA,12,0.066,0.334,1e-12,0.174,0.197,0.236
17,meta_hhsuite10,hhsuite,2FSAA,8,0.071,0.248,1.5e-11,0.174,0.198,0.234
18,meta_super2,super,1WEPA,18,0.066,0.373,3.8e-13,0.174,0.197,0.236
19,meta_hp4,hp,3KQIA,12,0.066,0.258,1.7e-11,0.173,0.194,0.222
20,meta_hp3,hp,3KV5A,4,0.066,0.282,2.7e-13,0.173,0.196,0.227
21,meta_hmmer5,hmmer,2FSAA,8,0.062,0.287,3.2e-05,0.173,0.197,0.226
22,meta_rapt2,rapt,2F6JA,1,0.105,0.583,0.001432,0.172,0.195,0.225
23,meta_ap3,ap,3KV5A,4,0.119,0.779,2.7e-13,0.172,0.197,0.231
24,meta_com1,com,3S32A,10,0.129,0.607,1.21e-08,0.172,0.2,0.248
25,meta_hg4,hg,3KV4A,11,0.157,0.827,3.4e-12,0.171,0.195,0.235
26,meta_ap5,ap,1WEPA,18,0.076,0.368,5.4e-11,0.171,0.19,0.22
27,meta_ap2,ap,3KV4A,11,0.133,0.708,9.3e-14,0.171,0.194,0.231
28,meta_blits2,blits,1WEPA,18,0.071,0.368,9e-13,0.171,0.193,0.229
29,meta_hmmer1,hmmer,2RI7A,7,0.062,0.291,1.5e-05,0.171,0.194,0.222
30,meta_blits4,blits,3KV4A,11,0.119,0.698,1.8e-11,0.171,0.194,0.232
31,meta_super3,super,3KQIA,12,0.066,0.33,3.8e-12,0.171,0.195,0.239
32,meta_muster10,muster,1WEPA,18,0.071,0.349,unknown,0.171,0.194,0.226
33,meta_hp5,hp,1WEPA,18,0.071,0.263,5.4e-11,0.17,0.19,0.225
34,meta_hh1,hh,3S32A,10,0.1,0.411,4.3e-14,0.17,0.197,0.237
35,meta_ff1,ff,2FSAA,8,0.105,0.76,1,0.17,0.194,0.226
36,meta_csblast4,csblast,3KV5D,3,0.066,0.229,0.001,0.17,0.19,0.219
37,meta_hhsuite2,hhsuite,1WEPA,18,0.066,0.373,3.8e-13,0.169,0.192,0.229
38,meta_center2,center,3KQIA,12,0.062,0.339,unknown,0.169,0.193,0.223
39,meta_star2,star,3KQIA,12,0.062,0.339,converted,0.169,0.193,0.223
40,meta_star1,star,1WEPA,18,0.066,0.377,converted,0.168,0.195,0.227
41,meta_center1,center,1WEPA,18,0.066,0.377,unknown,0.168,0.195,0.227
42,meta_ff4,ff,3KQIA,12,0.062,0.325,4,0.168,0.192,0.226
43,meta_sam5,sam,2FSAA,8,0.095,0.559,1.94e-06,0.168,0.189,0.223
44,meta_rapt9,rapt,3KV4A,11,0.066,0.239,0.006941,0.167,0.19,0.219
45,meta_hhbl7,hhbl,2MBFA,2,0.057,0.253,1.2e-06,0.166,0.188,0.231
46,meta_rapt7,rapt,1WEPA,18,0.066,0.248,0.005572,0.166,0.189,0.221
47,meta_msaprobs3,msaprobs,3KQIA,12,0.076,0.32,unknown,0.166,0.186,0.214
48,meta_ap1,ap,3RSNA,2,0.129,0.722,1.4e-45,0.165,0.192,0.237
49,meta_compro1,compro,1WEPA,18,0.09,0.377,unknown,0.165,0.188,0.218
50,meta_msaprobs1,msaprobs,1WEPA,18,0.1,0.363,unknown,0.165,0.189,0.222
