Rank,Name,Method,Temp,Freq,Ident,Cov,Evalue,max,gdt,tm
1,meta_ss1,ss,3PZTA,14,0.467,0.9,0,0.865,0.884,0.917
2,meta_star2,star,4XZBA,12,0.458,0.95,converted,0.864,0.884,0.919
3,meta_compro1,compro,4XZBA,12,0.461,0.953,unknown,0.864,0.884,0.919
4,meta_msaprobs1,msaprobs,4XZBA,12,0.461,0.95,unknown,0.864,0.883,0.918
5,meta_multicom5,multicom,4XZWA,13,0.402,0.913,e-144,0.864,0.883,0.92
6,meta_multicom4,multicom,3PZTA,14,0.479,0.897,e-149,0.864,0.883,0.919
7,meta_hs1,hs,3PZTA,14,0.473,0.894,0,0.864,0.882,0.917
8,meta_hh3,hh,4XZWA,13,0.455,0.928,0,0.864,0.884,0.917
9,meta_hhsuite1,hhsuite,4XZWA,13,0.452,0.919,8.5e-50,0.864,0.883,0.918
10,meta_multicom6,multicom,4XZWA,13,0.402,0.916,e-144,0.863,0.881,0.919
11,meta_hs3,hs,4XZWA,13,0.455,0.919,0,0.863,0.881,0.916
12,meta_sam3,sam,1QI2A,5,0.448,0.922,1.32e-54,0.863,0.882,0.919
13,meta_hg1,hg,3PZTA,14,0.467,0.9,0,0.863,0.882,0.915
14,meta_sam1,sam,4XZBA,12,0.442,0.938,5.48e-55,0.863,0.881,0.916
15,meta_hhsuite2,hhsuite,5ECUA,3,0.371,0.965,8e-49,0.863,0.883,0.918
16,meta_sam4,sam,1H5VA,5,0.448,0.919,1.40e-54,0.863,0.881,0.917
17,meta_hh9,hh,7A3HA,9,0.176,0.869,0,0.863,0.883,0.917
18,meta_hg2,hg,4XZWA,13,0.439,0.919,0,0.863,0.881,0.915
19,meta_hhsuite5,hhsuite,5FIPA,5,0.352,0.956,1e-47,0.863,0.881,0.917
20,meta_ss4,ss,4XZWA,13,0.362,0.907,0,0.863,0.882,0.917
21,meta_hh1,hh,3PZTA,14,0.473,0.897,0,0.863,0.882,0.917
22,meta_hhsuite3,hhsuite,4XZWA,13,0.399,0.913,1.6e-48,0.863,0.882,0.917
23,meta_sam2,sam,4XZWA,13,0.445,0.931,6.90e-55,0.863,0.882,0.917
24,meta_hhsuite4,hhsuite,4XZWA,13,0.362,0.907,4.2e-48,0.863,0.882,0.917
25,meta_hhsuite6,hhsuite,3PZTA,14,0.473,0.894,1.1e-46,0.863,0.882,0.917
