Rank,Name,Method,Temp,Freq,Ident,Cov,Evalue,max,gdt,tm
1,meta_hh3,hh,5AZ4A,14,0.077,0.281,0.25,0.093,0.112,0.198
2,meta_rapt1,rapt,3A69A,20,0.067,0.346,8.986e-07,0.076,0.1,0.194
3,meta_center2,center,5JXLA,11,0.249,0.906,unknown,0.087,0.106,0.193
4,meta_sam1,sam,3A69A,20,0.111,0.559,2.14e-44,0.082,0.103,0.193
5,meta_gbli1,gbli,1WLGA,19,0.1,0.459,8.4e-70,0.086,0.108,0.191
6,meta_super2,super,1WLGA,19,0.103,0.456,6.2e-47,0.081,0.102,0.191
7,meta_sam2,sam,5JXLA,11,0.21,0.906,2.02e-37,0.084,0.102,0.189
8,meta_prc2,prc,5JXLA,11,0.2,0.911,1.5e-45,0.084,0.103,0.189
9,meta_super1,super,3A69A,20,0.122,0.545,1.4e-57,0.07,0.092,0.188
10,meta_msaprobs2,msaprobs,5JXLA,11,0.271,0.899,unknown,0.084,0.103,0.187
11,meta_blast3,blast,5AZ4A,14,0.088,0.313,2e-79,0.066,0.091,0.186
12,meta_hhsuite2,hhsuite,1WLGA,19,0.103,0.456,6.2e-47,0.08,0.1,0.184
13,meta_hhsuite1,hhsuite,3A69A,20,0.122,0.545,1.4e-57,0.075,0.096,0.184
14,meta_blast1,blast,5JXLA,11,0.121,0.388,e-102,0.071,0.093,0.184
15,meta_prc3,prc,1WLGA,19,0.088,0.472,6.9e-43,0.085,0.104,0.183
16,meta_hh1,hh,3A69A,20,0.101,0.467,3.2e-22,0.085,0.104,0.183
17,meta_hh2,hh,3A69A,20,0.118,0.559,2e-19,0.081,0.101,0.182
18,meta_rapt2,rapt,1WLGA,19,0.04,0.255,1.203e-05,0.068,0.092,0.182
19,meta_ff3,ff,1WLGA,19,0.082,0.47,3,0.083,0.101,0.181
20,meta_gbli2,gbli,3A69A,20,0.122,0.55,1.6e-52,0.079,0.099,0.181
21,meta_blast2,blast,3A69A,20,0.095,0.425,3e-85,0.066,0.089,0.181
22,meta_blast4,blast,1WLGA,19,0.082,0.377,1e-72,0.065,0.09,0.181
23,meta_compro3,compro,5AZ4A,14,0.182,0.682,unknown,0.073,0.093,0.179
24,meta_ff2,ff,5JXLA,11,0.189,0.915,2,0.079,0.094,0.178
25,meta_hp1,hp,1WLGA,19,0.101,0.474,2.8e-30,0.086,0.101,0.177
26,meta_ap2,ap,1WLGA,19,0.101,0.474,2.8e-30,0.086,0.101,0.177
27,meta_muster1,muster,3A69A,20,0.118,0.559,unknown,0.076,0.097,0.177
28,meta_ff1,ff,3A69A,20,0.11,0.559,1,0.075,0.094,0.177
29,meta_blits1,blits,1WLGA,19,0.1,0.459,1.9e-49,0.077,0.096,0.176
30,meta_hg1,hg,3A69A,20,0.1,0.559,4.6e-33,0.076,0.094,0.175
31,meta_hs1,hs,3A69A,20,0.114,0.553,1.3e-44,0.081,0.099,0.174
32,meta_msaprobs3,msaprobs,5AZ4A,14,0.176,0.65,unknown,0.071,0.089,0.174
33,meta_psiblast5,psiblast,3A69A,20,0.087,0.533,5e-92,0.072,0.094,0.172
34,meta_sam4,sam,5AZ4A,14,0.088,0.5,2.43e-17,0.059,0.081,0.171
35,meta_hh7,hh,2JUWA,1,0.016,0.071,56,0.082,0.096,0.169
36,meta_hhbl1,hhbl,3A69A,20,0.119,0.55,1.3e-57,0.079,0.095,0.169
37,meta_prc1,prc,3A69A,20,0.11,0.559,5.7e-61,0.077,0.093,0.169
38,meta_hh4,hh,3TQ8A,4,0.017,0.022,0.17,0.091,0.103,0.168
39,meta_hhsuite9,hhsuite,3F9KC,1,0.011,0.14,8.3e+02,0.091,0.103,0.168
40,meta_hh5,hh,3RHGA,2,0.019,0.019,2.4,0.088,0.101,0.168
41,meta_ss9,ss,1ORYB,2,0.006,0.061,13,0.09,0.102,0.167
42,meta_hh6,hh,2JUZA,1,0.019,0.071,11,0.086,0.1,0.167
43,meta_hh8,hh,3AX1A,2,0.019,0.038,35,0.084,0.097,0.167
44,meta_compro2,compro,5JXLA,11,0.229,0.773,unknown,0.069,0.084,0.167
45,meta_super9,super,3F9KC,1,0.011,0.14,8.3e+02,0.091,0.101,0.166
46,meta_hs3,hs,5AZ4A,14,0.082,0.312,8.7e-05,0.09,0.103,0.166
47,meta_hh9,hh,2K73A,3,0.014,0.024,6.6,0.088,0.101,0.166
48,meta_hh10,hh,2KVSA,1,0.019,0.03,26,0.088,0.1,0.166
49,meta_sam3,sam,1WLGA,19,0.085,0.47,1.01e-33,0.078,0.094,0.166
50,meta_ap1,ap,3A69A,20,0.113,0.561,0,0.077,0.091,0.166
51,meta_star1,star,1WLGA,19,0.111,0.448,converted,0.082,0.096,0.165
52,meta_compro1,compro,1WLGA,19,0.1,0.459,unknown,0.086,0.101,0.163
53,meta_ss6,ss,4BX9C,2,0.011,0.079,16,0.085,0.096,0.163
