Rank,Name,Method,Temp,Freq,Ident,Cov,Evalue,max,gdt,tm
1,meta_hhsuite1,hhsuite,3H2ZA,20,0.343,0.883,9.3e-76,0.308,0.358,0.502
2,meta_psiblast1,psiblast,3H2ZA,20,0.348,0.885,e-153,0.3,0.352,0.496
3,meta_star0,star,3H2ZA,20,0.345,0.885,converted,0.3,0.351,0.492
4,meta_ap1,ap,3H2ZA,20,0.348,0.902,0,0.299,0.351,0.491
5,meta_rapt1,rapt,3H2ZA,20,0.345,0.9,2.874e-11,0.299,0.351,0.493
6,meta_hg2,hg,1LJ8A,20,0.174,0.95,0,0.299,0.348,0.501
7,meta_ss2,ss,1LJ8A,20,0.176,0.947,0,0.298,0.348,0.5
8,meta_hg1,hg,3H2ZA,20,0.335,0.888,0,0.295,0.348,0.49
9,meta_hhsuite2,hhsuite,4IM7A,20,0.194,0.94,1.9e-71,0.295,0.344,0.498
10,meta_center0,center,3H2ZA,20,0.34,0.89,unknown,0.295,0.344,0.483
11,meta_csiblast1,csiblast,3H2ZA,20,0.348,0.885,e-169,0.294,0.346,0.488
12,meta_ss1,ss,3H2ZA,20,0.335,0.888,0,0.292,0.344,0.485
13,meta_csblast1,csblast,3H2ZA,20,0.345,0.89,e-136,0.292,0.345,0.492
14,meta_blits3,blits,1LJ8A,20,0.174,0.962,2e-61,0.29,0.339,0.497
15,meta_blits1,blits,1LJ8A,20,0.174,0.962,2e-61,0.29,0.339,0.497
16,meta_blits2,blits,1LJ8A,20,0.174,0.962,2e-61,0.29,0.339,0.497
17,meta_com1,com,3H2ZA,20,0.338,0.893,3.96e-91,0.29,0.345,0.488
18,meta_rapt3,rapt,4IM7A,20,0.184,0.89,1.38e-08,0.29,0.339,0.493
19,meta_msaprobs0,msaprobs,3H2ZA,20,0.348,0.89,unknown,0.289,0.343,0.486
20,meta_newblast1,newblast,3H2ZA,20,0.355,0.888,e-126,0.288,0.342,0.489
21,meta_rapt2,rapt,1LJ8A,20,0.166,0.89,1.356e-08,0.288,0.337,0.493
22,meta_hh1,hh,3H2ZA,20,0.335,0.893,0,0.288,0.342,0.485
23,meta_ss3,ss,4IM7A,20,0.203,0.937,0,0.287,0.338,0.494
24,meta_hg3,hg,4IM7A,20,0.201,0.94,0,0.287,0.339,0.495
25,meta_hs1,hs,3H2ZA,20,0.335,0.89,0,0.287,0.341,0.483
26,meta_compro0,compro,3H2ZA,20,0.345,0.89,unknown,0.286,0.341,0.483
27,meta_hmmer1,hmmer,3H2ZA,20,0.345,0.888,4.8e-112,0.285,0.34,0.483
28,meta_multicom1,multicom,3H2ZA,20,0.348,0.885,e-156,0.285,0.335,0.476
29,meta_ff1,ff,3H2ZA,20,0.335,0.893,1,0.285,0.339,0.482
30,meta_hp1,hp,1LJ8A,20,0.184,0.942,0,0.283,0.331,0.491
31,meta_blast1,blast,3H2ZA,20,0.358,0.885,e-155,0.283,0.338,0.485
32,meta_center1,center,4IM7A,20,0.184,0.942,unknown,0.282,0.328,0.484
33,meta_hhsuite3,hhsuite,1LJ8A,20,0.176,0.945,6.6e-70,0.281,0.33,0.492
34,meta_sam1,sam,3H2ZA,20,0.34,0.863,2.83e-33,0.278,0.33,0.475
35,meta_prc1,prc,3H2ZA,20,0.33,0.895,1.5e-81,0.277,0.335,0.481
36,meta_ap3,ap,1LJ8A,20,0.184,0.962,0,0.277,0.326,0.488
37,meta_compro1,compro,4IM7A,20,0.208,0.935,unknown,0.274,0.323,0.483
38,meta_muster1,muster,3H2ZA,20,0.338,0.888,unknown,0.273,0.327,0.472
39,meta_star1,star,4IM7A,20,0.191,0.927,converted,0.268,0.318,0.476
40,meta_muster3,muster,1M2WA,2,0.179,0.947,unknown,0.266,0.315,0.48
41,meta_center2,center,1LJ8A,20,0.159,0.957,unknown,0.266,0.321,0.485
42,meta_com3,com,4IM7A,20,0.196,0.9,1.84e-16,0.263,0.317,0.475
43,meta_hhbl1,hhbl,4IM7A,20,0.181,0.808,3e-40,0.26,0.31,0.46
44,meta_hs2,hs,1LJ8A,20,0.166,0.888,0,0.256,0.304,0.466
45,meta_compro2,compro,1LJ8A,20,0.181,0.932,unknown,0.254,0.308,0.479
46,meta_hh2,hh,1LJ8A,20,0.166,0.89,0,0.254,0.303,0.467
47,meta_ff3,ff,4IM7A,20,0.196,0.935,3,0.245,0.292,0.448
48,meta_com2,com,1LJ8A,20,0.169,0.883,3.11e-43,0.245,0.295,0.457
49,meta_sam2,sam,4IM7A,20,0.194,0.86,1.45e-24,0.241,0.285,0.438
50,meta_prc2,prc,1LJ8A,20,0.161,0.955,3.6e-53,0.24,0.293,0.458
51,meta_prc3,prc,4IM7A,20,0.179,0.947,1.6e-42,0.237,0.287,0.446
52,meta_sam3,sam,1LJ8A,20,0.159,0.843,6.27e-14,0.237,0.291,0.449
53,meta_msaprobs1,msaprobs,4IM7A,20,0.189,0.88,unknown,0.237,0.29,0.452
54,meta_ff2,ff,1LJ8A,20,0.176,0.945,2,0.236,0.284,0.445
55,meta_msaprobs2,msaprobs,1LJ8A,20,0.206,0.93,unknown,0.231,0.285,0.457
56,meta_multicom2,multicom,4IM7A,20,0.174,0.793,e-107,0.224,0.259,0.384
57,meta_hh3,hh,4IM7A,20,0.124,0.569,3.8e-15,0.221,0.256,0.363
58,meta_star2,star,1LJ8A,20,0.186,0.868,converted,0.219,0.266,0.418
