Rank,Name,Method,Temp,Freq,Ident,Cov,Evalue,max,gdt,tm
1,meta_hhsuite5,hhsuite,4RLVA,20,0.331,0.95,3.4e-48,0.553,0.59,0.687
2,meta_hhsuite6,hhsuite,4RLVA,20,0.331,0.937,1.7e-48,0.552,0.59,0.683
3,meta_hh1,hh,1N11A,21,0.337,0.963,0,0.55,0.595,0.686
4,meta_hhsuite9,hhsuite,4RLVA,20,0.35,0.95,1.1e-46,0.549,0.588,0.685
5,meta_hhsuite7,hhsuite,4RLVA,20,0.36,0.95,9.2e-49,0.547,0.591,0.684
6,meta_blits6,blits,4RLVA,20,0.35,0.966,5.7e-42,0.538,0.58,0.681
7,meta_csblast5,csblast,4G8KA,8,0.337,0.937,5e-66,0.538,0.587,0.672
8,meta_hh9,hh,2XAIA,2,0.251,0.827,0,0.535,0.585,0.676
9,meta_center0,center,1N11A,21,0.384,0.966,unknown,0.532,0.582,0.678
10,meta_multicom3,multicom,4RLVA,20,0.334,0.933,7e-73,0.53,0.58,0.673
11,meta_com1,com,1N11A,21,0.364,0.966,1.14e-54,0.53,0.575,0.675
12,meta_hs4,hs,1N11A,21,0.337,0.937,0,0.53,0.576,0.674
13,meta_com4,com,5ET1A,9,0.337,0.966,1.91e-46,0.525,0.566,0.668
14,meta_com5,com,4G8KA,8,0.331,0.884,3.22e-45,0.523,0.562,0.669
15,meta_sam1,sam,1N11A,21,0.387,0.966,3.94e-42,0.522,0.569,0.67
16,meta_csblast2,csblast,4RLVA,20,0.377,0.986,2e-68,0.519,0.559,0.673
17,meta_hh8,hh,4O60A,5,0.45,0.758,0,0.518,0.573,0.665
18,meta_multicom4,multicom,4RLVA,20,0.337,0.937,8e-73,0.517,0.572,0.664
19,meta_blits2,blits,1N11A,21,0.331,0.95,6.8e-48,0.517,0.566,0.666
20,meta_hhsuite4,hhsuite,5ET1A,9,0.334,0.966,1.3e-48,0.516,0.56,0.665
21,meta_blits10,blits,5ET1A,9,0.291,0.764,4.3e-38,0.515,0.56,0.65
22,meta_hhsuite2,hhsuite,4RLVA,20,0.314,0.94,1.3e-49,0.514,0.562,0.663
23,meta_csblast4,csblast,4G8KA,8,0.334,0.933,4e-66,0.513,0.571,0.655
24,meta_rapt8,rapt,4O1OA,2,0.311,0.933,2.298e-09,0.513,0.553,0.666
25,meta_muster4,muster,4O1OA,2,0.314,0.937,unknown,0.513,0.548,0.66
26,meta_hhbl1,hhbl,4RLVA,20,0.36,0.933,2.8e-48,0.512,0.561,0.667
27,meta_hmmer1,hmmer,4RLVA,20,0.341,0.953,2.2e-247,0.511,0.554,0.67
28,meta_csiblast5,csiblast,4RLVA,20,0.337,0.937,4e-73,0.511,0.553,0.666
29,meta_rapt1,rapt,4RLVA,20,0.364,0.943,1.473e-10,0.51,0.557,0.667
30,meta_prc3,prc,1N11A,21,0.367,0.966,0.089,0.51,0.556,0.665
31,meta_multicom2,multicom,4RLVA,20,0.347,0.95,2e-76,0.51,0.554,0.663
32,meta_ap5,ap,4G8KA,8,0.314,0.927,0,0.509,0.551,0.66
33,meta_psiblast2,psiblast,4RLVA,20,0.347,0.95,2e-76,0.508,0.551,0.664
34,meta_center3,center,5ET1A,9,0.334,0.966,unknown,0.508,0.553,0.655
35,meta_rapt3,rapt,4G8KA,8,0.331,0.933,9.718e-10,0.508,0.552,0.665
36,meta_star3,star,5ET1A,9,0.334,0.966,converted,0.507,0.552,0.655
37,meta_muster5,muster,4O1OA,2,0.314,0.94,unknown,0.507,0.544,0.659
38,meta_hh10,hh,3EU9A,3,0.245,0.751,0,0.507,0.549,0.642
39,meta_hs2,hs,4RLVA,20,0.364,0.983,0,0.507,0.564,0.662
40,meta_hhbl4,hhbl,4OAVA,3,0.331,0.937,4.3e-41,0.506,0.551,0.659
41,meta_muster3,muster,4OAUC,4,0.334,0.937,unknown,0.505,0.547,0.659
