Rank,Name,Method,Temp,Freq,Ident,Cov,Evalue,max,gdt,tm
1,meta_hmmer2,hmmer,3NVOA,9,0.694,0.758,9.8e-149,0.479,0.508,0.602
2,meta_hmmer4,hmmer,3JCFA,5,0.691,0.752,9.7e-148,0.478,0.509,0.602
3,meta_hh1,hh,3NWIA,12,0.681,0.746,0,0.477,0.508,0.603
4,meta_newblast1,newblast,3JCFA,5,0.159,0.88,3e-89,0.475,0.506,0.597
5,meta_hmmer3,hmmer,3NWIE,5,0.694,0.755,2.6e-148,0.474,0.499,0.594
6,meta_hmmer5,hmmer,3JCFA,5,0.688,0.749,7.1e-147,0.473,0.505,0.598
7,meta_csiblast3,csiblast,3NWIE,5,0.694,0.755,e-129,0.471,0.498,0.588
8,meta_com1,com,3NWIA,12,0.675,0.743,6.87e-41,0.471,0.5,0.597
9,meta_hmmer1,hmmer,3NVOA,9,0.694,0.758,9.6e-149,0.47,0.496,0.585
10,meta_csiblast4,csiblast,3JCFA,5,0.691,0.752,e-128,0.468,0.49,0.581
11,meta_csiblast2,csiblast,3NWIC,5,0.694,0.758,e-130,0.468,0.493,0.584
12,meta_multicom1,multicom,3NVOA,9,0.694,0.758,e-115,0.468,0.495,0.593
13,meta_csiblast1,csiblast,3NVOA,9,0.694,0.758,e-130,0.468,0.493,0.585
14,meta_hhsuite3,hhsuite,4EV6A,15,0.678,0.746,4.4e-39,0.468,0.494,0.591
15,meta_csiblast5,csiblast,3NWIA,12,0.685,0.746,e-127,0.467,0.495,0.587
16,meta_csblast5,csblast,4I0UF,3,0.162,0.856,3e-99,0.467,0.487,0.574
17,meta_csblast3,csblast,4I0UA,6,0.162,0.856,2e-99,0.466,0.495,0.586
18,meta_multicom2,multicom,2BBJA,9,0.694,0.758,e-114,0.466,0.498,0.592
19,meta_multicom3,multicom,2BBJA,9,0.694,0.755,e-114,0.465,0.494,0.591
20,meta_multicom7,multicom,2BBJA,9,0.691,0.752,e-113,0.465,0.496,0.593
21,meta_multicom5,multicom,2BBJA,9,0.688,0.749,e-113,0.464,0.497,0.597
22,meta_csblast2,csblast,4I0UA,6,0.162,0.856,2e-99,0.463,0.491,0.583
23,meta_star1,star,3NVOA,9,0.694,0.758,converted,0.463,0.485,0.57
24,meta_center1,center,3NVOA,9,0.694,0.758,unknown,0.463,0.485,0.57
25,meta_csblast4,csblast,4I0UA,6,0.162,0.856,3e-99,0.461,0.491,0.58
26,meta_multicom4,multicom,3JCFA,5,0.168,0.886,e-114,0.46,0.488,0.584
27,meta_multicom6,multicom,3NWIA,12,0.685,0.746,e-113,0.46,0.493,0.59
28,meta_blast3,blast,3NWIE,5,0.694,0.755,e-128,0.457,0.477,0.564
29,meta_psiblast3,psiblast,3NWIE,5,0.694,0.755,e-114,0.457,0.477,0.564
30,meta_psiblast2,psiblast,3NWIC,5,0.694,0.758,e-114,0.457,0.479,0.566
31,meta_blast2,blast,3NWIC,5,0.694,0.758,e-128,0.457,0.479,0.566
32,meta_center3,center,3NWIA,12,0.685,0.746,unknown,0.457,0.478,0.564
33,meta_star3,star,3NWIA,12,0.685,0.746,converted,0.457,0.478,0.564
34,meta_blast4,blast,3NWIB,4,0.691,0.752,e-127,0.457,0.478,0.562
35,meta_blast5,blast,3NWIA,12,0.685,0.746,e-126,0.454,0.474,0.558
36,meta_ff3,ff,3NWIA,12,0.669,0.746,3,0.454,0.477,0.561
37,meta_blast1,blast,3NVOA,9,0.694,0.758,e-128,0.454,0.475,0.563
38,meta_psiblast1,psiblast,3NVOA,9,0.694,0.758,e-115,0.454,0.475,0.563
39,meta_rapt3,rapt,3NVOA,9,0.694,0.758,4.934e-06,0.453,0.474,0.56
40,meta_msaprobs2,msaprobs,3NVOA,9,0.685,0.758,unknown,0.453,0.474,0.563
41,meta_ap5,ap,3NVOA,9,0.694,0.758,6.7e-34,0.452,0.475,0.562
42,meta_hs1,hs,3NWIA,12,0.681,0.746,0,0.451,0.473,0.559
43,meta_msaprobs1,msaprobs,3NWIA,12,0.681,0.746,unknown,0.45,0.473,0.564
44,meta_psiblast5,psiblast,3NVOB,3,0.688,0.749,e-113,0.45,0.473,0.56
45,meta_com2,com,2BBJA,9,0.125,0.642,6.35e-32,0.449,0.474,0.588
46,meta_prc3,prc,3NWIA,12,0.672,0.746,6.1e-41,0.448,0.469,0.552
47,meta_muster3,muster,3NVOA,9,0.675,0.758,unknown,0.447,0.47,0.558
48,meta_ss3,ss,3NWIA,12,0.663,0.743,3.4e-36,0.447,0.469,0.556
49,meta_hhsuite1,hhsuite,4EV6A,15,0.168,0.941,1.2e-63,0.446,0.474,0.584
50,meta_ss1,ss,4EV6A,15,0.174,0.944,0,0.446,0.475,0.588
51,meta_hg1,hg,4EV6A,15,0.174,0.944,0,0.446,0.475,0.588
52,meta_compro2,compro,3NVOA,9,0.685,0.758,unknown,0.446,0.466,0.548
53,meta_ap3,ap,2IUBA,2,0.149,0.941,0,0.444,0.471,0.587
54,meta_compro1,compro,3NWIA,12,0.678,0.746,unknown,0.444,0.466,0.555
55,meta_hg2,hg,2BBJA,9,0.149,0.972,0,0.44,0.467,0.588
56,meta_ss2,ss,2BBJA,9,0.149,0.972,0,0.44,0.467,0.588
57,meta_blits1,blits,4I0UA,6,0.159,0.987,2.1e-65,0.44,0.469,0.583
58,meta_rapt2,rapt,2IUBA,2,0.143,0.908,3.807e-06,0.439,0.464,0.579
59,meta_ap1,ap,4I0UA,6,0.159,0.987,0,0.439,0.467,0.584
60,meta_hp3,hp,2IUBA,2,0.146,0.911,0,0.438,0.462,0.577
61,meta_hhsuite2,hhsuite,2BBJA,9,0.155,0.969,2.2e-57,0.437,0.462,0.586
62,meta_blits2,blits,2IUBA,2,0.152,0.951,2.3e-64,0.437,0.462,0.577
