Rank,Name,Method,Temp,Freq,Ident,Cov,Evalue,max,gdt,tm
1,meta_hs1,hs,3M9GA,16,0.164,0.882,1.3e-19,0.518,0.567,0.561
2,meta_prc3,prc,3M9GA,16,0.152,0.941,4.8e-06,0.516,0.571,0.563
3,meta_hg1,hg,3M9GA,16,0.152,0.929,4.4e-18,0.514,0.565,0.559
4,meta_com1,com,3M9GA,16,0.164,0.929,3.54e-05,0.513,0.569,0.56
5,meta_ss1,ss,3M9GA,16,0.164,0.917,4.4e-18,0.508,0.555,0.55
6,meta_muster1,muster,3M9GA,16,0.188,0.905,unknown,0.506,0.563,0.553
7,meta_ss2,ss,3PY9A,15,0.164,0.905,3e-18,0.497,0.553,0.546
8,meta_ss3,ss,2KUIA,19,0.152,0.894,1.7e-17,0.494,0.545,0.54
9,meta_muster6,muster,2KUIA,19,0.129,0.776,unknown,0.494,0.549,0.542
10,meta_rapt4,rapt,3OUVA,2,0.117,0.752,2.485e-06,0.494,0.543,0.539
11,meta_hg2,hg,3PY9A,15,0.152,0.917,3e-18,0.493,0.549,0.54
12,meta_rapt1,rapt,2KUIA,19,0.141,0.858,1.063e-06,0.492,0.545,0.539
13,meta_prc1,prc,3PY9A,15,0.164,0.929,8.6e-09,0.492,0.554,0.544
14,meta_muster4,muster,3M9GA,16,0.152,0.8,unknown,0.489,0.535,0.534
15,meta_sam3,sam,3PY9A,15,0.2,0.894,4.21e-08,0.488,0.539,0.537
16,meta_ff2,ff,3M9GA,16,0.176,0.917,2,0.485,0.538,0.532
17,meta_ap4,ap,3PY9A,15,0.164,0.823,5.7e-15,0.485,0.529,0.527
18,meta_hp4,hp,3PY9A,15,0.164,0.823,5.7e-15,0.485,0.529,0.527
19,meta_hs2,hs,3PY9A,15,0.176,0.87,5.6e-19,0.485,0.54,0.534
20,meta_rapt3,rapt,3M9GA,16,0.164,0.847,1.744e-06,0.484,0.532,0.526
21,meta_muster5,muster,3M9GA,16,0.141,0.764,unknown,0.479,0.538,0.535
22,meta_com4,com,3PY9A,15,0.188,0.894,4.40e-04,0.477,0.54,0.532
23,meta_hhsuite4,hhsuite,3M9GA,16,0.141,0.929,0.39,0.475,0.539,0.528
24,meta_ss6,ss,1RP5A,5,0.129,0.847,7e-06,0.474,0.521,0.518
25,meta_ss7,ss,1K25A,4,0.152,0.847,8.1e-06,0.471,0.517,0.515
26,meta_hg3,hg,2KUIA,19,0.117,0.917,1.7e-17,0.471,0.519,0.524
27,meta_rapt2,rapt,3PY9A,15,0.164,0.823,1.386e-06,0.47,0.513,0.511
28,meta_center3,center,2KUDA,15,0.082,0.847,unknown,0.468,0.516,0.518
29,meta_rapt7,rapt,2KUFA,4,0.141,0.823,4.451e-06,0.467,0.524,0.517
30,meta_hhsuite5,hhsuite,3PY9A,15,0.152,0.917,0.41,0.467,0.527,0.52
31,meta_ss9,ss,1QMEA,4,0.129,0.847,7.2e-05,0.467,0.517,0.513
32,meta_ss8,ss,2MGVA,5,0.164,0.741,2.7e-06,0.466,0.522,0.519
33,meta_hp5,hp,2KUFA,4,0.141,0.87,9.1e-15,0.464,0.52,0.513
34,meta_ap5,ap,2KUFA,4,0.141,0.87,9.1e-15,0.464,0.52,0.513
35,meta_sam5,sam,2KUFA,4,0.164,0.847,4.18e-06,0.464,0.522,0.516
36,meta_center2,center,3PY9A,15,0.211,0.929,unknown,0.464,0.522,0.511
37,meta_center4,center,2KUEA,4,0.117,0.823,unknown,0.463,0.524,0.518
38,meta_hg5,hg,2KUDA,15,0.094,0.835,4.6e-13,0.462,0.508,0.511
39,meta_ss4,ss,2KUIA,19,0.129,0.882,8.7e-18,0.462,0.508,0.513
40,meta_hs10,hs,1PYYA,4,0.141,0.8,1.6e-05,0.461,0.511,0.51
41,meta_muster10,muster,1PYYA,4,0.152,0.811,unknown,0.459,0.507,0.505
42,meta_muster7,muster,3M9GA,16,0.176,0.788,unknown,0.458,0.526,0.511
43,meta_blits1,blits,3OUVA,2,0.129,0.788,0.001,0.458,0.512,0.506
44,meta_prc4,prc,2KUIA,19,0.117,0.929,1.4e-06,0.457,0.512,0.511
45,meta_muster9,muster,1PYYA,4,0.152,0.729,unknown,0.457,0.508,0.507
46,meta_hs7,hs,1K25A,4,0.164,0.8,9.4e-06,0.457,0.507,0.506
47,meta_hs6,hs,1RP5B,2,0.141,0.8,7.5e-06,0.457,0.502,0.502
48,meta_hs8,hs,1RP5A,5,0.141,0.8,9.9e-06,0.456,0.504,0.505
49,meta_ap2,ap,2KUEA,4,0.129,0.894,6.5e-16,0.454,0.516,0.511
50,meta_hp2,hp,2KUEA,4,0.129,0.894,6.5e-16,0.454,0.516,0.511
51,meta_hh7,hh,1RP5A,5,0.141,0.847,0.018,0.454,0.501,0.502
52,meta_center1,center,2KUIA,19,0.117,0.929,unknown,0.453,0.514,0.507
53,meta_rapt5,rapt,2KUEA,4,0.117,0.847,2.924e-06,0.452,0.511,0.506
54,meta_ff4,ff,3PY9A,15,0.188,0.905,4,0.451,0.516,0.508
55,meta_prc2,prc,2KUDA,15,0.117,0.894,6.9e-07,0.451,0.518,0.509
56,meta_ss5,ss,2KUDA,15,0.117,0.894,9.6e-18,0.451,0.518,0.509
57,meta_hg4,hg,2KUDA,15,0.117,0.894,9.6e-18,0.451,0.518,0.509
58,meta_ap3,ap,2KUDA,15,0.117,0.882,1e-16,0.451,0.523,0.511
59,meta_hp3,hp,2KUDA,15,0.117,0.882,1e-16,0.451,0.523,0.511
60,meta_sam1,sam,2KUDA,15,0.129,0.87,1.93e-08,0.451,0.519,0.509
61,meta_com3,com,2KUDA,15,0.129,0.882,1.99e-04,0.45,0.512,0.504
62,meta_com5,com,1RP5A,5,0.141,0.847,1.27e-01,0.449,0.5,0.498
63,meta_muster8,muster,2KUIA,19,0.094,0.788,unknown,0.449,0.503,0.507
64,meta_hh2,hh,3PY9A,15,0.2,0.882,2.2e-07,0.449,0.517,0.509
65,meta_blits6,blits,3PY9A,15,0.211,0.882,0.07,0.449,0.5,0.5
66,meta_rapt6,rapt,2KUDA,15,0.117,0.835,3.094e-06,0.448,0.516,0.505
67,meta_hh5,hh,1RP5B,2,0.141,0.847,0.013,0.448,0.496,0.499
68,meta_hh1,hh,3M9GA,16,0.164,0.929,1.3e-08,0.445,0.527,0.505
69,meta_hmmer1,hmmer,3M9GA,16,0.235,0.882,2e-06,0.445,0.504,0.496
70,meta_hs5,hs,1K25B,2,0.164,0.8,6.9e-06,0.445,0.492,0.491
71,meta_hh8,hh,1PYYA,4,0.141,0.847,0.0075,0.442,0.496,0.491
72,meta_hhsuite1,hhsuite,2KUDA,15,0.105,0.847,0.023,0.441,0.507,0.501
73,meta_ff1,ff,2KUDA,15,0.129,0.882,1,0.441,0.509,0.499
74,meta_muster2,muster,2KUIA,19,0.129,0.882,unknown,0.44,0.505,0.497
75,meta_hs4,hs,2KUDA,15,0.117,0.87,1.5e-18,0.439,0.504,0.497
76,meta_blits4,blits,2KUFA,4,0.141,0.882,0.011,0.438,0.491,0.487
77,meta_muster3,muster,2KUIA,19,0.117,0.823,unknown,0.438,0.503,0.496
78,meta_psiblast1,psiblast,3M9GA,16,0.247,0.917,0.56,0.438,0.492,0.488
79,meta_hh4,hh,2KUDA,15,0.129,0.882,3.2e-06,0.437,0.505,0.496
80,meta_hs9,hs,1K25C,1,0.164,0.788,3.1e-06,0.437,0.484,0.483
81,meta_hp1,hp,2KUIA,19,0.117,0.882,2.5e-17,0.435,0.504,0.495
82,meta_ap1,ap,2KUIA,19,0.117,0.882,2.5e-17,0.435,0.504,0.495
83,meta_prc5,prc,2MGVA,5,0.141,0.752,0.0048,0.435,0.497,0.492
84,meta_ss10,ss,1K25D,2,0.141,0.705,8.4e-05,0.434,0.482,0.482
85,meta_com2,com,2KUIA,19,0.129,0.882,6.61e-05,0.434,0.504,0.496
86,meta_hs3,hs,2KUIA,19,0.117,0.87,4.7e-19,0.432,0.495,0.488
87,meta_blits2,blits,2KUEA,4,0.117,0.894,0.0017,0.431,0.495,0.485
88,meta_center0,center,3M9GA,16,0.141,0.823,unknown,0.431,0.51,0.496
89,meta_sam2,sam,2KUIA,19,0.129,0.87,2.86e-08,0.43,0.501,0.491
90,meta_rapt10,rapt,1QMEA,4,0.117,0.658,8.217e-05,0.43,0.487,0.483
91,meta_hh6,hh,1K25B,2,0.176,0.847,0.0083,0.427,0.487,0.481
92,meta_star4,star,2KUEA,4,0.141,0.776,converted,0.426,0.478,0.472
93,meta_rapt8,rapt,2Z2LC,1,0.117,0.658,4.769e-05,0.423,0.471,0.471
94,meta_hh10,hh,1QMEA,4,0.141,0.847,0.033,0.422,0.476,0.473
95,meta_compro4,compro,3PY9A,15,0.117,0.764,unknown,0.421,0.47,0.469
96,meta_ff3,ff,2KUIA,19,0.129,0.882,3,0.419,0.486,0.48
97,meta_hhbl9,hhbl,3PY9A,15,0.176,0.811,4.1e-10,0.416,0.512,0.485
98,meta_rapt9,rapt,1K25A,4,0.117,0.658,6.733e-05,0.416,0.471,0.465
99,meta_hhbl7,hhbl,2KUDA,15,0.082,0.776,1.6e-11,0.414,0.481,0.476
100,meta_hhbl1,hhbl,3OUVA,2,0.129,0.764,4.1e-13,0.414,0.495,0.48
101,meta_hh3,hh,2KUIA,19,0.141,0.894,7.8e-07,0.414,0.49,0.482
102,meta_hhsuite9,hhsuite,2MGVA,5,0.152,0.764,0.6,0.411,0.472,0.464
103,meta_hh9,hh,1K25A,4,0.176,0.847,0.016,0.411,0.471,0.466
104,meta_hhbl5,hhbl,2KUFA,4,0.141,0.8,1.9e-11,0.408,0.488,0.479
105,meta_blits7,blits,2MGVA,5,0.152,0.764,0.028,0.408,0.468,0.462
106,meta_blits3,blits,2KUDA,15,0.141,0.87,0.0048,0.399,0.465,0.46
107,meta_hhbl2,hhbl,2KUEA,4,0.082,0.811,2e-12,0.397,0.48,0.466
108,meta_hhbl3,hhbl,3PY9A,15,0.141,0.764,4.5e-12,0.395,0.493,0.468
109,meta_hhbl8,hhbl,2KUIA,19,0.082,0.823,8.9e-11,0.392,0.47,0.459
110,meta_hhsuite2,hhsuite,1RP5A,5,0.117,0.741,0.12,0.391,0.427,0.433
111,meta_hhsuite3,hhsuite,1QMEA,4,0.117,0.741,0.19,0.39,0.44,0.439
112,meta_hhsuite6,hhsuite,2KUIA,19,0.141,0.882,0.2,0.388,0.452,0.444
113,meta_star0,star,3M9GA,16,0.176,0.823,converted,0.387,0.479,0.454
114,meta_hhsuite7,hhsuite,1K25A,4,0.129,0.741,0.87,0.387,0.436,0.435
