Rank,Name,Method,Temp,Freq,Ident,Cov,Evalue,max,gdt,tm
1,meta_rapt1,rapt,3BG5A,1,0.057,0.655,0.009541,0.114,0.157,0.167
2,meta_rapt4,rapt,4HNTA,1,0.065,0.647,0.01581,0.114,0.157,0.166
3,meta_rapt2,rapt,4HNVA,1,0.057,0.655,0.00985,0.114,0.156,0.165
4,meta_rapt3,rapt,4HNUA,1,0.057,0.647,0.01045,0.112,0.155,0.165
5,meta_Unicon3d-4,None,None,None,None,None,None,0,0.33,17.5
6,meta_super7,super,2JR3A,3,0.073,0.286,1.7e+02,0.105,0.147,0.159
7,meta_rapt8,rapt,1UWVA,1,0.049,0.631,0.0217,0.104,0.146,0.157
8,meta_Unicon3d-1,None,None,None,None,None,None,0,0.4,8
9,meta_rapt9,rapt,3P1AA,1,0.04,0.565,0.02186,0.102,0.145,0.155
10,meta_com6,com,1XMXA,1,0.114,0.885,7.54e+00,0.102,0.145,0.159
11,meta_ss10,ss,3QT8A,1,0.073,0.393,2.6e+02,0.106,0.145,0.152
12,meta_Unicon3d-5,None,None,None,None,None,None,0,0.27,36
13,meta_com3,com,4FM1A,1,0.065,0.795,1.88e+00,0.104,0.145,0.159
14,meta_com4,com,3A2FA,1,0.065,0.795,6.25e+00,0.104,0.145,0.157
15,meta_hhsuite8,hhsuite,3ZXUB,3,0.147,0.95,2.7e+02,0.103,0.145,0.156
16,meta_ss8,ss,3K80C,1,0.024,0.057,1.5e+02,0.105,0.144,0.153
17,meta_com7,com,1DXRC,1,0.114,0.663,8.83e+00,0.103,0.144,0.154
18,meta_hhbl9,hhbl,5W93A,2,0.016,0.221,2.5e+02,0.107,0.143,0.151
19,meta_blits10,blits,2RCKA,2,0.032,0.45,1e+03,0.104,0.143,0.147
20,meta_Unicon3d-2,None,None,None,None,None,None,0,0.33,19
21,meta_blits6,blits,5WWNA,2,0.032,0.196,alignment,0.104,0.143,0.148
22,meta_ff8,ff,1RFNB,1,0.073,0.409,8,0.103,0.143,0.157
23,meta_ss5,ss,2BBXA,5,0.057,0.188,55,0.104,0.143,0.154
24,meta_ff10,ff,1TUJA,1,0.131,0.909,10,0.098,0.143,0.159
25,meta_ss6,ss,1DFTA,5,0.049,0.147,82,0.102,0.142,0.156
26,meta_Unicon3d-3,None,None,None,None,None,None,0,0.18,72.5
27,meta_gbli6,gbli,5CWSA,2,0,0.008,1.7e+03,0.107,0.142,0.152
28,meta_gbli7,gbli,5CWSA,2,0,0.008,1.7e+03,0.107,0.142,0.152
29,meta_hhbl10,hhbl,5W93A,2,0.016,0.221,2.5e+02,0.106,0.141,0.147
30,meta_ss7,ss,5IWZA,2,0.032,0.122,52,0.102,0.141,0.15
31,meta_ff9,ff,4B6DA,1,0.049,0.352,9,0.101,0.141,0.157
32,meta_com2,com,4FVMA,1,0.09,1,8.66e-01,0.101,0.141,0.154
33,meta_hhbl6,hhbl,2N2UA,2,0.008,0.139,1.7e+02,0.104,0.14,0.145
34,meta_hhbl2,hhbl,3ZWZA,3,0.016,0.122,31,0.104,0.14,0.145
35,meta_psiblast3,psiblast,1PW3A,3,0.139,0.475,0.96,0.102,0.14,0.15
36,meta_csiblast4,csiblast,1PW3A,3,0.139,0.475,0.96,0.102,0.14,0.15
37,meta_novel5,None,None,None,None,None,None,0,0.25,43.5
38,meta_deepsf5,None,None,None,None,None,None,0,0.25,44
39,meta_super6,super,3ZXUB,3,0.065,0.368,2.5e+02,0.097,0.14,0.155
40,meta_com5,com,1EYSC,1,0.122,0.672,6.73e+00,0.095,0.14,0.156
41,meta_com1,com,4MU9A,1,0.04,0.639,6.04e-01,0.1,0.14,0.154
42,meta_hhbl1,hhbl,5NQFA,2,0.024,0.131,31,0.102,0.139,0.144
43,meta_rapt5,rapt,5JMYA,1,0.057,0.467,0.01684,0.102,0.139,0.145
44,meta_hhbl5,hhbl,2NB2A,3,0.04,0.073,24,0.1,0.139,0.146
45,meta_ss9,ss,1LR5A,1,0.032,0.221,1.9e+02,0.1,0.139,0.146
46,meta_muster4,muster,6B5BA,1,0.057,1,unknown,0.097,0.139,0.151
47,meta_hhbl7,hhbl,5NMNA,1,0.008,0.139,3.5e+02,0.104,0.138,0.143
48,meta_hhbl3,hhbl,3ZLDA,3,0.016,0.106,36,0.099,0.138,0.143
49,meta_rapt10,rapt,4LDXA,1,0.024,0.532,0.0223,0.099,0.138,0.145
50,meta_rapt7,rapt,5J3ZA,1,0.032,0.467,0.02001,0.104,0.138,0.149
51,meta_hhsuite6,hhsuite,4HJCA,1,0.065,0.368,2.5e+02,0.099,0.138,0.148
52,meta_csiblast2,csiblast,1CD0A,2,0.139,0.475,0.96,0.1,0.138,0.149
53,meta_psiblast1,psiblast,1CD0A,2,0.139,0.475,0.96,0.1,0.138,0.149
54,meta_msaprobs0,msaprobs,3VDKA,4,0.114,0.5,unknown,0.102,0.138,0.151
55,meta_msaprobs1,msaprobs,3VDKA,4,0.114,0.5,unknown,0.102,0.138,0.151
56,meta_muster9,muster,3J5PB,1,0.057,1,unknown,0.098,0.138,0.148
57,meta_center0,center,3VDKA,4,0.065,0.54,unknown,0.101,0.138,0.15
58,meta_star1,star,3VDKA,4,0.065,0.54,converted,0.101,0.138,0.15
59,meta_center1,center,3VDKA,4,0.065,0.54,unknown,0.101,0.138,0.15
60,meta_hhsu9,hhsu,3NOYA,1,0.081,0.393,2e+02,0.102,0.138,0.147
61,meta_muster1,muster,6BUAA,1,0.09,0.991,unknown,0.101,0.137,0.15
62,meta_hg6,hg,3ZXUB,3,0.172,0.95,96,0.095,0.137,0.152
63,meta_psiblast2,psiblast,1CD0B,2,0.139,0.475,0.96,0.1,0.137,0.149
64,meta_csiblast3,csiblast,1CD0B,2,0.139,0.475,0.96,0.1,0.137,0.149
65,meta_deepsf4,None,None,None,None,None,None,0,0.15,83
66,meta_novel4,None,None,None,None,None,None,0,0.15,83.5
67,meta_hhbl8,hhbl,2K6OA,1,0.008,0.139,3.5e+02,0.098,0.136,0.142
68,meta_rapt6,rapt,4CTHA,1,0.057,0.475,0.01783,0.1,0.136,0.144
69,meta_hhsu1,hhsu,2JR3A,3,0.032,0.106,31,0.099,0.136,0.145
70,meta_muster10,muster,6BBJA,1,0.081,1,unknown,0.097,0.136,0.145
71,meta_hhsu10,hhsu,3VK6A,1,0.04,0.213,3.2e+02,0.098,0.136,0.142
72,meta_blits4,blits,2RCKA,2,0.016,0.229,alignment,0.099,0.135,0.139
73,meta_hhsu8,hhsu,3KS6A,1,0.016,0.196,1.6e+02,0.095,0.135,0.148
74,meta_gbli5,gbli,4AKXA,1,0.049,0.303,1.5e+03,0.096,0.135,0.142
75,meta_ap5,ap,1XX1A,1,0.073,0.885,6.1e+02,0.094,0.135,0.152
76,meta_hhsu7,hhsu,2MYWA,1,0.057,0.18,3.4e+02,0.098,0.135,0.145
77,meta_blits5,blits,2NB2A,3,0.057,0.303,2.4e+02,0.097,0.135,0.141
78,meta_hhsuite9,hhsuite,5HA6A,1,0.106,0.688,2.8e+02,0.097,0.135,0.144
79,meta_gbli1,gbli,2ZTNA,1,0.016,0.073,3.2e+02,0.098,0.135,0.144
80,meta_gbli9,gbli,3ZLDA,3,0,0.008,2.2e+03,0.099,0.135,0.142
81,meta_super2,super,5NKOA,1,0.049,0.418,3.4e+02,0.094,0.134,0.149
82,meta_hhsu3,hhsu,4F88K,2,0.032,0.122,65,0.097,0.134,0.139
83,meta_hhsu6,hhsu,2N37A,1,0.057,0.163,2.7e+02,0.097,0.134,0.142
84,meta_hhsuite3,hhsuite,4QVZA,1,0.073,0.918,2.7e+02,0.091,0.134,0.15
85,meta_hhsuite2,hhsuite,5NKOA,1,0.049,0.418,3.4e+02,0.092,0.134,0.15
86,meta_blits3,blits,2LIYA,3,0.09,0.36,1.3e+02,0.099,0.134,0.148
87,meta_blits1,blits,2LIYA,3,0.09,0.36,1.3e+02,0.099,0.134,0.148
88,meta_blits2,blits,2LIYA,3,0.09,0.36,1.3e+02,0.099,0.134,0.148
89,meta_hg1,hg,3VDKA,4,0.09,0.516,1.8,0.093,0.133,0.148
90,meta_csiblast1,csiblast,3TFJA,4,0.131,0.606,0.59,0.091,0.133,0.146
91,meta_gbli2,gbli,3ZWZA,3,0.04,0.229,9.1e+02,0.095,0.133,0.14
92,meta_muster8,muster,5XF7A,1,0.081,1,unknown,0.089,0.133,0.149
93,meta_hhsu5,hhsu,2N2UA,2,0.008,0.147,1.1e+02,0.097,0.132,0.139
94,meta_hs7,hs,5MN3A,2,0.04,0.131,23,0.097,0.132,0.142
95,meta_hh1,hh,1DFTA,5,0.049,0.147,2.1,0.096,0.132,0.143
96,meta_hhsuite1,hhsuite,3K2TA,1,0.057,0.377,2.2e+02,0.091,0.132,0.148
97,meta_hs8,hs,1FAKL,2,0.073,0.221,42,0.096,0.132,0.143
98,meta_hhsuite10,hhsuite,4A94C,1,0.09,0.393,4.7e+02,0.093,0.132,0.144
99,meta_super9,super,5HA6A,1,0.106,0.688,2.8e+02,0.094,0.132,0.142
100,meta_hs3,hs,2BBXA,5,0.049,0.18,5.9,0.096,0.132,0.14
101,meta_hhsu4,hhsu,2N2UA,2,0.032,0.09,26,0.093,0.131,0.143
102,meta_hh4,hh,4MT2A,2,0.024,0.147,17,0.095,0.131,0.141
103,meta_hs1,hs,1DFTA,5,0.049,0.147,2.1,0.095,0.131,0.139
104,meta_hhsuite7,hhsuite,2JR3A,3,0.073,0.286,1.7e+02,0.095,0.131,0.142
105,meta_hs5,hs,1RGXA,2,0.065,0.18,32,0.097,0.131,0.139
106,meta_ap2,ap,1RJUA,1,0.065,0.295,3.4e+02,0.094,0.131,0.141
107,meta_sam6,sam,3TFJA,4,0.147,0.672,4.76e+00,0.089,0.131,0.146
108,meta_super1,super,3K2TA,1,0.057,0.377,2.2e+02,0.091,0.13,0.145
109,meta_hg2,hg,2PNDA,2,0.131,0.827,65,0.087,0.13,0.15
110,meta_gbli8,gbli,3BH4A,1,0.008,0.09,1.4e+03,0.097,0.13,0.139
111,meta_gbli4,gbli,5NQFA,2,0.032,0.221,1.1e+03,0.094,0.13,0.137
112,meta_muster5,muster,5UOWB,1,0.04,0.991,unknown,0.089,0.13,0.146
113,meta_hs9,hs,5ML1A,2,0.04,0.131,31,0.094,0.13,0.139
114,meta_center3,center,3TFJA,4,0.147,0.983,unknown,0.088,0.13,0.148
115,meta_hh2,hh,3OPEA,2,0.049,0.188,14,0.092,0.13,0.139
116,meta_ff6,ff,3CRW1,1,0.09,0.663,6,0.092,0.13,0.145
117,meta_prc1,prc,2P5OB,1,0.081,1,0.20,0.086,0.13,0.145
118,meta_super5,super,2AWBZ,1,0.09,0.557,1e+02,0.088,0.13,0.147
119,meta_prc2,prc,2P5OD,1,0.073,1,0.83,0.087,0.13,0.143
120,meta_compro0,compro,3VDKA,4,0.09,0.5,unknown,0.093,0.13,0.15
121,meta_compro1,compro,3VDKA,4,0.09,0.5,unknown,0.093,0.13,0.15
122,meta_sam3,sam,5W7AA,2,0.131,0.622,4.08e+00,0.088,0.13,0.148
123,meta_prc4,prc,2GV9A,2,0.122,1,1.2,0.089,0.13,0.144
124,meta_hhsu2,hhsu,2NB2A,3,0.04,0.065,26,0.094,0.129,0.136
125,meta_deepsf1,None,None,None,None,None,None,0,0.34,16.5
126,meta_novel1,None,None,None,None,None,None,0,0.34,17
127,meta_hs10,hs,1PFXL,2,0.04,0.147,24,0.094,0.129,0.137
128,meta_hg4,hg,2BBXA,5,0.09,0.401,55,0.095,0.129,0.14
