Rank,Name,Method,Temp,Freq,Ident,Cov,Evalue,max,gdt,tm
1,meta_ss1,ss,4W6XB,9,0.64,0.976,0,0.918,0.937,0.941
2,meta_hg1,hg,4W6XB,9,0.64,0.976,0,0.918,0.937,0.941
3,meta_ss7,ss,4KFZC,1,0.578,0.992,0,0.918,0.936,0.941
4,meta_hs4,hs,4GRWE,6,0.625,0.976,0,0.918,0.937,0.941
5,meta_ss4,ss,4TVSa,4,0.687,0.976,0,0.918,0.937,0.941
6,meta_hg4,hg,4TVSa,4,0.687,0.976,0,0.918,0.937,0.941
7,meta_hs5,hs,4GRWE,6,0.656,0.976,0,0.918,0.936,0.941
8,meta_hs8,hs,4GRWE,6,0.679,0.976,0,0.917,0.936,0.94
9,meta_hs10,hs,4GRWE,6,0.71,0.968,0,0.917,0.935,0.94
10,meta_hs6,hs,4GRWE,6,0.695,0.976,0,0.917,0.936,0.94
11,meta_hhsuite1,hhsuite,4W6XB,9,0.398,0.906,4.1e-22,0.917,0.936,0.94
12,meta_ap5,ap,3EAKA,2,0.648,0.968,0,0.917,0.935,0.939
13,meta_ap1,ap,1ZVHA,6,0.414,0.96,0,0.916,0.934,0.939
14,meta_hs3,hs,4W6XB,9,0.664,0.976,0,0.916,0.935,0.939
15,meta_hhsuite2,hhsuite,4W6XB,9,0.796,0.968,6.8e-22,0.916,0.935,0.939
16,meta_com3,com,1ZVHA,6,0.796,0.968,4.06e-45,0.916,0.936,0.94
17,meta_ss6,ss,4TVSa,4,0.671,0.976,0,0.916,0.935,0.939
18,meta_ss9,ss,4TVSa,4,0.57,0.984,0,0.916,0.935,0.939
19,meta_ap3,ap,1ZVHA,6,0.585,0.968,0,0.916,0.935,0.939
20,meta_hg5,hg,4TVSa,4,0.593,0.976,0,0.916,0.934,0.938
21,meta_ss5,ss,4TVSa,4,0.593,0.976,0,0.916,0.934,0.938
22,meta_com5,com,4TVSa,4,0.687,0.984,6.99e-45,0.916,0.936,0.939
23,meta_hg2,hg,4W6XB,9,0.664,0.976,0,0.916,0.935,0.939
24,meta_ss2,ss,4W6XB,9,0.664,0.976,0,0.916,0.935,0.939
25,meta_hg3,hg,4TVSa,4,0.39,0.976,0,0.916,0.935,0.939
26,meta_ss3,ss,4TVSa,4,0.39,0.976,0,0.916,0.935,0.939
27,meta_com2,com,4GRWE,6,0.64,0.976,3.12e-45,0.916,0.935,0.939
28,meta_blits5,blits,1ZVHA,6,0.375,0.937,1.6e-27,0.915,0.935,0.938
29,meta_blits6,blits,1ZVHA,6,0.375,0.937,1.6e-27,0.915,0.935,0.938
30,meta_blits4,blits,1ZVHA,6,0.375,0.937,1.6e-27,0.915,0.935,0.938
31,meta_blits1,blits,1ZVHA,6,0.296,0.914,2.2e-28,0.915,0.935,0.938
32,meta_blits2,blits,1ZVHA,6,0.296,0.914,2.2e-28,0.915,0.935,0.938
33,meta_hs9,hs,4GRWE,6,0.648,0.976,0,0.915,0.934,0.939
34,meta_ap2,ap,1ZVHA,6,0.406,0.945,0,0.915,0.936,0.939
35,meta_hs7,hs,4GRWE,6,0.64,0.968,0,0.915,0.935,0.939
36,meta_hmmer4,hmmer,4W6XB,9,0.593,0.953,2.3e-72,0.915,0.934,0.937
37,meta_hp1,hp,1ZVHA,6,0.585,0.968,0,0.915,0.934,0.938
38,meta_ap4,ap,1ZVHA,6,0.796,0.968,0,0.915,0.934,0.938
39,meta_hhsuite6,hhsuite,4W6XB,9,0.664,0.976,2.2e-21,0.915,0.932,0.938
40,meta_hh4,hh,4GRWE,6,0.625,0.976,0,0.914,0.931,0.936
41,meta_ss8,ss,4TVSa,4,0.648,0.976,0,0.914,0.934,0.938
42,meta_blits3,blits,1ZVHA,6,0.382,0.945,7.9e-28,0.914,0.934,0.938
43,meta_com1,com,4W6XB,9,0.664,0.976,6.57e-46,0.914,0.933,0.937
44,meta_hh1,hh,4W6XB,9,0.64,0.976,0,0.914,0.932,0.937
45,meta_hp4,hp,1ZVHA,6,0.796,0.968,0,0.913,0.933,0.937
46,meta_ss10,ss,4TVSa,4,0.656,0.976,0,0.913,0.932,0.938
47,meta_hh5,hh,4GRWE,6,0.656,0.976,0,0.913,0.931,0.936
48,meta_hhsuite5,hhsuite,4W6XB,9,0.695,0.96,1.3e-21,0.913,0.933,0.937
49,meta_hhsuite7,hhsuite,4GRWE,6,0.64,0.976,1e-21,0.913,0.931,0.937
50,meta_hh3,hh,4W6XB,9,0.664,0.976,0,0.913,0.931,0.936
51,meta_blits10,blits,1ZVHA,6,0.335,0.945,1.8e-27,0.913,0.933,0.937
52,meta_hhsuite3,hhsuite,4W6XB,9,0.648,0.945,1.3e-21,0.913,0.931,0.937
53,meta_com4,com,4TVSa,4,0.679,0.976,5.70e-45,0.913,0.933,0.937
54,meta_blits8,blits,1ZVHA,6,0.593,0.929,1.7e-27,0.912,0.932,0.937
55,meta_hhsuite8,hhsuite,4TVSa,4,0.609,0.898,1.4e-21,0.912,0.931,0.936
56,meta_sam2,sam,4W6XB,9,0.664,0.976,2.92e-32,0.912,0.931,0.936
57,meta_hs2,hs,4W6XB,9,0.671,0.976,0,0.912,0.932,0.936
58,meta_hh8,hh,4GRWE,6,0.64,0.968,0,0.912,0.93,0.935
59,meta_hh2,hh,4W6XB,9,0.671,0.976,0,0.911,0.929,0.934
60,meta_hs1,hs,4W6XB,9,0.64,0.976,0,0.911,0.932,0.935
61,meta_hh9,hh,4GRWE,6,0.71,0.968,0,0.911,0.93,0.935
62,meta_blits9,blits,1ZVHA,6,0.406,0.906,1.5e-27,0.911,0.932,0.936
63,meta_hmmer5,hmmer,4W6XB,9,0.593,0.953,2.4e-72,0.911,0.931,0.936
64,meta_hh7,hh,4TVSa,4,0.695,0.984,0,0.91,0.93,0.934
65,meta_hhsuite4,hhsuite,4W6XB,9,0.585,0.929,7.9e-22,0.909,0.929,0.934
66,meta_sam3,sam,4TVSa,4,0.695,0.984,4.12e-32,0.909,0.929,0.934
67,meta_sam1,sam,4TVSa,4,0.726,0.976,2.44e-32,0.909,0.926,0.934
68,meta_sam5,sam,5GGUH,7,0.664,0.968,5.70e-32,0.909,0.929,0.934
69,meta_sam4,sam,5GGUH,7,0.796,0.968,4.70e-32,0.909,0.929,0.934
70,meta_hh10,hh,4GRWE,6,0.593,0.976,0,0.908,0.927,0.933
71,meta_hh6,hh,4GRWE,6,0.679,0.976,0,0.908,0.928,0.933
72,meta_msaprobs2,msaprobs,4GRWE,6,0.64,0.976,unknown,0.906,0.926,0.932
73,meta_hhsuite10,hhsuite,4TVSa,4,0.656,0.968,8.6e-22,0.906,0.927,0.932
74,meta_compro2,compro,4GRWE,6,0.64,0.976,unknown,0.906,0.926,0.932
75,meta_hhsuite9,hhsuite,4TVSa,4,0.609,0.898,1.4e-21,0.906,0.929,0.932
76,meta_star1,star,4GRWE,6,0.64,0.976,unknown,0.905,0.927,0.932
77,meta_center1,center,4GRWE,6,0.64,0.976,unknown,0.905,0.927,0.932
78,meta_hmmer3,hmmer,4TVSa,4,0,0.039,2.3e-75,0.894,0.919,0.924
79,meta_blits7,blits,1ZVHA,6,0.398,0.906,1.1e-27,0.889,0.915,0.919
80,meta_rapt1,rapt,4GRWE,6,0.64,0.976,5.989e-11,0.888,0.906,0.92
81,meta_ff2,ff,4GRWE,6,0.64,0.976,2,0.886,0.905,0.917
82,meta_compro4,compro,1ZVHA,6,0.796,0.968,unknown,0.885,0.91,0.918
83,meta_msaprobs4,msaprobs,1ZVHA,6,0.796,0.968,unknown,0.883,0.909,0.918
84,meta_center2,center,1ZVHA,6,0.796,0.968,unknown,0.883,0.908,0.916
85,meta_star2,star,1ZVHA,6,0.796,0.968,unknown,0.883,0.908,0.916
86,meta_msaprobs1,msaprobs,5GGUH,7,0.585,0.976,unknown,0.88,0.9,0.907
87,meta_center4,center,5GGUH,7,0.585,0.976,unknown,0.879,0.899,0.907
88,meta_star4,star,5GGUH,7,0.585,0.976,converted,0.879,0.899,0.907
89,meta_hp5,hp,3EAKA,2,0.648,0.968,0,0.879,0.91,0.914
90,meta_compro1,compro,5GGUH,7,0.585,0.976,unknown,0.877,0.899,0.905
91,meta_ff8,ff,5E0QA,2,0.64,0.976,8,0.877,0.899,0.91
92,meta_muster1,muster,5E0QA,2,0.64,0.976,unknown,0.877,0.898,0.911
93,meta_csblast4,csblast,3ZTJK,4,0.593,0.953,1e-47,0.877,0.899,0.904
94,meta_ff7,ff,4QLRA,1,0.664,0.968,7,0.876,0.899,0.913
95,meta_csiblast5,csiblast,3ZTJK,4,0.593,0.976,2e-71,0.876,0.903,0.907
96,meta_csiblast2,csiblast,5GGVH,5,0.585,0.976,2e-73,0.876,0.903,0.907
97,meta_csblast3,csblast,3ZTJK,4,0.593,0.953,9e-48,0.876,0.898,0.904
98,meta_csblast2,csblast,5GGVH,5,0.585,0.976,6e-48,0.875,0.898,0.903
99,meta_csiblast1,csiblast,5GGUH,7,0.585,0.976,3e-74,0.874,0.901,0.905
100,meta_csiblast3,csiblast,3KDMH,4,0.593,0.945,5e-72,0.874,0.902,0.906
101,meta_csblast1,csblast,5GGUH,7,0.585,0.976,1e-48,0.874,0.899,0.903
102,meta_multicom6,multicom,4DKAA,2,0.593,0.976,1e-70,0.873,0.905,0.91
103,meta_csblast5,csblast,3ZTJK,4,0.593,0.945,1e-47,0.873,0.897,0.902
104,meta_multicom5,multicom,3ZTJK,4,0.593,0.976,5e-71,0.873,0.903,0.906
105,meta_multicom1,multicom,5GGUH,7,0.585,0.976,2e-73,0.872,0.898,0.902
106,meta_csiblast4,csiblast,1IGTB,4,0.546,0.921,7e-72,0.872,0.9,0.903
107,meta_multicom2,multicom,5GGVH,5,0.585,0.976,8e-73,0.871,0.9,0.906
108,meta_multicom7,multicom,3UX9D,2,0.593,0.937,2e-70,0.871,0.901,0.904
109,meta_multicom8,multicom,3UX9D,2,0.593,0.953,2e-70,0.871,0.9,0.903
110,meta_multicom4,multicom,3KDMH,4,0.593,0.945,1e-71,0.871,0.902,0.905
