Rank,Name,Method,Temp,Freq,Ident,Cov,Evalue,max,gdt,tm
1,meta_ss4,ss,3ZQ3A,12,0.523,0.946,4e-33,0.865,0.886,0.907
2,meta_hg4,hg,3ZQ3A,12,0.523,0.946,4e-33,0.865,0.886,0.907
3,meta_com4,com,1EW3A,14,0.529,0.904,1.46e-43,0.864,0.885,0.907
4,meta_hh6,hh,1EW3A,14,0.238,0.898,0,0.864,0.884,0.907
5,meta_prc3,prc,2K23A,11,0.172,0.958,1.2e-40,0.863,0.885,0.906
6,meta_hs5,hs,1EW3A,14,0.529,0.904,0,0.863,0.884,0.907
7,meta_hs9,hs,1EW3A,14,0.166,0.946,0,0.863,0.884,0.906
8,meta_hs3,hs,2LB6A,8,0.482,0.97,0,0.862,0.885,0.906
9,meta_hs7,hs,1EW3A,14,0.214,0.946,0,0.862,0.884,0.905
10,meta_hg5,hg,2K23A,11,0.517,0.94,5.4e-32,0.862,0.884,0.906
11,meta_ss5,ss,2K23A,11,0.517,0.94,5.4e-32,0.862,0.884,0.906
12,meta_multicom9,multicom,2L9CA,11,0.529,0.97,2e-57,0.862,0.886,0.907
13,meta_hs8,hs,1EW3A,14,0.214,0.886,0,0.862,0.884,0.906
14,meta_ss6,ss,2K23A,11,0.214,0.946,8.1e-32,0.862,0.882,0.905
15,meta_hs4,hs,1EW3A,14,0.214,0.91,0,0.862,0.885,0.907
16,meta_ss7,ss,2L5PA,3,0.172,0.976,1.1e-31,0.861,0.882,0.905
17,meta_multicom2,multicom,3DSZB,4,0.166,0.958,1e-58,0.861,0.883,0.905
18,meta_multicom7,multicom,4QAEB,2,0.16,0.952,5e-58,0.861,0.884,0.906
19,meta_csblast5,csblast,2LB6A,8,0.482,0.97,1e-46,0.861,0.885,0.906
20,meta_multicom5,multicom,4QAEB,2,0.172,0.952,3e-58,0.861,0.883,0.906
21,meta_multicom10,multicom,2K23A,11,0.172,0.958,3e-57,0.861,0.884,0.906
22,meta_hs6,hs,1EW3A,14,0.238,0.898,0,0.861,0.882,0.905
23,meta_hhsuite3,hhsuite,3ZQ3A,12,0.517,0.94,4.3e-41,0.861,0.883,0.905
24,meta_ss2,ss,1EW3A,14,0.565,0.946,1.1e-33,0.86,0.881,0.905
