Rank,Name,Method,Temp,Freq,Ident,Cov,Evalue,max,gdt,tm
1,meta_hg1,hg,2DGJA,7,0.113,0.764,7.5e-05,0.1,0.132,0.183
2,meta_ss4,ss,2JNKA,12,0.048,0.284,0.0062,0.098,0.125,0.165
3,meta_hs1,hs,2DGJA,7,0.109,0.747,3e-07,0.098,0.13,0.182
4,meta_rapt4,rapt,2YFAA,1,0.101,0.89,0.001562,0.097,0.125,0.17
5,meta_ss3,ss,2JNKA,12,0.048,0.048,0.15,0.097,0.122,0.161
6,meta_blits7,blits,2JNKA,12,0.048,0.284,0.16,0.097,0.124,0.162
7,meta_ap2,ap,2DGJA,7,0.121,0.772,9.7e-06,0.097,0.126,0.176
8,meta_ss1,ss,2DGJA,7,0.101,0.715,7.5e-05,0.097,0.128,0.178
9,meta_hs8,hs,2JNKA,12,0.04,0.264,0.00029,0.095,0.12,0.155
10,meta_hp4,hp,2JNKA,12,0.044,0.28,1.1e-07,0.095,0.121,0.16
11,meta_hp2,hp,2DGJA,7,0.109,0.695,9.7e-06,0.095,0.125,0.175
12,meta_hg3,hg,2JNKA,12,0.048,0.284,0.0062,0.095,0.12,0.167
13,meta_hhbl1,hhbl,2JNKA,12,0.048,0.264,0.025,0.094,0.12,0.158
14,meta_gbli2,gbli,2JNKA,12,0.048,0.28,0.035,0.094,0.122,0.161
15,meta_rapt1,rapt,3DYJA,1,0.073,0.959,0.001103,0.094,0.127,0.171
16,meta_ff4,ff,2JNKA,12,0.052,0.272,4,0.093,0.118,0.158
17,meta_hs3,hs,5CWPA,2,0.052,0.825,0.0022,0.093,0.126,0.174
18,meta_rapt9,rapt,4K1NA,1,0.093,0.865,0.001785,0.092,0.122,0.17
19,meta_muster1,muster,4TQLA,3,0.101,0.902,unknown,0.092,0.119,0.156
20,meta_muster2,muster,5CWPA,2,0.081,0.869,unknown,0.092,0.129,0.178
21,meta_muster6,muster,5CWQA,1,0.044,0.865,unknown,0.091,0.124,0.173
22,meta_ff2,ff,2DGJA,7,0.109,0.569,2,0.091,0.118,0.167
23,meta_muster3,muster,5CWOA,1,0.056,0.849,unknown,0.091,0.124,0.174
24,meta_prc1,prc,1RKEA,1,0.109,0.991,0.068,0.09,0.122,0.168
25,meta_muster9,muster,5CWIA,1,0.06,0.869,unknown,0.09,0.124,0.174
26,meta_hs5,hs,4E40A,2,0.097,0.91,0.087,0.09,0.119,0.159
27,meta_ff10,ff,4E40A,2,0.089,0.821,10,0.089,0.114,0.151
28,meta_muster4,muster,5CWMA,1,0.113,0.861,unknown,0.089,0.122,0.171
29,meta_hs4,hs,4TQLA,3,0.089,0.808,0.0051,0.089,0.114,0.148
30,meta_ap1,ap,2JNKA,12,0.036,0.552,2.2e-10,0.089,0.12,0.17
31,meta_hhsuite1,hhsuite,2JNKA,12,0.048,0.284,10,0.089,0.114,0.161
32,meta_muster5,muster,5CWNA,1,0.085,0.821,unknown,0.088,0.121,0.169
33,meta_rapt6,rapt,3KBTA,1,0.097,0.918,0.001587,0.088,0.119,0.162
34,meta_rapt8,rapt,1CIIA,1,0.085,0.833,0.001732,0.088,0.114,0.151
35,meta_hs10,hs,1C1GA,1,0.052,0.699,0.22,0.088,0.114,0.146
36,meta_ff9,ff,4ILOA,3,0.056,0.682,9,0.088,0.114,0.144
37,meta_ff6,ff,2OTOA,1,0.056,0.402,6,0.088,0.113,0.146
38,meta_rapt7,rapt,4IGGA,1,0.089,0.894,0.001682,0.088,0.117,0.164
39,meta_rapt2,rapt,5IC0A,1,0.093,0.914,0.001341,0.088,0.118,0.166
40,meta_hh8,hh,4UOSA,4,0.093,0.654,5.3e+02,0.088,0.117,0.163
41,meta_super1,super,2JNKA,12,0.048,0.284,10,0.088,0.113,0.161
42,meta_ff1,ff,2DGJA,7,0.052,0.243,1,0.088,0.116,0.17
43,meta_rapt5,rapt,1U4QA,1,0.097,0.869,0.001568,0.087,0.114,0.153
44,meta_muster10,muster,4CGKA,1,0.113,0.833,unknown,0.087,0.113,0.148
45,meta_ff8,ff,4OYDB,1,0.069,0.378,8,0.087,0.115,0.147
46,meta_ap4,ap,1XVHA,4,0.044,0.268,3.7e-05,0.087,0.114,0.163
47,meta_muster8,muster,4K1PA,2,0.081,0.898,unknown,0.086,0.118,0.165
48,meta_hs2,hs,2ZXQA,3,0.032,0.256,9.5e-07,0.085,0.115,0.16
49,meta_hmmer3,hmmer,2ZDIA,1,0.069,0.41,0.22,0.085,0.108,0.141
50,meta_rapt3,rapt,5IC1A,1,0.097,0.922,0.001396,0.085,0.115,0.159
51,meta_ap5,ap,2YL6A,1,0.097,0.926,4e-06,0.085,0.112,0.163
52,meta_compro0,compro,2DGJA,7,0.195,0.878,unknown,0.084,0.114,0.162
53,meta_compro3,compro,2DGJA,7,0.195,0.878,unknown,0.084,0.114,0.162
54,meta_hmmer2,hmmer,2ZDIB,1,0.069,0.43,0.11,0.084,0.107,0.139
55,meta_muster7,muster,5CWBA,1,0.077,0.78,unknown,0.084,0.115,0.165
56,meta_hs6,hs,4UOSA,4,0.077,0.743,0.022,0.084,0.116,0.165
