Rank,Name,Method,Temp,Freq,Ident,Cov,Evalue,max,gdt,tm
1,meta_hhsuite2,hhsuite,3VVCA,15,0.256,0.83,9.4e-31,0.574,0.6,0.718
2,meta_sam3,sam,3VVCA,15,0.254,0.803,3.07e-24,0.573,0.599,0.705
3,meta_hmmer3,hmmer,2GN4A,14,0.256,0.792,9.4e-63,0.57,0.596,0.697
4,meta_ss1,ss,3NZOA,10,0.207,0.893,0,0.567,0.587,0.7
5,meta_sam5,sam,2GN4B,5,0.237,0.841,3.06e-23,0.564,0.591,0.698
6,meta_ap2,ap,2GN4A,14,0.237,0.86,0,0.563,0.584,0.703
7,meta_ss2,ss,2GN4A,14,0.218,0.756,0,0.562,0.589,0.697
8,meta_hmmer2,hmmer,2GN4A,14,0.256,0.792,9.4e-63,0.561,0.593,0.695
9,meta_ff5,ff,2GN4A,14,0.234,0.879,5,0.559,0.589,0.699
10,meta_hs1,hs,3NZOA,10,0.204,0.885,0,0.559,0.584,0.692
11,meta_muster2,muster,2GNAA,2,0.234,0.879,unknown,0.559,0.585,0.699
12,meta_hmmer5,hmmer,2GN4B,5,0.232,0.852,8.3e-60,0.558,0.586,0.691
13,meta_sam2,sam,4G5HA,8,0.27,0.852,1.58e-24,0.558,0.591,0.699
14,meta_sam4,sam,2GN4A,14,0.237,0.846,2.39e-23,0.558,0.589,0.697
15,meta_hh3,hh,3VVCA,15,0.193,0.677,0,0.557,0.584,0.68
16,meta_hmmer4,hmmer,2GN4A,14,0.232,0.857,3.7e-60,0.556,0.586,0.691
17,meta_center3,center,2GN4A,14,0.221,0.882,unknown,0.556,0.588,0.698
18,meta_multicom4,multicom,2GN4A,14,0.24,0.874,3e-99,0.555,0.588,0.698
19,meta_rapt4,rapt,2GN4A,14,0.221,0.751,1.282e-08,0.555,0.58,0.683
20,meta_sam1,sam,4G5HA,8,0.27,0.852,1.58e-24,0.555,0.588,0.698
21,meta_hh5,hh,2GN4A,14,0.237,0.696,0,0.554,0.581,0.676
22,meta_multicom5,multicom,2GN4B,5,0.24,0.868,3e-98,0.553,0.586,0.698
23,meta_msaprobs1,msaprobs,3VVCA,15,0.275,0.855,unknown,0.553,0.585,0.706
24,meta_psiblast5,psiblast,2GN4B,5,0.24,0.868,3e-98,0.552,0.584,0.695
25,meta_ss4,ss,3VVCA,15,0.254,0.756,0,0.552,0.578,0.704
26,meta_hg2,hg,2GN4A,14,0.224,0.866,0,0.551,0.582,0.689
27,meta_hs5,hs,2GN4A,14,0.237,0.696,0,0.551,0.578,0.677
28,meta_blast5,blast,2GN4A,14,0.24,0.816,5e-84,0.55,0.579,0.688
29,meta_msaprobs3,msaprobs,2GN4A,14,0.224,0.781,unknown,0.55,0.576,0.683
30,meta_hhsuite7,hhsuite,1R6DA,4,0.15,0.789,3e-27,0.55,0.577,0.698
31,meta_ss9,ss,1KEWA,3,0.117,0.792,0,0.55,0.574,0.698
32,meta_blast4,blast,2GN4B,5,0.24,0.816,5e-84,0.549,0.581,0.691
33,meta_compro3,compro,2GN4A,14,0.224,0.781,unknown,0.549,0.575,0.686
34,meta_psiblast4,psiblast,2GN4A,14,0.24,0.874,3e-99,0.548,0.579,0.69
35,meta_hhsuite4,hhsuite,1R6DA,4,0.185,0.778,5.8e-29,0.548,0.576,0.697
36,meta_hs3,hs,3VVCA,15,0.193,0.677,0,0.547,0.572,0.674
37,meta_hhsuite6,hhsuite,1R6DA,4,0.153,0.762,2.5e-27,0.547,0.577,0.696
38,meta_hhsuite8,hhsuite,1R6DA,4,0.158,0.806,3.1e-27,0.547,0.577,0.697
39,meta_ss8,ss,1UDBA,4,0.12,0.672,0,0.547,0.572,0.698
40,meta_ss5,ss,1R6DA,4,0.158,0.699,0,0.547,0.573,0.695
41,meta_hhsuite5,hhsuite,1R6DA,4,0.136,0.773,6e-28,0.545,0.577,0.696
42,meta_ss6,ss,1R6DA,4,0.158,0.702,0,0.544,0.571,0.694
43,meta_com4,com,2GN4A,14,0.199,0.765,3.18e-45,0.544,0.574,0.691
44,meta_hhsuite10,hhsuite,1UDBA,4,0.144,0.748,2.7e-28,0.543,0.574,0.695
45,meta_compro1,compro,3VVCA,15,0.27,0.852,unknown,0.543,0.581,0.703
46,meta_hg4,hg,3VVCA,15,0.259,0.83,0,0.542,0.571,0.704
47,meta_hhsuite3,hhsuite,2GN4A,14,0.229,0.808,2.2e-29,0.542,0.569,0.696
