Rank,Name,Method,Temp,Freq,Ident,Cov,Evalue,max,gdt,tm
1,meta_hg3,hg,2JGPA,19,0.28,0.943,4.3e-26,0.617,0.654,0.661
2,meta_com1,com,4ZXHA,12,0.252,1,1.60e-26,0.615,0.65,0.656
3,meta_hh8,hh,2JGPA,19,0.196,0.7,2.1e-40,0.614,0.65,0.658
4,meta_hh2,hh,4ZXHA,12,0.252,1,9.8e-42,0.617,0.649,0.656
5,meta_hh5,hh,2JGPA,19,0.233,0.794,2e-41,0.611,0.648,0.656
6,meta_hs1,hs,2JGPA,19,0.28,0.841,9.8e-45,0.617,0.646,0.655
7,meta_hs2,hs,4ZXHA,12,0.252,0.99,9.8e-42,0.617,0.646,0.656
8,meta_ss3,ss,2JGPA,19,0.289,0.934,4.3e-26,0.612,0.645,0.65
9,meta_ss1,ss,2JGPA,19,0.289,0.841,2.9e-27,0.609,0.645,0.652
10,meta_ss5,ss,4ZXHA,12,0.289,0.897,3.5e-26,0.611,0.645,0.651
11,meta_hs3,hs,2JGPA,19,0.205,0.691,9.5e-42,0.613,0.643,0.655
12,meta_hh4,hh,5U89A,7,0.252,0.981,3e-42,0.606,0.642,0.649
13,meta_ss6,ss,4ZXHA,12,0.196,0.7,3.3e-26,0.612,0.642,0.649
14,meta_novel2,None,None,None,None,None,None,0,0.5,32
15,meta_ss10,ss,5U89A,7,0.242,0.99,4.8e-25,0.609,0.641,0.651
16,meta_ss7,ss,4ZXHA,12,0.242,0.775,1.5e-25,0.61,0.641,0.648
17,meta_ss8,ss,4ZXHA,12,0.205,0.691,1.6e-25,0.612,0.641,0.649
18,meta_hhsu6,hhsu,2JGPA,19,0.289,0.934,2.9e-14,0.604,0.64,0.65
19,meta_star0,star,2JGPA,19,0.289,0.915,converted,0.605,0.64,0.648
20,meta_csiblast3,csiblast,2JGPA,19,0.28,0.943,2e-30,0.605,0.64,0.65
21,meta_prc4,prc,2JGPA,19,0.28,0.943,1.6e-21,0.605,0.64,0.65
22,meta_ss9,ss,4ZXHA,12,0.271,0.981,4.9e-25,0.611,0.64,0.648
23,meta_hs4,hs,5U89A,7,0.233,0.85,3e-42,0.609,0.64,0.651
24,meta_hh3,hh,1DNYA,9,0.205,0.691,9.5e-42,0.606,0.639,0.647
25,meta_hhsuite5,hhsuite,2JGPA,19,0.28,0.943,5.4e-07,0.605,0.639,0.649
26,meta_psiblast3,psiblast,2JGPA,19,0.289,0.934,4e-28,0.603,0.638,0.648
27,meta_blast5,blast,2JGPA,19,0.289,0.934,2e-29,0.603,0.638,0.648
28,meta_blits1,blits,2JGPA,19,0.28,0.943,6.9e-06,0.603,0.638,0.648
29,meta_hh7,hh,2JGPA,19,0.271,0.925,1.2e-40,0.601,0.638,0.646
30,meta_multicom3,multicom,2JGPA,19,0.289,0.934,4e-28,0.602,0.638,0.648
31,meta_hs5,hs,2JGPA,19,0.233,0.794,2e-41,0.606,0.638,0.65
32,meta_sam1,sam,2JGPA,19,0.271,0.822,3.18e-12,0.603,0.638,0.649
33,meta_prc2,prc,4ZXHA,12,0.252,1,5.7e-22,0.607,0.638,0.646
34,meta_ap1,ap,2JGPA,19,0.28,0.943,1.1e-20,0.602,0.637,0.646
35,meta_center1,center,4ZXHA,12,0.252,1,unknown,0.609,0.637,0.646
36,meta_ff2,ff,2JGPA,19,0.289,0.915,2,0.604,0.636,0.647
37,meta_blits6,blits,4ZXHA,12,0.271,1,0.00014,0.607,0.636,0.645
38,meta_muster2,muster,2JGPA,19,0.271,0.813,unknown,0.603,0.635,0.646
39,meta_ff10,ff,4ZXHA,12,0.261,0.981,10,0.607,0.635,0.644
40,meta_hhsu5,hhsu,4ZXHA,12,0.233,0.794,5.2e-15,0.602,0.634,0.644
41,meta_rapt2,rapt,4ZXHA,12,0.261,0.897,0.000382,0.603,0.632,0.642
42,meta_hp5,hp,4ZXHA,12,0.224,0.719,2.2e-17,0.599,0.632,0.641
43,meta_hs6,hs,2JGPA,19,0.214,0.785,9.6e-42,0.606,0.632,0.643
44,meta_hp1,hp,2JGPA,19,0.261,0.728,1.1e-20,0.599,0.63,0.64
45,meta_msaprobs2,msaprobs,4ZXHA,12,0.271,1,unknown,0.598,0.63,0.634
46,meta_com4,com,4ZXJA,8,0.233,0.794,1.69e-23,0.595,0.629,0.635
47,meta_hh9,hh,2JGPA,19,0.28,0.943,2e-39,0.591,0.629,0.634
48,meta_hs7,hs,2ROQA,7,0.271,0.906,1.2e-40,0.601,0.628,0.641
49,meta_hs9,hs,2JGPA,19,0.271,0.841,2e-39,0.603,0.628,0.637
50,meta_center4,center,1DNYA,9,0.196,0.71,unknown,0.59,0.626,0.633
