Rank,Name,Method,Temp,Freq,Ident,Cov,Evalue,max,gdt,tm
1,meta_star3,star,2B3TA,5,0.117,0.753,converted,0.275,0.302,0.396
2,meta_center3,center,2B3TA,5,0.12,0.753,unknown,0.273,0.302,0.396
3,meta_muster1,muster,2B3TA,5,0.134,0.747,unknown,0.271,0.298,0.398
4,meta_hs3,hs,2PJDA,10,0.096,0.404,5.3e-27,0.27,0.297,0.388
5,meta_muster3,muster,2B3TA,5,0.111,0.554,unknown,0.27,0.293,0.379
6,meta_hh1,hh,1DUSA,10,0.105,0.431,1.5e-32,0.268,0.295,0.383
7,meta_star1,star,1T43A,10,0.137,0.747,converted,0.268,0.299,0.397
8,meta_hs1,hs,1DUSA,10,0.105,0.431,3e-33,0.267,0.293,0.383
9,meta_hs4,hs,1NV8A,5,0.114,0.428,4.4e-26,0.267,0.294,0.387
10,meta_hh2,hh,1T43A,10,0.111,0.466,3.6e-30,0.266,0.29,0.374
11,meta_rapt9,rapt,1DUSA,10,0.129,0.513,3.087e-06,0.263,0.29,0.374
12,meta_center1,center,1T43A,10,0.134,0.756,unknown,0.263,0.297,0.395
13,meta_compro1,compro,2PJDA,10,0.196,0.809,unknown,0.263,0.288,0.376
14,meta_center0,center,1DUSA,10,0.096,0.554,unknown,0.262,0.289,0.372
15,meta_hh3,hh,3DMGA,8,0.096,0.404,2.5e-26,0.261,0.288,0.377
16,meta_center2,center,2PJDA,10,0.131,0.818,unknown,0.26,0.288,0.375
17,meta_star2,star,2PJDA,10,0.131,0.818,converted,0.26,0.288,0.375
18,meta_prc1,prc,1T43A,10,0.134,0.747,2.9e-27,0.259,0.288,0.392
19,meta_ap4,ap,2B3TA,5,0.152,0.75,3.6e-28,0.259,0.29,0.393
20,meta_hg3,hg,1T43A,10,0.149,0.724,3.2e-29,0.257,0.288,0.395
21,meta_compro4,compro,2B3TA,5,0.14,0.68,unknown,0.257,0.291,0.393
22,meta_sam2,sam,1T43A,10,0.146,0.727,4.04e-31,0.256,0.283,0.395
