Rank,Name,Method,Temp,Freq,Ident,Cov,Evalue,max,gdt,tm
1,meta_rapt5,rapt,3RKOC,1,0.197,0.975,0.02235,0.189,0.251,0.219
2,meta_muster9,muster,4WISA,2,0.111,0.987,unknown,0.187,0.244,0.213
3,meta_muster5,muster,4WISA,2,0.123,0.95,unknown,0.184,0.242,0.213
4,meta_muster4,muster,4HZUS,1,0.148,1,unknown,0.182,0.246,0.216
5,meta_blits3,blits,1Y9IA,7,0.271,0.975,2.2e+02,0.178,0.238,0.212
6,meta_ap6,ap,1Y9IA,7,0.271,0.975,2.9e+02,0.178,0.238,0.212
7,meta_ap2,ap,1NKZA,2,0.148,0.493,2.4e+02,0.178,0.237,0.211
8,meta_blits2,blits,1RFZA,7,0.259,1,2.1e+02,0.177,0.237,0.211
9,meta_ap5,ap,1RFZA,7,0.259,1,2.9e+02,0.177,0.237,0.211
10,meta_muster2,muster,4Q2EA,1,0.123,1,unknown,0.176,0.238,0.209
11,meta_muster1,muster,3JBRE,1,0.185,0.864,unknown,0.176,0.236,0.207
12,meta_rapt7,rapt,2GIFA,1,0.135,0.95,0.02634,0.175,0.235,0.204
13,meta_hp2,hp,1NKZA,2,0.086,0.246,2.4e+02,0.175,0.233,0.203
14,meta_rapt9,rapt,3VIUA,1,0.185,0.876,0.02829,0.173,0.229,0.203
15,meta_hh2,hh,5GARO,2,0.123,0.481,23,0.173,0.214,0.19
16,meta_hhsuite10,hhsuite,1IJDB,1,0.086,0.481,2.8e+02,0.171,0.223,0.197
17,meta_ap10,ap,2HJHA,2,0.111,0.938,3.9e+02,0.171,0.225,0.202
18,meta_gbli1,gbli,2HJHA,2,0.111,0.938,90,0.171,0.226,0.202
19,meta_ap8,ap,1TLQA,3,0.234,0.975,3.2e+02,0.17,0.232,0.204
20,meta_hhbl8,hhbl,3HZQA,1,0.061,0.37,1.4e+02,0.169,0.212,0.187
21,meta_rapt8,rapt,4UI9I,1,0.086,0.851,0.02638,0.169,0.219,0.195
22,meta_hh8,hh,3WGUE,2,0.086,0.37,1.8e+02,0.169,0.211,0.188
23,meta_compro4,compro,1Y9IA,7,0.172,1,unknown,0.169,0.227,0.203
24,meta_com3,com,3GLTA,1,0.172,0.975,4.75e+00,0.168,0.223,0.2
25,meta_rapt10,rapt,1VKZA,1,0.148,0.938,0.02857,0.168,0.226,0.198
26,meta_hhsuite9,hhsuite,2MICA,1,0.098,0.456,2.7e+02,0.168,0.217,0.187
27,meta_center3,center,1RFZA,7,0.148,1,unknown,0.168,0.224,0.198
28,meta_hp5,hp,1RFZA,7,0.098,0.283,2.9e+02,0.168,0.221,0.199
29,meta_muster8,muster,4CL4A,1,0.172,0.962,unknown,0.167,0.224,0.197
30,meta_blits6,blits,1NKZA,2,0.148,0.493,1.5e+02,0.167,0.225,0.198
31,meta_muster10,muster,4IGGA,1,0.123,0.95,unknown,0.167,0.23,0.197
32,meta_blits1,blits,4G9IA,2,0.234,1,1.4e+02,0.166,0.222,0.197
33,meta_ap3,ap,4G9IA,2,0.234,1,2.5e+02,0.166,0.222,0.197
34,meta_hg4,hg,1RFZA,7,0.209,0.839,1.4e+02,0.166,0.227,0.202
35,meta_hs8,hs,3WGUE,2,0.086,0.358,1.8e+02,0.166,0.208,0.185
36,meta_hhsuite7,hhsuite,1NKZB,1,0.111,0.481,1.6e+02,0.166,0.221,0.193
37,meta_ap4,ap,1RFZA,7,0.135,0.234,2e+02,0.166,0.217,0.19
38,meta_rapt4,rapt,1A9XA,1,0.111,0.938,0.02126,0.165,0.229,0.2
39,meta_rapt2,rapt,1BXRA,1,0.111,0.938,0.01483,0.165,0.23,0.201
40,meta_hhsuite2,hhsuite,1S5LJ,1,0.111,0.419,1.4e+02,0.165,0.212,0.187
41,meta_rapt6,rapt,4EILA,1,0.049,0.481,0.02429,0.165,0.211,0.187
42,meta_hp9,hp,2HJHA,2,0.074,0.16,2.1e+02,0.165,0.22,0.196
43,meta_com8,com,1Q14A,1,0.185,0.987,7.46e+00,0.165,0.222,0.197
44,meta_hhsuite8,hhsuite,4X5NA,1,0.148,0.728,3.1e+02,0.164,0.228,0.199
45,meta_hp8,hp,1TLQA,3,0.098,0.271,3.2e+02,0.164,0.216,0.19
46,meta_hh6,hh,1RFZA,7,0.098,0.271,55,0.164,0.217,0.192
47,meta_ap7,ap,1TLQA,3,0.123,0.395,1.6e+02,0.164,0.221,0.193
48,meta_hg9,hg,1TLQA,3,0.222,0.839,1.4e+02,0.164,0.219,0.194
49,meta_hp3,hp,4G9IA,2,0.148,0.654,2.5e+02,0.163,0.221,0.193
50,meta_hh1,hh,3TIJA,2,0.234,0.987,3.9,0.163,0.223,0.195
51,meta_hh7,hh,1Y9IA,7,0.098,0.271,54,0.163,0.216,0.19
52,meta_muster3,muster,4PGRA,1,0.185,0.95,unknown,0.163,0.227,0.197
53,meta_hp7,hp,1TLQA,3,0.098,0.222,1.6e+02,0.163,0.213,0.192
54,meta_hg3,hg,1Y9IA,7,0.246,0.839,1.3e+02,0.163,0.22,0.195
55,meta_hh4,hh,2JO1A,5,0.135,0.382,1e+02,0.162,0.213,0.183
56,meta_hp10,hp,2HJHA,2,0.098,0.765,3.9e+02,0.162,0.217,0.195
57,meta_rapt3,rapt,1CE8A,1,0.111,0.925,0.01702,0.161,0.225,0.197
58,meta_com5,com,3W0LB,1,0.135,0.666,5.67e+00,0.161,0.218,0.195
59,meta_super2,super,1S5LJ,1,0.111,0.419,1.4e+02,0.161,0.211,0.188
60,meta_hhbl1,hhbl,4X5MA,3,0.086,0.345,14,0.16,0.202,0.178
61,meta_ss2,ss,1Y9IA,7,0.111,0.209,69,0.16,0.209,0.184
62,meta_rose_ab1,None,None,None,None,None,None,0,0.37,4.5
63,meta_hp6,hp,1Y9IA,7,0.086,0.259,2.9e+02,0.16,0.211,0.189
64,meta_ff4,ff,3IFQC,1,0.111,0.543,4,0.159,0.202,0.182
65,meta_com6,com,4G4GA,1,0.16,0.975,6.62e+00,0.158,0.209,0.188
66,meta_super4,super,2VN2A,1,0.16,0.864,1.2e+02,0.158,0.221,0.196
67,meta_hhbl7,hhbl,2KIHA,1,0.086,0.296,1.7e+02,0.158,0.201,0.175
68,meta_hp4,hp,1RFZA,7,0.135,0.222,2e+02,0.158,0.208,0.184
69,meta_ss7,ss,4AY1A,4,0.111,0.32,51,0.158,0.202,0.176
70,meta_ss8,ss,3W4RA,2,0.074,0.32,58,0.158,0.209,0.187
71,meta_rose_ab3,None,None,None,None,None,None,0,0.32,14
72,meta_rose_ab4,None,None,None,None,None,None,0,0.25,28.5
73,meta_ss9,ss,1TLQA,3,0.098,0.283,1.4e+02,0.157,0.2,0.174
74,meta_blits9,blits,4X5MA,3,0.135,0.753,3.3e+02,0.157,0.218,0.189
75,meta_hhbl3,hhbl,4QNCA,1,0.061,0.333,40,0.156,0.2,0.176
76,meta_muster6,muster,4RFSS,1,0.222,0.888,unknown,0.156,0.221,0.191
77,meta_ss3,ss,1Y9IA,7,0.098,0.283,1.3e+02,0.155,0.197,0.176
78,meta_rose_ab2,None,None,None,None,None,None,0,0.3,16
79,meta_prc3,prc,1T3TA,1,0.135,1,6.2,0.154,0.21,0.184
80,meta_hs4,hs,2JO1A,5,0.135,0.358,1e+02,0.154,0.206,0.176
81,meta_ss4,ss,1RFZA,7,0.098,0.283,1.4e+02,0.154,0.203,0.183
82,meta_msaprobs4,msaprobs,1Y9IA,7,0.148,0.839,unknown,0.153,0.211,0.188
83,meta_muster7,muster,3ORGA,1,0.185,0.95,unknown,0.152,0.212,0.184
84,meta_center4,center,1Y9IA,7,0.16,0.95,unknown,0.151,0.219,0.188
85,meta_ff5,ff,5EKPC,1,0.308,0.975,5,0.151,0.21,0.185
86,meta_hhsuite6,hhsuite,4RNGA,2,0.148,0.74,2.6e+02,0.151,0.216,0.187
87,meta_ap9,ap,2HJHA,2,0.086,0.246,2.1e+02,0.151,0.21,0.187
88,meta_hh10,hh,2WSWA,2,0.074,0.543,1.2e+02,0.15,0.21,0.179
89,meta_compro3,compro,1RFZA,7,0.197,1,unknown,0.149,0.215,0.188
90,meta_com4,com,4DZIA,1,0.123,0.987,5.05e+00,0.148,0.209,0.181
91,meta_hhbl4,hhbl,4RNGA,2,0.061,0.345,43,0.147,0.198,0.172
92,meta_hhsuite4,hhsuite,2VN2A,1,0.16,0.864,1.2e+02,0.147,0.209,0.187
93,meta_rapt1,rapt,2Q66A,1,0.135,0.913,0.01248,0.147,0.208,0.181
94,meta_gbli5,gbli,1RZUA,1,0.111,0.419,3.9e+02,0.147,0.194,0.17
95,meta_prc1,prc,2QIPA,2,0.135,1,1.3,0.146,0.202,0.182
96,meta_hhbl6,hhbl,2MMUA,1,0.086,0.283,76,0.146,0.194,0.166
97,meta_hs7,hs,1Y9IA,7,0.086,0.172,54,0.146,0.203,0.179
98,meta_hs6,hs,1RFZA,7,0.086,0.172,55,0.146,0.201,0.176
99,meta_gbli4,gbli,2QZSA,1,0.086,0.419,3.4e+02,0.146,0.193,0.169
100,meta_hhsuite3,hhsuite,2V79A,1,0.123,0.851,87,0.145,0.208,0.184
101,meta_hhsuite1,hhsuite,5JN6A,1,0.16,0.666,23,0.145,0.201,0.177
102,meta_ss1,ss,2JO1A,5,0.123,0.419,70,0.145,0.203,0.173
103,meta_hs1,hs,3TIJA,2,0.185,0.703,3.9,0.145,0.206,0.18
104,meta_compro2,compro,2VSQA,6,0.333,0.987,unknown,0.145,0.207,0.183
105,meta_compro0,compro,2VSQA,6,0.333,0.987,unknown,0.145,0.207,0.183
106,meta_center2,center,2JO1A,5,0.135,0.888,unknown,0.144,0.202,0.178
107,meta_blits7,blits,2RQ5A,1,0.16,0.876,3e+02,0.143,0.205,0.18
108,meta_msaprobs0,msaprobs,2VSQA,6,0.333,0.987,unknown,0.143,0.205,0.18
109,meta_msaprobs2,msaprobs,2VSQA,6,0.333,0.987,unknown,0.143,0.205,0.18
110,meta_ff7,ff,2QIPA,2,0.123,0.666,7,0.142,0.201,0.182
111,meta_hh9,hh,4AY1A,4,0.098,0.271,37,0.142,0.202,0.173
112,meta_star2,star,2JO1A,5,0.098,0.827,converted,0.142,0.199,0.178
113,meta_gbli9,gbli,3RIYA,1,0.148,0.864,8.1e+02,0.142,0.203,0.184
114,meta_hg6,hg,3OMDA,2,0.185,0.839,1.3e+02,0.142,0.206,0.183
115,meta_hs2,hs,5GARO,2,0.111,0.333,23,0.141,0.177,0.158
116,meta_csiblast1,csiblast,2VSQA,6,0.296,0.888,4.5,0.141,0.201,0.181
117,meta_psiblast1,psiblast,2VSQA,6,0.296,0.888,4.5,0.141,0.201,0.181
118,meta_hg1,hg,2JO1A,5,0.123,0.493,70,0.141,0.201,0.175
119,meta_hp1,hp,4G9IA,2,0.098,0.271,65,0.141,0.203,0.174
120,meta_sam1,sam,2VSQA,6,0.296,0.888,1.01e+00,0.139,0.198,0.177
121,meta_ff2,ff,4EI9A,1,0.148,0.691,2,0.139,0.197,0.176
122,meta_sam3,sam,1BO1A,1,0.135,0.629,1.45e+00,0.138,0.192,0.171
123,meta_sam4,sam,3X0BB,1,0.135,0.629,1.64e+00,0.138,0.192,0.171
124,meta_com1,com,1O94A,1,0.135,0.987,1.29e+00,0.138,0.194,0.17
125,meta_hg7,hg,4AY1A,4,0.222,0.987,51,0.138,0.201,0.176
126,meta_msaprobs1,msaprobs,2JO1A,5,0.148,0.493,unknown,0.138,0.204,0.18
127,meta_com2,com,1AVAA,1,0.111,0.543,1.74e+00,0.138,0.19,0.175
128,meta_ss5,ss,4R7TA,2,0.148,0.358,1.2e+02,0.137,0.195,0.167
129,meta_super5,super,1CDZA,1,0.086,0.58,2.5e+02,0.137,0.196,0.174
130,meta_newblast1,newblast,2VSQA,6,0.296,0.888,4.5,0.136,0.194,0.174
131,meta_hh3,hh,4USXA,4,0.098,0.148,16,0.136,0.2,0.18
132,meta_hs3,hs,4USXA,4,0.098,0.148,16,0.136,0.193,0.167
133,meta_sam6,sam,2YBXA,1,0.135,0.641,3.55e+00,0.136,0.196,0.174
134,meta_hg8,hg,3W4RA,2,0.222,0.962,58,0.135,0.2,0.172
135,meta_ap1,ap,1H16A,1,0.234,0.987,65,0.135,0.195,0.168
136,meta_com9,com,1LQTA,1,0.16,0.962,7.46e+00,0.135,0.197,0.168
137,meta_hs5,hs,2N4XA,2,0.135,0.481,44,0.135,0.2,0.174
138,meta_gbli7,gbli,4IZ6A,1,0.061,0.469,4.2e+02,0.134,0.193,0.168
139,meta_hh5,hh,2N4XA,2,0.172,0.666,44,0.134,0.201,0.177
140,meta_hhsuite5,hhsuite,1CDZA,1,0.086,0.58,2.5e+02,0.133,0.191,0.171
141,meta_gbli10,gbli,3L4GA,2,0.123,0.901,4.1e+02,0.133,0.196,0.171
142,meta_hhbl5,hhbl,3MP7A,1,0.049,0.32,71,0.132,0.186,0.157
143,meta_msaprobs3,msaprobs,1RFZA,7,0.197,0.827,unknown,0.131,0.196,0.176
144,meta_blits5,blits,1AKOA,2,0.16,0.641,40,0.131,0.198,0.173
145,meta_compro1,compro,2JO1A,5,0.148,0.888,unknown,0.13,0.198,0.173
146,meta_ss6,ss,3OMDA,2,0.098,0.395,1.3e+02,0.13,0.185,0.16
147,meta_com10,com,1SQDA,1,0.135,0.641,7.67e+00,0.129,0.19,0.169
148,meta_ff3,ff,2JZ7A,1,0.222,0.802,3,0.129,0.189,0.167
149,meta_hs9,hs,4AY1A,4,0.098,0.271,37,0.128,0.187,0.161
150,meta_sam2,sam,5HDMA,1,0.246,0.901,1.10e+00,0.128,0.188,0.164
151,meta_ff10,ff,1VK3A,1,0.185,0.975,10,0.128,0.182,0.166
