Rank,Name,Method,Temp,Freq,Ident,Cov,Evalue,max,gdt,tm
1,meta_msaprobs3,msaprobs,5DCUA,14,0.518,0.873,unknown,0.564,0.598,0.71
2,meta_msaprobs0,msaprobs,5DCUA,14,0.518,0.873,unknown,0.564,0.598,0.71
3,meta_compro0,compro,5DCUA,14,0.518,0.866,unknown,0.564,0.597,0.71
4,meta_compro3,compro,5DCUA,14,0.518,0.866,unknown,0.564,0.597,0.71
5,meta_center3,center,5DCUA,14,0.518,0.875,unknown,0.562,0.596,0.71
6,meta_center0,center,5DCUA,14,0.518,0.875,unknown,0.562,0.596,0.71
7,meta_msaprobs1,msaprobs,2V6GA,12,0.776,0.885,unknown,0.561,0.596,0.708
8,meta_sam1,sam,2V6GA,12,0.776,0.885,2.63e-66,0.565,0.596,0.711
9,meta_star0,star,5DCUA,14,0.518,0.875,converted,0.562,0.596,0.709
10,meta_center1,center,2V6GA,12,0.776,0.885,unknown,0.56,0.595,0.708
11,meta_star1,star,2V6GA,12,0.776,0.885,unknown,0.56,0.595,0.708
12,meta_compro1,compro,2V6GA,12,0.776,0.885,unknown,0.56,0.595,0.708
13,meta_sam2,sam,2V6FA,16,0.759,0.863,2.14e-64,0.564,0.595,0.71
14,meta_multicom1,multicom,2V6GA,12,0.776,0.885,0.0,0.563,0.594,0.711
15,meta_psiblast4,psiblast,5DF1A,7,0.525,0.878,0.0,0.562,0.594,0.71
16,meta_novel3,None,None,None,None,None,None,0,0.71,4.5
17,meta_novel4,None,None,None,None,None,None,0,0.71,5
18,meta_novel1,None,None,None,None,None,None,0,0.7,10.5
19,meta_multicom4,multicom,5DF1A,7,0.525,0.878,0.0,0.562,0.593,0.711
20,meta_multicom2,multicom,2V6FA,16,0.759,0.863,0.0,0.563,0.593,0.711
21,meta_blast4,blast,5DF1A,7,0.525,0.875,0.0,0.561,0.592,0.71
22,meta_sam3,sam,5COBA,10,0.527,0.885,1.53e-61,0.561,0.592,0.709
23,meta_sam4,sam,5DF1A,7,0.525,0.888,1.71e-61,0.56,0.592,0.709
24,meta_hs1,hs,2V6FA,16,0.756,0.863,0,0.558,0.592,0.709
25,meta_multicom6,multicom,5DF1A,7,0.523,0.878,0.0,0.561,0.592,0.71
26,meta_hg1,hg,5DCUA,14,0.523,0.875,0,0.558,0.592,0.707
27,meta_newblast1,newblast,2V6GA,12,0.776,0.885,0.0,0.562,0.592,0.705
28,meta_hh1,hh,5DCUA,14,0.52,0.875,0,0.558,0.591,0.708
29,meta_hs2,hs,5DCUA,14,0.52,0.875,0,0.561,0.591,0.709
30,meta_rapt4,rapt,5DCUA,14,0.518,0.875,3.86e-13,0.559,0.591,0.709
31,meta_multicom3,multicom,5COBA,10,0.527,0.883,0.0,0.56,0.591,0.709
32,meta_blits1,blits,2V6GA,12,0.776,0.885,2.3e-31,0.557,0.59,0.707
33,meta_blast1,blast,2V6GA,12,0.776,0.885,0.0,0.557,0.59,0.707
34,meta_psiblast1,psiblast,2V6GA,12,0.776,0.885,0.0,0.557,0.59,0.707
35,meta_novel2,None,None,None,None,None,None,0,0.71,9
36,meta_csiblast5,csiblast,5COAA,5,0.525,0.875,0.0,0.559,0.59,0.708
37,meta_ss1,ss,5DCUA,14,0.523,0.873,0,0.556,0.59,0.707
38,meta_sam5,sam,5DCYA,4,0.523,0.888,3.25e-61,0.559,0.59,0.708
39,meta_csblast5,csblast,5DBIB,2,0.525,0.866,0.0,0.558,0.59,0.711
40,meta_rapt2,rapt,5DBFA,1,0.52,0.863,3.035e-13,0.559,0.59,0.709
41,meta_multicom9,multicom,5DCUA,14,0.525,0.866,0.0,0.56,0.59,0.707
42,meta_multicom7,multicom,5DF1A,7,0.525,0.871,0.0,0.559,0.59,0.706
43,meta_csblast1,csblast,5COBA,10,0.527,0.873,0.0,0.559,0.59,0.71
44,meta_hmmer3,hmmer,5COBA,10,0.527,0.885,8e-185,0.558,0.59,0.709
45,meta_csblast2,csblast,5DF1A,7,0.525,0.873,0.0,0.558,0.589,0.708
46,meta_csblast3,csblast,5DCYA,4,0.523,0.873,0.0,0.557,0.589,0.708
47,meta_ff2,ff,5DCUA,14,0.518,0.868,2,0.559,0.589,0.707
48,meta_hhsu1,hhsu,2V6FA,16,0.759,0.863,1.6e-40,0.554,0.589,0.706
49,meta_blast3,blast,5COBA,10,0.527,0.875,0.0,0.556,0.589,0.708
50,meta_multicom10,multicom,5DCUA,14,0.525,0.866,0.0,0.558,0.589,0.706
51,meta_csiblast4,csiblast,5DF1A,7,0.525,0.88,0.0,0.558,0.589,0.704
52,meta_csblast4,csblast,5COAA,5,0.525,0.871,0.0,0.556,0.588,0.708
53,meta_rapt5,rapt,5EMHA,1,0.513,0.849,7.884e-13,0.555,0.588,0.707
54,meta_hmmer2,hmmer,2V6FA,16,0.761,0.863,6.5e-199,0.556,0.588,0.706
55,meta_muster1,muster,2V6GA,12,0.776,0.885,unknown,0.555,0.588,0.706
56,meta_psiblast3,psiblast,5COBA,10,0.527,0.883,0.0,0.557,0.588,0.706
57,meta_csiblast1,csiblast,2V6GA,12,0.776,0.885,0.0,0.556,0.588,0.703
58,meta_hmmer4,hmmer,5DF1A,7,0.525,0.888,2e-184,0.557,0.588,0.706
59,meta_csiblast2,csiblast,2V6FA,16,0.761,0.863,0.0,0.559,0.588,0.704
60,meta_csiblast3,csiblast,5COBA,10,0.527,0.88,0.0,0.557,0.588,0.704
61,meta_msaprobs2,msaprobs,2V6FA,16,0.751,0.863,unknown,0.552,0.587,0.706
62,meta_multicom5,multicom,5DF1A,7,0.525,0.875,0.0,0.557,0.587,0.703
63,meta_prc1,prc,5DCUA,14,0.52,0.875,5.3e-114,0.556,0.587,0.706
64,meta_star2,star,2V6FA,16,0.759,0.863,unknown,0.552,0.587,0.703
65,meta_multicom8,multicom,5DF1A,7,0.525,0.868,0.0,0.556,0.587,0.703
66,meta_hmmer1,hmmer,2V6GA,12,0.776,0.885,2.6e-208,0.554,0.586,0.705
67,meta_com1,com,5DCUA,14,0.52,0.873,1.06e-114,0.556,0.586,0.705
68,meta_muster2,muster,5DCUA,14,0.518,0.875,unknown,0.554,0.586,0.706
69,meta_rapt3,rapt,5DCYA,4,0.518,0.888,3.042e-13,0.553,0.585,0.705
70,meta_center2,center,2V6FA,16,0.756,0.863,unknown,0.551,0.585,0.703
71,meta_hmmer5,hmmer,5DCYA,4,0.523,0.888,1e-183,0.554,0.585,0.704
72,meta_compro2,compro,2V6FA,16,0.754,0.863,unknown,0.548,0.584,0.703
73,meta_novel5,None,None,None,None,None,None,0,0.72,2.5
74,meta_deepsf5,None,None,None,None,None,None,0,0.67,31
75,meta_deepsf4,None,None,None,None,None,None,0,0.67,30.5
76,meta_deepsf1,None,None,None,None,None,None,0,0.66,39
77,meta_deepsf2,None,None,None,None,None,None,0,0.66,40.5
78,meta_hhsu2,hhsu,5DCUA,14,0.496,0.871,3.6e-40,0.538,0.578,0.705
79,meta_rapt1,rapt,2V6FA,16,0.761,0.863,1.348e-13,0.545,0.578,0.701
80,meta_ff1,ff,2V6FA,16,0.756,0.863,1,0.543,0.577,0.7
81,meta_ss2,ss,2V6FA,16,0.754,0.863,0,0.543,0.577,0.701
82,meta_psiblast2,psiblast,2V6FA,16,0.759,0.863,0.0,0.543,0.576,0.699
83,meta_deepsf3,None,None,None,None,None,None,0,0.65,42
84,meta_prc2,prc,2V6FA,16,0.754,0.863,8.0e-91,0.543,0.575,0.7
85,meta_blast2,blast,2V6FA,16,0.761,0.863,0.0,0.543,0.575,0.7
86,meta_hg2,hg,2V6FA,16,0.754,0.863,0,0.543,0.575,0.702
87,meta_com2,com,2V6FA,16,0.749,0.858,5.96e-91,0.54,0.574,0.697
88,meta_hh2,hh,2V6FA,16,0.749,0.863,0,0.54,0.573,0.7
89,meta_blast5,blast,5COAA,5,0.525,0.873,0.0,0.531,0.559,0.697
90,meta_psiblast5,psiblast,5COAA,5,0.525,0.875,0.0,0.531,0.559,0.697
91,meta_ap1,ap,2V6GA,12,0.71,0.871,1.2e-34,0.511,0.545,0.676
92,meta_hp1,hp,2V6GA,12,0.708,0.868,1.2e-34,0.509,0.541,0.672
93,meta_hhsuite1,hhsuite,5DCUA,14,0.45,0.849,8.5e-36,0.488,0.537,0.676
94,meta_hhsuite2,hhsuite,2V6FA,16,0.647,0.836,3.1e-32,0.469,0.518,0.669
95,meta_hp2,hp,5COBA,10,0.43,0.851,3.1e-31,0.445,0.474,0.603
96,meta_star4,star,2C5AA,6,0.116,0.739,converted,0.441,0.47,0.62
97,meta_center4,center,2C5AA,6,0.102,0.776,unknown,0.435,0.468,0.623
98,meta_compro4,compro,2C5AA,6,0.092,0.669,unknown,0.428,0.464,0.609
99,meta_ap4,ap,2C5AA,6,0.087,0.788,4.3e-25,0.399,0.437,0.623
100,meta_ss7,ss,4LW8A,4,0.09,0.705,1.4e-44,0.387,0.435,0.621
101,meta_ss8,ss,4LW8A,4,0.111,0.715,8.4e-45,0.388,0.435,0.627
102,meta_msaprobs4,msaprobs,2C5AA,6,0.104,0.588,unknown,0.394,0.435,0.577
103,meta_hhsu10,hhsu,2C5AA,6,0.104,0.717,1.9e-32,0.391,0.434,0.618
104,meta_ss9,ss,1ORRA,2,0.136,0.727,3.5e-44,0.388,0.433,0.618
105,meta_hhsu7,hhsu,2C5AA,6,0.094,0.69,2.1e-35,0.388,0.432,0.62
106,meta_hhsu6,hhsu,2C5AA,6,0.121,0.722,2.8e-34,0.39,0.432,0.617
107,meta_ss10,ss,3ICPA,3,0.094,0.698,9.8e-45,0.384,0.431,0.617
108,meta_hhsu3,hhsu,2C5AA,6,0.119,0.727,3.9e-37,0.385,0.429,0.613
109,meta_hp5,hp,1ORRA,2,0.111,0.754,1.8e-23,0.383,0.429,0.617
110,meta_hhsu8,hhsu,2C5AA,6,0.109,0.722,5.6e-33,0.383,0.428,0.612
111,meta_ap5,ap,1SB8A,3,0.131,0.732,4.1e-25,0.385,0.427,0.619
112,meta_hhsu4,hhsu,5UZHA,2,0.111,0.771,2.2e-35,0.382,0.426,0.613
113,meta_hg3,hg,2C5AA,6,0.085,0.788,0,0.382,0.426,0.618
114,meta_hp4,hp,2C5AA,6,0.085,0.756,4.3e-25,0.38,0.426,0.613
115,meta_hhsu9,hhsu,2C5AA,6,0.09,0.676,6.9e-34,0.384,0.425,0.614
116,meta_hhsuite3,hhsuite,3WJ7A,2,0.128,0.771,2.1e-26,0.373,0.424,0.625
117,meta_hhsuite6,hhsuite,2C5AA,6,0.124,0.7,4e-25,0.376,0.424,0.624
118,meta_hhsuite4,hhsuite,2C5AA,6,0.116,0.712,9.5e-27,0.376,0.422,0.626
119,meta_hhsuite7,hhsuite,2C5AA,6,0.114,0.727,2.7e-25,0.376,0.422,0.623
120,meta_hhsuite5,hhsuite,2C5AA,6,0.097,0.705,1e-25,0.373,0.421,0.622
121,meta_hhsu5,hhsu,2YDXA,6,0.087,0.717,1.9e-36,0.376,0.421,0.61
122,meta_hhsuite9,hhsuite,2C5AA,6,0.119,0.72,8.3e-25,0.372,0.421,0.622
123,meta_hhsuite10,hhsuite,2C5AA,6,0.087,0.754,1.1e-24,0.37,0.42,0.622
124,meta_hhsuite8,hhsuite,2C5AA,6,0.102,0.683,3.5e-25,0.365,0.418,0.621
125,meta_ss3,ss,2C5AA,6,0.085,0.776,0,0.376,0.418,0.605
126,meta_ss4,ss,3LU1A,5,0.116,0.732,0,0.373,0.412,0.597
127,meta_ss5,ss,1U9JA,2,0.109,0.759,1.4e-45,0.37,0.411,0.601
128,meta_muster5,muster,1SB8A,3,0.124,0.778,unknown,0.365,0.41,0.598
129,meta_hg4,hg,3LU1A,5,0.119,0.773,0,0.368,0.41,0.599
130,meta_hg5,hg,1SB8A,3,0.111,0.766,1.4e-45,0.364,0.408,0.603
131,meta_ss6,ss,1SB8A,3,0.119,0.742,0,0.37,0.408,0.597
132,meta_gbli8,gbli,2YDXA,6,0.092,0.717,1.3e-25,0.362,0.408,0.6
133,meta_gbli6,gbli,2YDXA,6,0.092,0.717,1.3e-25,0.362,0.408,0.6
134,meta_gbli9,gbli,2YDXA,6,0.092,0.717,1.3e-25,0.362,0.408,0.6
135,meta_gbli7,gbli,2YDXA,6,0.092,0.717,1.3e-25,0.362,0.408,0.6
136,meta_gbli10,gbli,2YDXA,6,0.092,0.717,1.3e-25,0.362,0.408,0.6
137,meta_blits5,blits,2PK3A,1,0.128,0.72,8.7e-21,0.364,0.404,0.588
138,meta_super3,super,3WJ7A,2,0.128,0.771,2.1e-26,0.345,0.402,0.612
139,meta_muster3,muster,2V6GA,12,0.54,0.608,unknown,0.374,0.397,0.476
140,meta_blits7,blits,2C5AA,6,0.092,0.766,1.8e-20,0.348,0.396,0.594
141,meta_super10,super,2C5AA,6,0.087,0.754,1.1e-24,0.34,0.395,0.606
142,meta_muster4,muster,3WJ7A,2,0.126,0.781,unknown,0.34,0.393,0.596
143,meta_ff10,ff,1R6DA,1,0.111,0.737,10,0.328,0.391,0.596
144,meta_muster9,muster,4R1SA,2,0.102,0.727,unknown,0.349,0.391,0.579
