Rank,Name,Method,Temp,Freq,Ident,Cov,Evalue,max,gdt,tm
1,meta_hs10,hs,5EPMC,9,0.361,0.861,0.0014,0.776,0.815,0.642
2,meta_sam7,sam,5EPMC,9,0.361,0.916,1.30e-03,0.772,0.815,0.645
3,meta_ff8,ff,5EPMC,9,0.361,0.916,8,0.772,0.815,0.645
4,meta_ss6,ss,5EPMC,9,0.361,0.916,0.011,0.772,0.815,0.645
5,meta_blits9,blits,5EPMA,2,0.361,0.916,7.8e-13,0.772,0.815,0.645
6,meta_hmmer10,hmmer,5EPMC,9,0.361,0.916,2.8e-05,0.772,0.815,0.645
7,meta_com5,com,5EPMC,9,0.361,0.916,5.06e-01,0.772,0.815,0.645
8,meta_hg6,hg,5EPMC,9,0.361,0.916,0.011,0.772,0.815,0.645
9,meta_hh10,hh,5EPMC,9,0.361,0.916,0.0014,0.772,0.815,0.645
10,meta_center3,center,5EPMC,9,0.361,0.916,unknown,0.774,0.814,0.645
11,meta_star3,star,5EPMC,9,0.361,0.916,converted,0.774,0.814,0.645
12,meta_compro2,compro,1LA4A,12,0.361,0.916,unknown,0.773,0.813,0.635
13,meta_center2,center,1LA4A,12,0.388,0.916,unknown,0.772,0.811,0.635
14,meta_star2,star,1LA4A,12,0.388,0.916,unknown,0.772,0.811,0.635
15,meta_hhbl9,hhbl,5EPMA,2,0.361,0.888,2.2e-15,0.768,0.809,0.638
16,meta_compro3,compro,5EPMC,9,0.361,0.916,unknown,0.767,0.809,0.639
17,meta_msaprobs3,msaprobs,5EPMC,9,0.361,0.916,unknown,0.767,0.809,0.639
18,meta_msaprobs2,msaprobs,1LA4A,12,0.361,0.916,unknown,0.764,0.806,0.627
19,meta_rapt9,rapt,5EPMC,9,0.361,0.916,0.001585,0.759,0.805,0.632
20,meta_hg5,hg,2A2VA,11,0.388,0.944,0.0042,0.76,0.8,0.61
21,meta_sam3,sam,2A2VA,11,0.388,0.944,2.92e-04,0.76,0.8,0.61
22,meta_ss5,ss,2A2VA,11,0.388,0.944,0.0042,0.76,0.8,0.61
23,meta_compro4,compro,5T4RA,13,0.416,0.944,unknown,0.759,0.799,0.626
24,meta_rapt7,rapt,2MXMA,6,0.361,0.916,0.001105,0.756,0.798,0.612
25,meta_msaprobs4,msaprobs,5T4RA,13,0.416,0.944,unknown,0.758,0.798,0.629
26,meta_sam6,sam,1D1HA,8,0.333,0.944,9.37e-04,0.753,0.796,0.611
27,meta_hg9,hg,2MXMA,6,0.361,0.916,0.13,0.757,0.796,0.61
28,meta_ss9,ss,2MXMA,6,0.361,0.916,0.13,0.757,0.796,0.61
29,meta_com8,com,2MXMA,6,0.361,0.916,2.64e+00,0.757,0.796,0.61
30,meta_sam10,sam,2MXMA,6,0.361,0.916,2.20e-03,0.757,0.796,0.61
31,meta_blits7,blits,2MXMA,6,0.361,0.916,5.2e-15,0.757,0.796,0.61
32,meta_sam8,sam,1LA4A,12,0.361,0.916,1.38e-03,0.754,0.795,0.618
33,meta_center4,center,5T4RA,13,0.416,0.944,unknown,0.753,0.795,0.625
34,meta_star4,star,5T4RA,13,0.416,0.944,converted,0.753,0.795,0.625
35,meta_hs5,hs,2A2VA,11,0.416,0.916,6.5e-08,0.764,0.795,0.605
36,meta_hs8,hs,1D1HA,8,0.333,0.861,5.6e-07,0.752,0.795,0.614
37,meta_hs3,hs,5T4RA,13,0.416,0.916,3.2e-11,0.755,0.794,0.617
38,meta_hh5,hh,2A2VA,11,0.416,0.944,6.5e-08,0.756,0.794,0.609
39,meta_jackhmmer1,jackhmmer,2A2VA,11,0.416,0.944,1.6e-15,0.756,0.794,0.609
40,meta_com6,com,2A2VA,11,0.416,0.944,5.55e-01,0.756,0.794,0.609
41,meta_hmmer6,hmmer,2A2VA,11,0.416,0.944,8.7e-12,0.756,0.794,0.609
42,meta_ff7,ff,2A2VA,11,0.416,0.944,7,0.756,0.794,0.609
43,meta_rapt4,rapt,1LA4A,12,0.361,0.944,0.0005476,0.76,0.793,0.611
44,meta_rapt2,rapt,5T4RA,13,0.388,0.944,7.324e-05,0.753,0.793,0.613
45,meta_hp5,hp,1NIXA,3,0.25,0.916,4e-10,0.757,0.793,0.601
46,meta_blits5,blits,1NIXA,3,0.25,0.916,4.6e-15,0.757,0.793,0.601
47,meta_ap5,ap,1NIXA,3,0.25,0.916,4e-10,0.757,0.793,0.601
48,meta_hhbl6,hhbl,2MXMA,6,0.361,0.888,2.5e-16,0.751,0.792,0.608
49,meta_hmmer5,hmmer,1D1HA,8,0.361,0.944,8.1e-12,0.745,0.792,0.61
50,meta_hh8,hh,1D1HA,8,0.361,0.944,5.6e-07,0.749,0.792,0.612
51,meta_ff4,ff,1D1HA,8,0.361,0.944,4,0.749,0.792,0.612
52,meta_hg3,hg,5T4RA,13,0.388,0.944,0.00029,0.749,0.791,0.609
53,meta_sam4,sam,5T4RA,13,0.388,0.944,4.71e-04,0.749,0.791,0.609
54,meta_ss3,ss,5T4RA,13,0.388,0.944,0.00029,0.749,0.791,0.609
55,meta_prc3,prc,5T4RA,13,0.388,0.944,0.035,0.748,0.789,0.613
56,meta_hhsu9,hhsu,1NIXA,3,0.25,0.916,2.1e-16,0.749,0.789,0.599
57,meta_prc1,prc,2M9LA,19,0.5,0.944,0.00019,0.757,0.789,0.61
58,meta_compro0,compro,2M9LA,19,0.5,0.944,unknown,0.744,0.789,0.61
59,meta_msaprobs0,msaprobs,2M9LA,19,0.5,0.944,unknown,0.744,0.789,0.61
60,meta_rapt1,rapt,2M9LA,19,0.5,0.944,6.422e-05,0.746,0.789,0.613
61,meta_hhsu8,hhsu,5T4RA,13,0.388,0.944,1.2e-16,0.745,0.788,0.61
62,meta_blits1,blits,2M9LA,19,0.5,0.944,1.4e-16,0.744,0.788,0.61
63,meta_hhsuite1,hhsuite,2M9LA,19,0.5,0.944,2.1e-20,0.744,0.788,0.61
64,meta_hhsu6,hhsu,2M9LA,19,0.5,0.944,1.2e-16,0.744,0.788,0.61
65,meta_ap2,ap,2M9LA,19,0.5,0.944,2.2e-11,0.744,0.788,0.61
66,meta_hhbl2,hhbl,2M9LA,19,0.5,0.944,1.9e-17,0.744,0.788,0.61
67,meta_hp2,hp,2M9LA,19,0.5,0.944,2.2e-11,0.744,0.788,0.61
68,meta_hhsuite2,hhsuite,5T4RA,13,0.388,0.944,1.4e-20,0.748,0.787,0.609
69,meta_hs4,hs,1LA4A,12,0.388,0.888,2e-08,0.75,0.787,0.604
70,meta_hh3,hh,5T4RA,13,0.416,0.944,3.2e-11,0.744,0.786,0.607
71,meta_com3,com,5T4RA,13,0.416,0.944,4.27e-01,0.744,0.786,0.607
