Rank,Name,Method,Temp,Freq,Ident,Cov,Evalue,max,gdt,tm
1,meta_hhsu1,hhsu,5X62A,26,0.29,0.922,3.4e-52,0.355,0.381,0.47
2,meta_prc1,prc,5X62A,26,0.29,0.919,5.2e-73,0.355,0.381,0.47
3,meta_com1,com,5X62A,26,0.292,0.922,3.11e-82,0.354,0.381,0.469
4,meta_novel2,None,None,None,None,None,None,0,0.67,2.5
5,meta_novel1,None,None,None,None,None,None,0,0.67,3
6,meta_hmmer1,hmmer,5X62A,26,0.27,0.795,2.7e-71,0.353,0.38,0.47
7,meta_hs1,hs,5X62A,26,0.29,0.922,0,0.354,0.38,0.468
8,meta_hg1,hg,5X62A,26,0.292,0.922,0,0.352,0.379,0.469
9,meta_ss1,ss,5X62A,26,0.292,0.922,0,0.352,0.379,0.469
10,meta_rapt1,rapt,5X62A,26,0.287,0.922,2.304e-09,0.353,0.379,0.469
11,meta_hhsuite1,hhsuite,5X62A,26,0.29,0.922,9e-76,0.352,0.378,0.469
12,meta_hh1,hh,5X62A,26,0.29,0.922,0,0.352,0.378,0.468
13,meta_hmmer2,hmmer,5X62A,26,0.29,0.919,1.1e-69,0.351,0.378,0.469
14,meta_novel3,None,None,None,None,None,None,0,0.67,2
15,meta_compro0,compro,5X62A,26,0.303,0.925,unknown,0.349,0.377,0.469
16,meta_compro2,compro,5X62A,26,0.303,0.925,unknown,0.349,0.377,0.469
17,meta_compro1,compro,5X62B,10,0.309,0.933,unknown,0.347,0.376,0.467
18,meta_center2,center,5X62A,26,0.29,0.925,unknown,0.348,0.376,0.466
19,meta_center0,center,5X62A,26,0.29,0.925,unknown,0.348,0.376,0.466
20,meta_ff1,ff,5X62A,26,0.29,0.922,1,0.349,0.376,0.467
21,meta_sam2,sam,5X62B,10,0.298,0.925,1.85e-29,0.349,0.376,0.468
22,meta_center1,center,5X62B,10,0.292,0.933,unknown,0.348,0.375,0.466
23,meta_sam1,sam,5X62A,26,0.292,0.917,1.23e-29,0.347,0.375,0.467
24,meta_muster1,muster,5X62A,26,0.287,0.917,unknown,0.347,0.375,0.466
25,meta_star1,star,5X62B,10,0.306,0.917,converted,0.348,0.374,0.466
26,meta_msaprobs2,msaprobs,5X62A,26,0.303,0.914,unknown,0.345,0.373,0.466
