Rank,Name,Method,Temp,Freq,Ident,Cov,Evalue,max,gdt,tm
1,meta_multicom6,multicom,4WYMF,3,0.3,0.985,e-105,0.56,0.595,0.66
2,meta_multicom10,multicom,3GV2A,6,0.305,0.981,e-104,0.559,0.595,0.659
3,meta_multicom7,multicom,3GV2A,6,0.3,0.962,e-104,0.558,0.593,0.658
4,meta_multicom8,multicom,4WYMF,3,0.3,0.985,e-104,0.558,0.593,0.657
5,meta_hmmer4,hmmer,3GV2A,6,0.3,0.976,1.7e-100,0.556,0.591,0.656
6,meta_hmmer3,hmmer,1VV7A,7,0.3,0.99,7.7e-102,0.555,0.59,0.656
7,meta_multicom9,multicom,3GV2A,6,0.3,0.976,e-104,0.554,0.59,0.656
8,meta_sam3,sam,1VV7A,7,0.3,0.99,6.06e-24,0.554,0.588,0.655
9,meta_multicom2,multicom,1VV7A,7,0.3,0.99,e-107,0.553,0.589,0.655
10,meta_star2,star,3GV2A,6,0.295,0.981,converted,0.552,0.589,0.655
11,meta_hhbl1,hhbl,3GV2A,6,0.281,0.943,1.1e-50,0.551,0.588,0.656
12,meta_csblast3,csblast,1VV7A,7,0.291,0.99,5e-98,0.55,0.586,0.652
13,meta_hp2,hp,3GV2A,6,0.291,0.981,0,0.55,0.587,0.652
14,meta_hp1,hp,3GV2A,6,0.262,0.91,0,0.55,0.586,0.653
15,meta_ap2,ap,3GV2A,6,0.291,0.985,0,0.548,0.585,0.651
16,meta_csblast4,csblast,1VV7A,7,0.291,0.995,6e-98,0.548,0.585,0.651
17,meta_csiblast3,csiblast,1VV7A,7,0.291,0.995,e-107,0.547,0.583,0.65
18,meta_csblast5,csblast,3GV2A,6,0.286,0.985,8e-98,0.544,0.582,0.65
19,meta_blast5,blast,4WYMF,3,0.3,0.985,e-100,0.542,0.578,0.649
20,meta_blits1,blits,3GV2A,6,0.3,0.981,1.3e-77,0.541,0.578,0.648
21,meta_blits2,blits,3GV2A,6,0.3,0.981,1.3e-77,0.541,0.578,0.648
22,meta_sam5,sam,3GV2A,6,0.3,0.976,1.04e-23,0.541,0.579,0.648
23,meta_ap1,ap,3GV2A,6,0.262,0.915,0,0.539,0.578,0.649
24,meta_hhbl2,hhbl,3GV2A,6,0.295,0.976,4e-49,0.536,0.574,0.647
25,meta_com4,com,3H4EB,8,0.267,0.929,1.11e-43,0.535,0.575,0.643
26,meta_center2,center,3GV2A,6,0.286,0.981,unknown,0.535,0.577,0.642
27,meta_hhsuite2,hhsuite,3H4EB,8,0.267,0.929,3.2e-74,0.532,0.575,0.644
28,meta_hg3,hg,3H4EB,8,0.267,0.929,0,0.529,0.573,0.644
29,meta_ss3,ss,3H4EB,8,0.267,0.929,0,0.524,0.571,0.641
30,meta_rapt4,rapt,3P05A,1,0.276,0.938,5.785e-06,0.523,0.564,0.63
31,meta_muster1,muster,3GV2A,6,0.291,0.985,unknown,0.521,0.565,0.633
32,meta_hh3,hh,3H4EB,8,0.267,0.929,0,0.519,0.567,0.634
33,meta_hg1,hg,2LF4A,14,0.305,0.99,0,0.517,0.554,0.617
34,meta_ss1,ss,2LF4A,14,0.305,0.99,0,0.517,0.553,0.617
35,meta_ff7,ff,3H4EB,8,0.258,0.934,7,0.516,0.564,0.628
36,meta_rapt5,rapt,4XROA,1,0.281,0.948,8.197e-06,0.515,0.562,0.627
37,meta_rapt8,rapt,3MGEA,1,0.262,0.906,1.978e-05,0.513,0.555,0.621
38,meta_star0,star,2LF4A,14,0.305,0.99,converted,0.511,0.546,0.612
39,meta_ss2,ss,1E6JP,8,0.295,0.938,0,0.51,0.556,0.613
40,meta_center0,center,2LF4A,14,0.305,0.99,unknown,0.51,0.548,0.614
41,meta_hs3,hs,1EIAA,12,0.267,0.924,0,0.509,0.547,0.617
42,meta_hg5,hg,1L6NA,9,0.173,0.694,0,0.509,0.543,0.606
43,meta_com5,com,1L6NA,9,0.173,0.661,1.69e-26,0.507,0.543,0.602
44,meta_hmmer1,hmmer,2M8LA,9,0.305,0.99,9.9e-103,0.507,0.544,0.605
45,meta_psiblast1,psiblast,2M8LA,9,0.305,0.99,e-107,0.507,0.544,0.605
46,meta_multicom1,multicom,2M8LA,9,0.305,0.99,e-107,0.507,0.544,0.605
47,meta_multicom4,multicom,3NTEA,6,0.305,0.99,e-105,0.506,0.543,0.602
48,meta_psiblast2,psiblast,1VV7A,7,0.3,0.99,e-107,0.506,0.535,0.625
49,meta_hhsuite8,hhsuite,2WLVA,9,0.164,0.638,4.5e-57,0.506,0.54,0.602
50,meta_hmmer2,hmmer,3NTEA,6,0.305,0.99,2e-102,0.505,0.543,0.6
51,meta_center3,center,2WLVA,9,0.173,0.638,unknown,0.505,0.531,0.581
52,meta_hs4,hs,1EIAA,12,0.328,0.934,0,0.504,0.542,0.614
