Rank,Name,Method,Temp,Freq,Ident,Cov,Evalue,max,gdt,tm
1,meta_ss1,ss,3QSVA,19,0.713,0.902,0,0.501,0.529,0.543
2,meta_hg1,hg,3QSVA,19,0.713,0.902,0,0.501,0.529,0.543
3,meta_hh1,hh,3QSVA,19,0.713,0.902,0,0.5,0.528,0.543
4,meta_hhsuite1,hhsuite,3QSVA,19,0.713,0.902,5.5e-66,0.5,0.529,0.544
5,meta_hs1,hs,3QSVA,19,0.713,0.902,0,0.5,0.528,0.543
6,meta_ap1,ap,3QSVA,19,0.713,0.902,0,0.5,0.528,0.542
7,meta_prc1,prc,3QSVA,19,0.713,0.902,4.1e-41,0.499,0.526,0.541
8,meta_ff1,ff,3QSVA,19,0.713,0.902,1,0.499,0.527,0.542
9,meta_blast1,blast,3QSVA,19,0.713,0.902,2e-63,0.499,0.527,0.542
10,meta_com1,com,3QSVA,19,0.713,0.902,6.79e-42,0.499,0.527,0.542
11,meta_psiblast1,psiblast,3QSVA,19,0.713,0.902,5e-75,0.499,0.527,0.542
12,meta_star0,star,3QSVA,19,0.713,0.902,unknown,0.499,0.527,0.542
13,meta_center0,center,3QSVA,19,0.713,0.902,unknown,0.499,0.527,0.542
14,meta_center4,center,3QSVA,19,0.713,0.902,unknown,0.499,0.527,0.542
15,meta_hhbl1,hhbl,3QSVA,19,0.713,0.902,3.7e-45,0.499,0.527,0.542
16,meta_newblast1,newblast,3QSVA,19,0.713,0.902,1e-56,0.498,0.526,0.542
17,meta_sam1,sam,3QSVA,19,0.713,0.895,1.46e-28,0.498,0.525,0.54
18,meta_csblast1,csblast,3QSVA,19,0.713,0.902,5e-54,0.497,0.525,0.54
19,meta_rapt1,rapt,3QSVA,19,0.713,0.895,7.471e-08,0.497,0.526,0.541
20,meta_compro0,compro,3QSVA,19,0.713,0.902,unknown,0.497,0.525,0.54
21,meta_hmmer1,hmmer,3QSVA,19,0.713,0.902,2.2e-89,0.496,0.524,0.54
22,meta_csiblast1,csiblast,3QSVA,19,0.713,0.902,1e-64,0.496,0.524,0.54
23,meta_multicom1,multicom,3QSVA,19,0.713,0.902,5e-75,0.496,0.524,0.54
24,meta_muster1,muster,3QSVA,19,0.713,0.902,unknown,0.496,0.525,0.541
25,meta_sam3,sam,3QSVC,7,0.699,0.867,4.05e-28,0.496,0.524,0.539
26,meta_msaprobs0,msaprobs,3QSVA,19,0.706,0.881,unknown,0.496,0.523,0.54
