Rank,Name,Method,Temp,Freq,Ident,Cov,Evalue,max,gdt,tm
1,meta_hs3,hs,2YD6A,8,0.293,0.92,0,0.45,0.5,0.56
2,meta_hs1,hs,3LAFA,11,0.318,0.935,0,0.448,0.5,0.558
3,meta_hs8,hs,2YD6A,8,0.243,0.89,0,0.447,0.498,0.56
4,meta_hs6,hs,2YD6A,8,0.263,0.925,0,0.446,0.499,0.559
5,meta_ss7,ss,3PXHA,6,0.288,0.955,3.2e-44,0.445,0.468,0.518
6,meta_hs2,hs,3LAFA,11,0.283,0.955,0,0.444,0.497,0.557
7,meta_hhsuite2,hhsuite,3PXHA,6,0.293,0.955,2.8e-28,0.443,0.468,0.516
8,meta_hs5,hs,2YD6A,8,0.313,0.925,0,0.443,0.497,0.555
9,meta_hg3,hg,2YD6A,8,0.288,0.955,4.2e-45,0.443,0.467,0.516
10,meta_hs9,hs,2YD6A,8,0.298,0.93,0,0.442,0.495,0.557
11,meta_ss6,ss,2YD3A,2,0.298,0.965,4.3e-44,0.442,0.467,0.516
12,meta_com1,com,2YD6A,8,0.293,0.945,6.80e-42,0.442,0.466,0.512
13,meta_rapt9,rapt,4YFDA,1,0.293,0.965,3.221e-11,0.441,0.467,0.518
14,meta_hhsuite7,hhsuite,2YD6A,8,0.288,0.925,3.6e-27,0.441,0.468,0.517
15,meta_hh10,hh,2YD6A,8,0.303,0.94,0,0.441,0.469,0.518
16,meta_ss3,ss,2YD6A,8,0.288,0.955,4.2e-45,0.441,0.465,0.516
17,meta_com2,com,2YD6A,8,0.293,0.945,7.39e-42,0.441,0.463,0.512
18,meta_hs4,hs,2YD6A,8,0.303,0.895,0,0.44,0.493,0.555
19,meta_star4,star,3PXJA,6,0.318,0.935,converted,0.439,0.465,0.519
20,meta_hs10,hs,3PXHA,6,0.303,0.93,0,0.439,0.494,0.557
21,meta_muster2,muster,3PXHA,6,0.293,0.955,unknown,0.437,0.46,0.511
