Rank,Name,Method,Temp,Freq,Ident,Cov,Evalue,max,gdt,tm
1,meta_hs1,hs,4XVJH,4,0.49,0.849,0,0.732,0.761,0.778
2,meta_hs4,hs,5HGGS,8,0.597,0.805,0,0.731,0.758,0.777
3,meta_hs2,hs,4QGYA,4,0.603,0.836,0,0.731,0.759,0.777
4,meta_hs10,hs,4DKAA,4,0.339,0.798,0,0.731,0.76,0.777
5,meta_hs8,hs,4DKAA,4,0.509,0.798,0,0.73,0.757,0.775
6,meta_ss9,ss,4XVJH,4,0.339,0.842,0,0.729,0.754,0.77
7,meta_hs5,hs,4S11A,3,0.528,0.811,0,0.729,0.757,0.775
8,meta_hs9,hs,4DKAA,4,0.515,0.798,0,0.729,0.758,0.775
9,meta_hh10,hh,4NBZB,3,0.509,0.823,0,0.729,0.758,0.774
10,meta_ss7,ss,1MFAA,4,0.283,0.861,0,0.729,0.755,0.771
11,meta_ss6,ss,4DKAA,4,0.515,0.798,0,0.729,0.755,0.77
12,meta_blits7,blits,1N4XA,1,0.308,0.754,3.1e-23,0.728,0.755,0.772
13,meta_ss10,ss,4TVSa,4,0.352,0.798,0,0.728,0.753,0.769
14,meta_hs7,hs,4TVSa,4,0.578,0.798,0,0.728,0.757,0.775
15,meta_ap4,ap,1JTPA,2,0.308,0.779,0,0.728,0.755,0.773
16,meta_prc5,prc,5HGGS,8,0.509,0.792,3.3e-37,0.728,0.755,0.773
17,meta_hh8,hh,4DKAA,4,0.339,0.798,0,0.728,0.76,0.776
18,meta_ss2,ss,1MFAA,4,0.276,0.861,0,0.728,0.754,0.77
19,meta_hs3,hs,5HGGS,8,0.509,0.798,0,0.728,0.755,0.772
20,meta_blits3,blits,1MFAA,4,0.232,0.735,1.5e-23,0.727,0.757,0.772
21,meta_blits1,blits,1MFAA,4,0.232,0.735,1.5e-23,0.727,0.757,0.772
22,meta_blits2,blits,1MFAA,4,0.232,0.735,1.5e-23,0.727,0.757,0.772
23,meta_blits4,blits,1MFAA,4,0.232,0.735,1.5e-23,0.727,0.757,0.772
24,meta_blits5,blits,1A2YA,2,0.333,0.729,2e-23,0.727,0.754,0.771
25,meta_blits6,blits,1A2YA,2,0.333,0.729,2e-23,0.727,0.754,0.771
26,meta_hs6,hs,3ZTJI,3,0.584,0.817,0,0.727,0.754,0.77
27,meta_hh6,hh,5HGGS,8,0.597,0.805,0,0.727,0.757,0.774
28,meta_hh3,hh,5HGGS,8,0.509,0.798,0,0.727,0.754,0.771
29,meta_ss4,ss,4XVJH,4,0.484,0.792,0,0.727,0.754,0.769
30,meta_prc3,prc,5HGGS,8,0.484,0.792,1.8e-37,0.727,0.754,0.771
31,meta_ss8,ss,4DKAA,4,0.534,0.798,0,0.727,0.752,0.768
32,meta_hg3,hg,4XVJH,4,0.49,0.855,0,0.726,0.752,0.77
33,meta_blits8,blits,3B9VA,2,0.477,0.748,3.3e-23,0.726,0.754,0.771
34,meta_blits9,blits,3B9VA,2,0.477,0.748,3.3e-23,0.726,0.754,0.771
35,meta_blits10,blits,1XIWA,1,0.27,0.767,5.1e-23,0.726,0.754,0.771
36,meta_ap2,ap,1JTPA,2,0.364,0.798,0,0.726,0.754,0.772
37,meta_hh4,hh,4NBZB,3,0.584,0.817,0,0.726,0.753,0.77
38,meta_com1,com,5HGGS,8,0.597,0.805,2.69e-47,0.726,0.757,0.775
39,meta_hh5,hh,4S11A,3,0.528,0.811,0,0.726,0.756,0.774
40,meta_hg5,hg,4XVJH,4,0.528,0.811,0,0.726,0.753,0.77
41,meta_ss1,ss,5HGGS,8,0.597,0.805,0,0.726,0.755,0.772
42,meta_hg2,hg,4XVJH,4,0.276,0.861,0,0.725,0.753,0.768
43,meta_ap3,ap,1JTPA,2,0.352,0.786,0,0.725,0.753,0.771
44,meta_com4,com,4TVSa,4,0.578,0.798,8.56e-47,0.725,0.753,0.771
45,meta_com5,com,4XVJH,4,0.528,0.792,8.59e-47,0.725,0.755,0.774
46,meta_prc1,prc,4QGYA,4,0.597,0.836,3.0e-38,0.725,0.752,0.77
47,meta_hh7,hh,4TVSa,4,0.578,0.798,0,0.725,0.753,0.77
48,meta_hh9,hh,4DKAA,4,0.534,0.798,0,0.725,0.755,0.771
49,meta_hh1,hh,4QGYA,4,0.603,0.836,0,0.725,0.754,0.77
50,meta_ap1,ap,1JTPA,2,0.314,0.779,0,0.724,0.754,0.77
51,meta_com2,com,4DKAA,4,0.534,0.798,6.55e-47,0.724,0.753,0.771
52,meta_hh2,hh,4XVJH,4,0.49,0.849,0,0.724,0.755,0.772
53,meta_hg1,hg,5HGGS,8,0.597,0.805,0,0.723,0.751,0.768
54,meta_ss3,ss,4XVJH,4,0.49,0.855,0,0.723,0.749,0.767
55,meta_prc2,prc,5HGGS,8,0.509,0.798,6.7e-38,0.723,0.75,0.766
56,meta_prc4,prc,5HGGS,8,0.509,0.798,1.8e-37,0.722,0.75,0.767
57,meta_ap5,ap,3JUYA,1,0.283,0.83,0,0.722,0.75,0.769
58,meta_ss5,ss,4XVJH,4,0.528,0.811,0,0.722,0.749,0.766
59,meta_hp1,hp,1JTPA,2,0.503,0.779,0,0.721,0.748,0.767
60,meta_com3,com,4XVJH,4,0.515,0.805,8.53e-47,0.721,0.75,0.769
61,meta_hg4,hg,4TVSa,4,0.484,0.792,0,0.716,0.746,0.765
62,meta_multicom3,multicom,3ZTJK,4,0.496,0.849,4e-75,0.714,0.741,0.761
63,meta_multicom8,multicom,1IGTB,3,0.522,0.779,1e-74,0.713,0.741,0.762
64,meta_multicom6,multicom,1W72H,2,0.534,0.798,1e-74,0.712,0.74,0.76
65,meta_multicom4,multicom,3ZTJI,3,0.534,0.798,5e-75,0.712,0.74,0.758
66,meta_csiblast1,csiblast,3KDMH,6,0.54,0.823,2e-78,0.711,0.737,0.757
67,meta_sam1,sam,3KDMH,6,0.528,0.805,1.10e-27,0.711,0.74,0.759
68,meta_sam2,sam,3UX9D,4,0.509,0.798,1.68e-27,0.711,0.738,0.756
69,meta_multicom7,multicom,3UX9B,4,0.522,0.754,1e-74,0.71,0.738,0.758
70,meta_sam3,sam,3UX9D,4,0.509,0.798,1.68e-27,0.71,0.737,0.756
71,meta_multicom10,multicom,1IGTB,3,0.452,0.792,1e-74,0.71,0.739,0.759
72,meta_multicom2,multicom,3ZTJK,4,0.534,0.798,4e-75,0.71,0.739,0.758
73,meta_multicom1,multicom,3KDMH,6,0.534,0.811,1e-76,0.71,0.74,0.761
74,meta_sam5,sam,3ZTJK,4,0.522,0.823,2.65e-27,0.709,0.735,0.755
75,meta_multicom5,multicom,3ZTJI,3,0.496,0.849,8e-75,0.709,0.737,0.756
76,meta_sam4,sam,3ZTJK,4,0.515,0.811,2.26e-27,0.708,0.737,0.756
77,meta_multicom9,multicom,3UX9D,4,0.522,0.761,1e-74,0.708,0.735,0.755
78,meta_star1,star,3KDMH,6,0.534,0.811,converted,0.708,0.74,0.76
79,meta_csiblast3,csiblast,3ZTJK,4,0.503,0.861,6e-78,0.707,0.735,0.755
80,meta_csiblast4,csiblast,3ZTJI,3,0.503,0.861,1e-77,0.707,0.737,0.755
81,meta_compro1,compro,3KDMH,6,0.528,0.823,unknown,0.707,0.738,0.755
82,meta_csiblast5,csiblast,1W72H,2,0.528,0.83,3e-77,0.706,0.738,0.756
83,meta_csiblast2,csiblast,3ZTJK,4,0.459,0.805,3e-78,0.706,0.736,0.754
84,meta_msaprobs2,msaprobs,4QGYA,4,0.603,0.836,unknown,0.706,0.735,0.759
85,meta_hmmer3,hmmer,3UX9B,4,0.528,0.874,4e-76,0.706,0.735,0.754
86,meta_center1,center,3KDMH,6,0.528,0.823,unknown,0.705,0.739,0.759
87,meta_blast4,blast,3UX9B,4,0.534,0.861,1e-72,0.705,0.733,0.753
88,meta_msaprobs1,msaprobs,3KDMH,6,0.54,0.823,unknown,0.705,0.737,0.752
89,meta_star4,star,4QGYA,4,0.597,0.836,unknown,0.705,0.735,0.76
90,meta_compro2,compro,4QGYA,4,0.597,0.836,unknown,0.705,0.735,0.759
91,meta_hmmer4,hmmer,3UX9D,4,0.528,0.88,4e-76,0.703,0.734,0.752
92,meta_blast2,blast,3UX9D,4,0.534,0.867,9e-73,0.702,0.731,0.748
93,meta_csblast1,csblast,3UX9D,4,0.522,0.899,4e-48,0.701,0.73,0.75
94,meta_psiblast2,psiblast,3QOSH,2,0.534,0.798,4e-75,0.701,0.733,0.752
95,meta_psiblast4,psiblast,5I1CH,2,0.534,0.798,5e-75,0.701,0.734,0.748
96,meta_newblast1,newblast,4RRPE,1,0.503,0.943,2e-82,0.7,0.728,0.748
97,meta_blast1,blast,3KDMH,6,0.534,0.811,7e-73,0.698,0.732,0.751
98,meta_rapt6,rapt,4TVSA,1,0.578,0.805,3.647e-11,0.698,0.726,0.746
99,meta_center3,center,4DKAA,4,0.534,0.798,unknown,0.698,0.729,0.75
100,meta_star3,star,4DKAA,4,0.534,0.798,unknown,0.698,0.729,0.75
101,meta_ff6,ff,4TVSa,4,0.578,0.798,6,0.698,0.725,0.745
102,meta_csblast4,csblast,3ZTJK,4,0.503,0.849,5e-47,0.698,0.726,0.742
103,meta_csblast5,csblast,3ZTJK,4,0.49,0.817,5e-47,0.697,0.727,0.744
104,meta_csblast3,csblast,4PFEA,1,0.522,0.861,4e-47,0.697,0.725,0.744
105,meta_psiblast1,psiblast,3KDMH,6,0.534,0.811,1e-76,0.697,0.735,0.754
106,meta_psiblast5,psiblast,3ZTJI,3,0.496,0.849,8e-75,0.696,0.727,0.745
107,meta_psiblast3,psiblast,3ZTJK,4,0.496,0.849,4e-75,0.695,0.729,0.745
108,meta_blast5,blast,3ZTJK,4,0.496,0.849,3e-72,0.695,0.727,0.743
109,meta_center4,center,4QGYA,4,0.597,0.836,unknown,0.695,0.732,0.756
110,meta_csblast2,csblast,3UX9B,4,0.522,0.893,6e-48,0.694,0.723,0.741
111,meta_rapt1,rapt,4QGYA,4,0.603,0.836,1.162e-11,0.693,0.722,0.75
112,meta_rapt3,rapt,4QLRA,2,0.584,0.817,2.223e-11,0.692,0.721,0.743
113,meta_ff8,ff,4N1HB,1,0.515,0.792,8,0.692,0.725,0.747
114,meta_muster6,muster,5E0QA,1,0.496,0.792,unknown,0.689,0.717,0.747
115,meta_muster7,muster,4LHQB,1,0.49,0.792,unknown,0.689,0.718,0.747
116,meta_rapt10,rapt,4Y5XA,1,0.515,0.779,5.696e-11,0.689,0.72,0.739
117,meta_muster1,muster,4NBZB,3,0.515,0.83,unknown,0.688,0.721,0.749
118,meta_rapt8,rapt,4P48A,1,0.371,0.779,4.918e-11,0.685,0.719,0.741
119,meta_hhsuite7,hhsuite,2YC1A,1,0.477,0.735,9e-18,0.685,0.715,0.735
120,meta_rapt4,rapt,4GRWE,1,0.572,0.779,2.76e-11,0.684,0.713,0.738
121,meta_blast3,blast,1IGTB,3,0.452,0.792,9e-73,0.684,0.713,0.734
122,meta_ff7,ff,4DKAA,4,0.534,0.798,7,0.683,0.713,0.738
123,meta_compro0,compro,5HGGS,8,0.603,0.805,unknown,0.683,0.716,0.74
124,meta_muster9,muster,4UT7H,1,0.459,0.855,unknown,0.683,0.717,0.738
125,meta_compro4,compro,5HGGS,8,0.603,0.805,unknown,0.683,0.716,0.74
126,meta_hhsuite10,hhsuite,2UZIH,1,0.471,0.716,6.1e-18,0.683,0.715,0.732
127,meta_msaprobs4,msaprobs,5HGGS,8,0.61,0.779,unknown,0.683,0.714,0.738
128,meta_msaprobs0,msaprobs,5HGGS,8,0.61,0.779,unknown,0.683,0.714,0.738
129,meta_rapt9,rapt,5E0QA,1,0.503,0.792,5.56e-11,0.681,0.709,0.742
130,meta_ff9,ff,4B5EA,2,0.528,0.792,9,0.681,0.708,0.742
131,meta_center0,center,5HGGS,8,0.597,0.805,unknown,0.68,0.714,0.735
132,meta_center2,center,5HGGS,8,0.597,0.805,unknown,0.68,0.714,0.735
133,meta_ff5,ff,4S11A,3,0.528,0.811,5,0.679,0.711,0.739
134,meta_rapt2,rapt,4S11A,3,0.528,0.805,1.873e-11,0.676,0.711,0.737
135,meta_star0,star,5HGGS,8,0.591,0.786,unknown,0.675,0.705,0.727
136,meta_hmmer5,hmmer,4TVSa,4,0,0.182,1.8e-75,0.671,0.697,0.72
137,meta_rapt5,rapt,1MVFA,1,0.528,0.792,3.475e-11,0.669,0.706,0.738
138,meta_muster4,muster,4QO1A,1,0.49,0.798,unknown,0.669,0.702,0.735
139,meta_hhsuite4,hhsuite,3MIQE,1,0.49,0.723,8.5e-18,0.668,0.693,0.713
140,meta_hhsuite3,hhsuite,3OGOE,1,0.49,0.723,8.5e-18,0.667,0.696,0.72
141,meta_ff1,ff,5HGGS,8,0.597,0.805,1,0.666,0.694,0.723
142,meta_hhsuite8,hhsuite,4WENB,1,0.503,0.761,9.4e-18,0.662,0.695,0.73
143,meta_hhsuite6,hhsuite,3K1KD,1,0.49,0.723,8.5e-18,0.662,0.69,0.71
144,meta_ff3,ff,4I1NB,2,0.515,0.805,3,0.66,0.697,0.727
145,meta_muster2,muster,4I13B,1,0.515,0.805,unknown,0.66,0.696,0.729
146,meta_compro3,compro,4XVJH,4,0.49,0.861,unknown,0.659,0.689,0.721
147,meta_msaprobs3,msaprobs,4XVJH,4,0.49,0.861,unknown,0.659,0.688,0.716
148,meta_rapt7,rapt,1ZVHA,1,0.515,0.779,4.457e-11,0.657,0.698,0.729
149,meta_muster10,muster,4HEPG,1,0.547,0.792,unknown,0.656,0.693,0.725
150,meta_hhbl6,hhbl,1ZVHA,1,0.49,0.742,2.6e-13,0.65,0.681,0.712
151,meta_hhsuite5,hhsuite,4OCMC,1,0.528,0.786,7.9e-18,0.647,0.683,0.707
152,meta_ff10,ff,4XVJH,4,0.49,0.855,10,0.646,0.677,0.711
153,meta_hhsuite2,hhsuite,4FFYH,1,0.276,0.748,5.9e-18,0.645,0.666,0.715
