Rank,Name,Method,Temp,Freq,Ident,Cov,Evalue,max,gdt,tm
1,meta_muster10,muster,4CGKA,4,0.22,1,unknown,0.553,0.618,0.501
2,meta_muster5,muster,4CGKA,4,0.22,1,unknown,0.553,0.618,0.501
3,meta_rapt4,rapt,4E40A,1,0.2,1,0.0231,0.552,0.621,0.503
4,meta_muster3,muster,4RSJA,1,0.2,1,unknown,0.55,0.619,0.492
5,meta_hh2,hh,5CJ1A,6,0.26,0.98,0.054,0.548,0.618,0.497
6,meta_ff3,ff,5DOLA,5,0.2,0.9,3,0.545,0.619,0.496
7,meta_prc3,prc,5DOLA,5,0.2,0.9,3.9,0.545,0.619,0.496
8,meta_sam3,sam,5DOLA,5,0.2,0.9,5.60e-01,0.545,0.619,0.496
9,meta_hh6,hh,5DOLA,5,0.2,0.9,0.15,0.545,0.619,0.496
10,meta_hh9,hh,4GKWA,2,0.16,0.96,0.28,0.544,0.612,0.49
11,meta_hg1,hg,5CJ1A,6,0.26,1,3.9,0.541,0.61,0.491
12,meta_muster6,muster,3JBHA,1,0.16,0.98,unknown,0.541,0.613,0.485
13,meta_hh5,hh,2WT7B,7,0.24,0.98,0.072,0.54,0.615,0.489
14,meta_muster1,muster,5DFZD,1,0.2,1,unknown,0.539,0.608,0.49
15,meta_rapt5,rapt,4L1BB,1,0.18,1,0.02451,0.537,0.612,0.482
16,meta_hs6,hs,4GKWA,2,0.14,0.92,0.13,0.537,0.615,0.485
17,meta_hs3,hs,2WT7B,7,0.22,0.9,0.052,0.536,0.608,0.485
18,meta_rapt10,rapt,3L4QC,1,0.2,1,0.0335,0.535,0.61,0.481
19,meta_ss1,ss,5CJ1A,6,0.26,0.98,3.9,0.534,0.607,0.48
20,meta_com10,com,4RSIB,2,0.16,1,6.40e-01,0.532,0.611,0.481
21,meta_sam1,sam,2X7AA,7,0.32,0.98,3.18e-01,0.53,0.602,0.484
22,meta_hhsuite1,hhsuite,2X7AA,7,0.3,1,0.85,0.53,0.597,0.474
23,meta_com6,com,3DTPA,1,0.22,0.7,4.24e-01,0.528,0.609,0.474
24,meta_muster4,muster,4ILOA,1,0.2,1,unknown,0.527,0.606,0.474
25,meta_muster9,muster,4LL8E,1,0.2,0.98,unknown,0.527,0.604,0.474
26,meta_rapt1,rapt,5DFZD,1,0.2,1,0.02239,0.526,0.592,0.469
27,meta_muster7,muster,4UXVA,1,0.2,1,unknown,0.525,0.594,0.473
28,meta_center2,center,2WT7B,7,0.12,1,unknown,0.525,0.597,0.477
29,meta_hs8,hs,4EOTA,3,0.18,0.9,0.14,0.525,0.602,0.474
30,meta_sam10,sam,3MQBA,2,0.34,0.92,1.34e+00,0.524,0.597,0.48
31,meta_muster2,muster,4RSIB,2,0.16,1,unknown,0.523,0.606,0.471
32,meta_ff1,ff,3MQ9A,8,0.3,0.94,1,0.521,0.593,0.47
33,meta_sam6,sam,4CGKA,4,0.24,0.98,9.64e-01,0.52,0.595,0.475
34,meta_ss4,ss,3MQ9A,8,0.3,0.94,10,0.52,0.597,0.474
35,meta_csiblast1,csiblast,3MQ9A,8,0.3,0.94,0.017,0.52,0.597,0.474
36,meta_sam7,sam,4XA1D,5,0.3,0.92,1.03e+00,0.519,0.596,0.475
37,meta_ss6,ss,4XA1D,5,0.3,0.92,15,0.519,0.596,0.475
38,meta_rapt7,rapt,3MTTA,1,0.18,1,0.02984,0.519,0.592,0.468
39,meta_ss5,ss,2X7AA,7,0.32,0.98,10,0.518,0.587,0.47
40,meta_hp6,hp,3BASA,1,0.3,0.9,7.3,0.516,0.591,0.464
41,meta_hs5,hs,3Q8TA,1,0.22,0.92,0.079,0.515,0.597,0.465
42,meta_hmmer7,hmmer,1GO4E,4,0.22,0.46,0.018,0.514,0.585,0.47
43,meta_rapt6,rapt,3HHMB,1,0.18,1,0.02794,0.514,0.596,0.465
44,meta_ap6,ap,3BASA,1,0.3,1,7.3,0.514,0.594,0.462
45,meta_ff5,ff,3HE4A,1,0.22,0.86,5,0.512,0.589,0.469
