Rank,Name,Method,Temp,Freq,Ident,Cov,Evalue,max,gdt,tm
1,meta_hh1,hh,4Q0MA,17,0.579,0.99,0,0.848,0.87,0.933
2,meta_hs1,hs,4Q0MA,17,0.579,0.987,0,0.847,0.869,0.933
3,meta_hhsuite1,hhsuite,4Q0MA,17,0.564,0.984,4.9e-90,0.847,0.867,0.933
4,meta_hs4,hs,3NTXA,3,0.292,0.957,0,0.846,0.867,0.932
5,meta_com3,com,2HIMA,10,0.335,0.966,2.23e-61,0.846,0.867,0.932
6,meta_hhsuite4,hhsuite,2HIMA,10,0.338,0.966,6.1e-86,0.846,0.865,0.932
7,meta_hh7,hh,1WLSA,8,0.216,0.951,0,0.845,0.866,0.932
8,meta_hh9,hh,1WLSA,8,0.225,0.951,0,0.844,0.863,0.931
9,meta_ss1,ss,4Q0MA,17,0.353,0.987,0,0.844,0.865,0.931
10,meta_hg1,hg,4Q0MA,17,0.353,0.987,0,0.844,0.866,0.931
11,meta_hhsuite2,hhsuite,2D6FA,13,0.356,0.981,1.5e-89,0.844,0.867,0.932
12,meta_hh6,hh,1WLSA,8,0.24,0.935,0,0.843,0.862,0.931
13,meta_hh4,hh,1NNSA,9,0.228,0.935,0,0.843,0.861,0.931
14,meta_hg2,hg,4Q0MA,17,0.573,0.99,0,0.843,0.864,0.931
15,meta_hs2,hs,2D6FA,13,0.335,0.963,0,0.842,0.863,0.93
16,meta_hh3,hh,2HIMA,10,0.335,0.969,0,0.842,0.86,0.931
17,meta_hp2,hp,4Q0MA,17,0.353,0.984,0,0.842,0.862,0.931
18,meta_ss4,ss,1NNSA,9,0.234,0.954,0,0.841,0.862,0.931
19,meta_hg3,hg,2HIMA,10,0.332,0.969,0,0.841,0.861,0.93
20,meta_hp4,hp,4Q0MA,17,0.356,0.981,0,0.841,0.861,0.931
21,meta_ss2,ss,4Q0MA,17,0.573,0.99,0,0.841,0.862,0.931
22,meta_hp1,hp,4Q0MA,17,0.591,0.99,0,0.841,0.863,0.93
23,meta_hhsuite3,hhsuite,4R8KA,3,0.292,0.987,9.1e-87,0.841,0.865,0.931
24,meta_hh5,hh,1NNSA,9,0.225,0.951,0,0.84,0.858,0.93
25,meta_hp5,hp,4Q0MA,17,0.573,0.99,0,0.84,0.859,0.93
26,meta_hs6,hs,1NNSA,9,0.286,0.929,0,0.839,0.856,0.929
27,meta_hs3,hs,2D6FA,13,0.362,0.975,0,0.839,0.858,0.93
28,meta_com2,com,2D6FA,13,0.359,0.984,9.28e-64,0.838,0.86,0.929
29,meta_com5,com,1WLSA,8,0.527,0.957,1.04e-55,0.838,0.856,0.928
30,meta_hg5,hg,1WLSA,8,0.234,0.939,0,0.838,0.857,0.929
31,meta_hh2,hh,2D6FA,13,0.362,0.984,0,0.837,0.858,0.929
32,meta_hs10,hs,1WLSA,8,0.225,0.945,0,0.836,0.859,0.928
33,meta_hs9,hs,1WLSA,8,0.216,0.945,0,0.835,0.86,0.927
