Rank,Name,Method,Temp,Freq,Ident,Cov,Evalue,max,gdt,tm
1,meta_hhsuite2,hhsuite,1OR4A,17,0.204,0.95,4.8e-29,0.672,0.715,0.782
2,meta_center4,center,2VEEA,8,0.167,0.993,unknown,0.671,0.713,0.781
3,meta_hhsuite1,hhsuite,2W31A,19,0.329,0.944,3e-31,0.663,0.706,0.776
4,meta_hmmer1,hmmer,1OR4A,17,0.217,0.95,6.6e-55,0.662,0.709,0.776
5,meta_blits1,blits,2W31A,19,0.329,0.944,5.2e-29,0.661,0.703,0.774
6,meta_ap1,ap,2VEBA,4,0.173,1,3.2e-26,0.661,0.706,0.774
7,meta_star4,star,2VEEA,8,0.167,0.993,converted,0.659,0.703,0.774
8,meta_hmmer2,hmmer,1OR4A,17,0.217,0.95,6.7e-55,0.658,0.706,0.774
9,meta_hhsuite3,hhsuite,2VEEA,8,0.155,0.987,2.2e-29,0.658,0.697,0.773
10,meta_prc2,prc,1OR4A,17,0.204,0.95,2.8e-33,0.658,0.701,0.772
11,meta_hg2,hg,1OR4A,17,0.204,0.95,5.9e-30,0.658,0.701,0.772
12,meta_sam1,sam,2W31A,19,0.223,0.919,6.66e-23,0.657,0.701,0.77
13,meta_sam2,sam,2W31A,19,0.223,0.919,6.67e-23,0.656,0.701,0.771
14,meta_hh1,hh,2W31A,19,0.329,0.937,8.6e-42,0.655,0.696,0.771
15,meta_prc1,prc,2W31A,19,0.329,0.944,4.5e-34,0.655,0.697,0.771
16,meta_hg1,hg,2W31A,19,0.329,0.944,2.4e-31,0.655,0.697,0.771
17,meta_hp1,hp,2VEBA,4,0.173,0.981,3.2e-26,0.655,0.702,0.771
18,meta_blits2,blits,1OR4A,17,0.204,0.95,2.5e-27,0.655,0.701,0.771
19,meta_ap2,ap,2W31A,19,0.329,0.944,7.1e-25,0.654,0.694,0.769
20,meta_ss2,ss,1OR4A,17,0.211,0.944,5.9e-30,0.654,0.695,0.766
21,meta_com1,com,2W31A,19,0.329,0.937,1.90e-33,0.653,0.695,0.77
22,meta_hs1,hs,2W31A,19,0.322,0.925,4.7e-42,0.652,0.693,0.769
23,meta_center1,center,1OR4A,17,0.204,0.95,unknown,0.652,0.698,0.765
24,meta_ss1,ss,2W31A,19,0.329,0.944,2.4e-31,0.651,0.694,0.769
25,meta_sam4,sam,2W31A,19,0.223,0.919,6.77e-23,0.651,0.691,0.766
26,meta_hp2,hp,1OR4A,17,0.204,0.919,2.9e-25,0.651,0.695,0.766
27,meta_msaprobs1,msaprobs,1OR4A,17,0.229,0.944,unknown,0.651,0.699,0.768
28,meta_csblast1,csblast,2W31A,19,0.335,0.937,5e-49,0.65,0.697,0.77
29,meta_hmmer3,hmmer,1OR4A,17,0.217,0.95,7.8e-55,0.65,0.697,0.769
30,meta_muster2,muster,1OR4A,17,0.204,0.95,unknown,0.65,0.696,0.768
31,meta_hh2,hh,1OR4A,17,0.211,0.944,1.1e-38,0.65,0.693,0.764
32,meta_com2,com,1OR4A,17,0.211,0.944,8.98e-30,0.65,0.693,0.764
33,meta_ff2,ff,1OR4A,17,0.204,0.95,2,0.65,0.693,0.764
34,meta_sam3,sam,2W31A,19,0.223,0.919,6.76e-23,0.649,0.69,0.761
35,meta_hs2,hs,1OR4A,17,0.204,0.919,1.5e-39,0.648,0.692,0.764
36,meta_hmmer4,hmmer,1OR4A,17,0.217,0.95,7.9e-55,0.647,0.69,0.766
37,meta_msaprobs0,msaprobs,2W31A,19,0.31,0.944,unknown,0.647,0.691,0.764
38,meta_ap3,ap,1OR4A,17,0.204,0.95,2.9e-25,0.647,0.692,0.762
39,meta_newblast1,newblast,2W31A,19,0.347,0.937,2e-46,0.646,0.697,0.77
40,meta_csiblast1,csiblast,2W31A,19,0.335,0.937,5e-52,0.646,0.692,0.767
41,meta_multicom9,multicom,3QZZA,1,0.18,0.981,5e-49,0.646,0.697,0.767
42,meta_rapt3,rapt,3ZOMA,1,0.161,0.987,0.0003304,0.645,0.675,0.767
43,meta_compro1,compro,1OR4A,17,0.211,0.95,unknown,0.644,0.695,0.765
44,meta_star1,star,1OR4A,17,0.217,0.95,converted,0.644,0.693,0.761
45,meta_center0,center,2W31A,19,0.322,0.944,unknown,0.643,0.687,0.762
46,meta_rapt8,rapt,3ZJJA,1,0.161,0.987,0.0003646,0.643,0.675,0.766
47,meta_ff4,ff,2VEEA,8,0.155,0.993,4,0.643,0.673,0.765
48,meta_multicom1,multicom,2W31A,19,0.335,0.937,4e-51,0.642,0.688,0.765
49,meta_rapt2,rapt,1OR4A,17,0.204,0.913,0.0001801,0.642,0.687,0.755
50,meta_compro0,compro,2W31A,19,0.316,0.944,unknown,0.641,0.688,0.76
51,meta_blast5,blast,1OR6B,5,0.254,0.944,1e-51,0.638,0.69,0.764
52,meta_rapt7,rapt,3ZJHA,1,0.161,0.987,0.00036,0.637,0.67,0.763
53,meta_hh5,hh,2VEEA,8,0.155,0.993,3.4e-05,0.637,0.668,0.762
54,meta_hs5,hs,2VEEA,8,0.155,0.968,5.1e-05,0.636,0.666,0.76
55,meta_multicom10,multicom,3ZOMA,1,0.186,0.981,5e-49,0.634,0.681,0.76
56,meta_blast4,blast,1OR4B,5,0.254,0.944,1e-51,0.634,0.686,0.76
57,meta_rapt9,rapt,2VEBA,4,0.161,0.987,0.0003926,0.634,0.669,0.76
58,meta_rapt5,rapt,3ZOLA,1,0.161,0.987,0.0003477,0.633,0.666,0.761
59,meta_blast3,blast,1OR4A,17,0.254,0.944,3e-52,0.633,0.686,0.76
60,meta_star0,star,2W31A,19,0.329,0.931,converted,0.633,0.681,0.755
61,meta_hmmer5,hmmer,2W31A,19,0.322,0.944,5.2e-46,0.632,0.675,0.755
62,meta_blast2,blast,1OR6A,5,0.254,0.944,2e-52,0.631,0.684,0.758
63,meta_hhbl1,hhbl,2VEBA,4,0.155,0.968,5e-24,0.631,0.667,0.757
64,meta_rapt10,rapt,3ZJLA,2,0.161,0.987,0.0003962,0.63,0.665,0.76
65,meta_com4,com,2VEEA,8,0.167,0.981,7.81e-09,0.63,0.664,0.758
66,meta_ff1,ff,2W31A,19,0.335,0.937,1,0.629,0.674,0.754
67,meta_psiblast1,psiblast,2W31A,19,0.335,0.937,4e-51,0.629,0.674,0.754
68,meta_rapt1,rapt,2W31A,19,0.329,0.944,0.0001468,0.626,0.671,0.75
69,meta_muster1,muster,2W31A,19,0.329,0.944,unknown,0.625,0.67,0.75
70,meta_muster4,muster,2VEBA,4,0.155,0.993,unknown,0.622,0.66,0.752
71,meta_sam5,sam,2W31A,19,0.329,0.931,9.12e-23,0.621,0.668,0.748
72,meta_multicom7,multicom,3ZH0A,1,0.186,0.962,3e-49,0.616,0.67,0.749
73,meta_multicom4,multicom,2VEEA,8,0.186,0.981,1e-49,0.613,0.668,0.75
74,meta_csiblast4,csiblast,2VEEA,8,0.223,0.944,6e-50,0.611,0.658,0.745
75,meta_multicom8,multicom,3ZOLA,1,0.186,0.981,4e-49,0.608,0.663,0.746
76,meta_blast1,blast,2W31A,19,0.354,0.931,9e-58,0.608,0.659,0.744
77,meta_csiblast2,csiblast,1OR4A,17,0.223,0.944,1e-50,0.607,0.66,0.745
78,meta_multicom2,multicom,2VEEA,8,0.186,0.981,9e-50,0.606,0.662,0.745
79,meta_prc4,prc,2VEEA,8,0.167,0.993,6.7e-07,0.606,0.653,0.747
80,meta_csiblast3,csiblast,1OR4A,17,0.223,0.944,2e-50,0.604,0.655,0.744
81,meta_multicom3,multicom,2VEEA,8,0.186,0.981,9e-50,0.604,0.661,0.745
82,meta_multicom6,multicom,3ZJJA,1,0.186,0.981,2e-49,0.603,0.661,0.744
83,meta_center2,center,4ZVAA,7,0.18,0.906,unknown,0.603,0.654,0.735
84,meta_csblast4,csblast,1OR4B,5,0.267,0.931,6e-43,0.601,0.668,0.745
85,meta_csiblast5,csiblast,2VEEA,8,0.223,0.944,6e-50,0.601,0.651,0.741
86,meta_multicom5,multicom,3ZJLA,2,0.186,0.981,2e-49,0.6,0.658,0.742
87,meta_csblast5,csblast,1OR6B,5,0.267,0.931,9e-43,0.599,0.666,0.743
88,meta_csblast2,csblast,1OR4A,17,0.267,0.931,5e-44,0.599,0.666,0.744
89,meta_csblast3,csblast,1OR4A,17,0.267,0.931,6e-44,0.595,0.664,0.741
90,meta_star2,star,4ZVAA,7,0.186,0.9,converted,0.595,0.652,0.727
91,meta_compro2,compro,4ZVAA,7,0.198,0.906,unknown,0.595,0.655,0.734
92,meta_hhsuite4,hhsuite,4UIQA,9,0.173,0.931,1.4e-28,0.591,0.642,0.732
93,meta_msaprobs4,msaprobs,4UIQA,9,0.161,0.906,unknown,0.59,0.649,0.731
94,meta_muster3,muster,4ZVAA,7,0.198,0.913,unknown,0.588,0.63,0.725
95,meta_rapt4,rapt,4UIQA,9,0.155,0.913,0.000333,0.583,0.628,0.724
96,meta_rapt6,rapt,3ZH0A,1,0.173,0.975,0.0003546,0.582,0.636,0.733
97,meta_hhsuite5,hhsuite,4ZVAA,7,0.192,0.913,8.5e-27,0.58,0.637,0.725
98,meta_compro4,compro,4UIQA,9,0.161,0.937,unknown,0.58,0.647,0.723
99,meta_hp4,hp,4ZVAA,7,0.192,0.906,7.1e-19,0.577,0.618,0.714
100,meta_blits3,blits,2VEBA,4,0.167,1,1.3e-26,0.576,0.636,0.727
101,meta_prc3,prc,4UIQA,9,0.155,0.931,3.6e-14,0.567,0.617,0.712
102,meta_hs3,hs,4UIQA,9,0.142,0.826,5e-13,0.563,0.604,0.696
