Rank,Name,Method,Temp,Freq,Ident,Cov,Evalue,max,gdt,tm
1,meta_multicom6,multicom,4RLVA,21,0.359,0.963,1e-68,0.618,0.648,0.741
2,meta_multicom8,multicom,4G8KA,10,0.328,0.946,2e-66,0.617,0.647,0.742
3,meta_hs1,hs,1N11A,20,0.342,0.976,0,0.616,0.657,0.743
4,meta_hs8,hs,4OAUC,6,0.255,0.835,0,0.614,0.655,0.742
5,meta_hs2,hs,4RLVA,21,0.335,0.959,0,0.614,0.655,0.742
6,meta_hs10,hs,4OAUC,6,0.248,0.761,0,0.613,0.654,0.741
7,meta_multicom10,multicom,4G8KA,10,0.325,0.953,2e-66,0.612,0.648,0.74
8,meta_hhsuite3,hhsuite,4RLVA,21,0.318,0.953,5.1e-46,0.611,0.642,0.742
9,meta_hhsuite7,hhsuite,4RLVA,21,0.365,0.963,7.8e-45,0.609,0.644,0.739
10,meta_hs3,hs,3UTMA,11,0.369,0.983,0,0.609,0.648,0.74
11,meta_ss10,ss,4OAUC,6,0.345,0.899,0,0.609,0.638,0.737
12,meta_hh1,hh,1N11A,20,0.342,0.976,0,0.608,0.649,0.739
13,meta_hh5,hh,1N11A,20,0.369,0.979,0,0.607,0.648,0.739
14,meta_hhsuite6,hhsuite,4RLVA,21,0.335,0.949,5.1e-45,0.606,0.64,0.737
15,meta_hs6,hs,4RLVA,21,0.372,0.966,0,0.606,0.649,0.739
16,meta_blits6,blits,4RLVA,21,0.355,0.979,2.8e-37,0.604,0.635,0.737
17,meta_hs4,hs,4RLVA,21,0.342,0.949,0,0.604,0.647,0.737
18,meta_hg2,hg,4RLVA,21,0.342,0.979,0,0.602,0.645,0.736
19,meta_multicom4,multicom,4RLVA,21,0.352,0.963,2e-73,0.602,0.637,0.736
20,meta_hhsuite9,hhsuite,4RLVA,21,0.355,0.963,2.9e-43,0.601,0.633,0.737
21,meta_hg4,hg,4RLVA,21,0.369,0.979,0,0.6,0.642,0.735
