Rank,Name,Method,Temp,Freq,Ident,Cov,Evalue,max,gdt,tm
1,meta_hhsuite9,hhsuite,2IIEA,8,0.417,0.978,2.8e-29,0.721,0.769,0.755
2,meta_psiblast2,psiblast,4QJNA,15,0.67,0.989,2e-42,0.717,0.758,0.749
3,meta_ff1,ff,4QJNA,15,0.67,0.989,1,0.717,0.758,0.749
4,meta_csblast2,csblast,4QJNA,15,0.67,0.989,2e-29,0.717,0.758,0.749
5,meta_csiblast2,csiblast,4QJNA,15,0.67,0.989,5e-35,0.717,0.758,0.749
6,meta_blast2,blast,4QJNA,15,0.67,0.989,3e-29,0.717,0.758,0.749
7,meta_blits5,blits,1OWFA,10,0.395,1,1.2e-31,0.716,0.763,0.748
8,meta_hh6,hh,1OWFA,10,0.395,1,2.3e-40,0.716,0.764,0.749
9,meta_hhsuite4,hhsuite,1HUEA,20,0.395,0.989,3.7e-31,0.715,0.763,0.75
10,meta_multicom4,multicom,3RHIA,13,0.571,0.879,1e-35,0.71,0.763,0.745
11,meta_sam2,sam,4QJNA,15,0.67,0.989,6.95e-26,0.709,0.757,0.744
12,meta_ap2,ap,3C4IA,11,0.417,0.835,1.5e-23,0.707,0.757,0.743
13,meta_hg2,hg,1OWFA,10,0.395,1,4.4e-25,0.707,0.757,0.742
14,meta_ss2,ss,1OWFA,10,0.395,1,4.4e-25,0.707,0.757,0.742
15,meta_hh1,hh,4QJNA,15,0.67,0.989,0,0.706,0.752,0.742
16,meta_hs1,hs,4QJNA,15,0.67,0.989,0,0.706,0.752,0.742
17,meta_prc2,prc,4QJNA,15,0.67,0.989,2.4e-22,0.706,0.754,0.742
18,meta_blits3,blits,3C4IA,11,0.373,0.989,8.1e-32,0.705,0.753,0.741
19,meta_blits2,blits,3C4IA,11,0.373,0.989,8.1e-32,0.705,0.753,0.741
20,meta_hg5,hg,1HUEA,20,0.659,0.989,1.9e-25,0.703,0.754,0.737
21,meta_ss5,ss,1HUEA,20,0.659,0.989,1.9e-25,0.703,0.754,0.737
22,meta_hh3,hh,3C4IA,11,0.395,0.989,2e-42,0.699,0.751,0.736
23,meta_hh7,hh,1OWFA,10,0.395,1,4.5e-40,0.699,0.748,0.735
24,meta_ss6,ss,2IIEA,8,0.362,1,2e-24,0.699,0.744,0.734
25,meta_hs6,hs,1OWFA,10,0.395,0.989,1.1e-40,0.699,0.749,0.737
26,meta_hhsuite8,hhsuite,2IIEA,8,0.362,1,1.5e-30,0.699,0.751,0.737
27,meta_muster2,muster,1P71A,11,0.483,0.989,unknown,0.698,0.744,0.736
28,meta_hhbl4,hhbl,2IIEA,8,0.362,1,2.3e-26,0.697,0.742,0.733
29,meta_blits4,blits,3C4IA,11,0.395,0.989,8.1e-32,0.697,0.751,0.731
30,meta_hs3,hs,3C4IA,11,0.395,0.978,1e-42,0.693,0.747,0.732
31,meta_compro2,compro,1P71A,11,0.483,0.989,unknown,0.693,0.746,0.733
32,meta_msaprobs2,msaprobs,1P71A,11,0.483,0.989,unknown,0.692,0.747,0.732
33,meta_hs7,hs,1OWFA,10,0.395,0.989,2.4e-40,0.692,0.742,0.729
34,meta_compro3,compro,1OWFA,10,0.417,0.989,unknown,0.691,0.747,0.727
35,meta_hhsuite1,hhsuite,4QJNA,15,0.67,0.989,6.9e-32,0.69,0.75,0.727
36,meta_hmmer4,hmmer,3RHIC,7,0.395,0.978,1.7e-43,0.69,0.744,0.73
37,meta_ff9,ff,4N1VA,3,0.417,0.978,9,0.69,0.731,0.725
38,meta_ff5,ff,3C4IA,11,0.395,0.989,5,0.689,0.74,0.728
39,meta_hhsuite6,hhsuite,1OWFA,10,0.395,1,1.9e-30,0.689,0.733,0.719
40,meta_muster5,muster,3C4IA,11,0.395,0.989,unknown,0.688,0.739,0.727
41,meta_hhsuite3,hhsuite,1OWFA,10,0.373,0.989,4e-31,0.688,0.746,0.728
42,meta_hmmer5,hmmer,1P71A,11,0.604,0.989,1.7e-42,0.687,0.747,0.724
43,meta_com3,com,1HUEA,20,0.395,0.989,1.21e-27,0.686,0.741,0.725
44,meta_hg3,hg,3C4IA,11,0.395,0.989,5.6e-25,0.686,0.738,0.726
45,meta_ss3,ss,3C4IA,11,0.395,0.989,5.6e-25,0.686,0.738,0.726
46,meta_compro0,compro,1HUEA,20,0.67,0.989,unknown,0.686,0.734,0.72
47,meta_hhbl1,hhbl,2IIEA,8,0.67,0.989,5.9e-27,0.685,0.739,0.719
48,meta_compro4,compro,3RHIA,13,0.582,0.956,unknown,0.685,0.741,0.723
49,meta_com2,com,1HUEA,20,0.582,0.956,1.54e-29,0.684,0.743,0.724
50,meta_com1,com,1HUEA,20,0.67,0.989,1.32e-31,0.682,0.739,0.724
51,meta_hh5,hh,1P71A,11,0.483,0.989,2.4e-40,0.678,0.732,0.717
52,meta_msaprobs0,msaprobs,1HUEA,20,0.67,0.989,unknown,0.677,0.728,0.715
53,meta_rapt2,rapt,2IIEA,8,0.395,1,8.543e-05,0.677,0.731,0.716
54,meta_blast3,blast,3RHIC,7,0.604,0.989,4e-28,0.676,0.729,0.716
55,meta_psiblast3,psiblast,3RHIC,7,0.604,0.989,1e-36,0.676,0.729,0.716
56,meta_csblast3,csblast,3RHIC,7,0.604,0.989,1e-28,0.676,0.729,0.716
57,meta_csiblast3,csiblast,3RHIC,7,0.604,0.989,1e-29,0.676,0.729,0.716
58,meta_rapt1,rapt,2IIFA,3,0.395,1,7.946e-05,0.676,0.727,0.715
59,meta_psiblast4,psiblast,1HUUA,3,0.571,0.879,1e-35,0.675,0.724,0.709
60,meta_blits10,blits,2IIEA,8,0.362,1,4.1e-30,0.674,0.727,0.713
61,meta_hhbl2,hhbl,2IIEA,8,0.395,0.989,1.3e-26,0.673,0.731,0.716
62,meta_ff8,ff,3RHIA,13,0.582,0.956,8,0.671,0.726,0.714
63,meta_blast4,blast,3RHIA,13,0.582,0.956,1e-26,0.671,0.726,0.714
64,meta_hh2,hh,3RHIA,13,0.582,0.956,0,0.671,0.726,0.714
65,meta_prc4,prc,3RHIA,13,0.582,0.956,8.7e-21,0.671,0.726,0.714
66,meta_hs2,hs,3RHIA,13,0.582,0.956,0,0.671,0.726,0.714
67,meta_psiblast5,psiblast,3RHIA,13,0.582,0.956,2e-34,0.671,0.726,0.714
68,meta_ss10,ss,3RHIA,13,0.582,0.956,5.8e-22,0.671,0.726,0.714
69,meta_multicom5,multicom,3RHIA,13,0.582,0.956,2e-34,0.671,0.726,0.714
70,meta_hp4,hp,1OWFA,10,0.395,0.978,1.2e-22,0.67,0.729,0.714
71,meta_ap3,ap,3C4IA,11,0.395,0.989,5.4e-23,0.668,0.731,0.708
