Rank,Name,Method,Temp,Freq,Ident,Cov,Evalue,max,gdt,tm
1,meta_multicom5,multicom,5HPLC,6,0.662,0.939,4e-37,0.859,0.882,0.87
2,meta_multicom10,multicom,5HPLC,6,0.698,0.963,7e-37,0.859,0.882,0.87
3,meta_sam4,sam,3Q3FA,10,0.71,0.951,1.04e-22,0.858,0.883,0.87
4,meta_sam5,sam,3Q3FA,10,0.71,0.939,1.12e-22,0.858,0.881,0.869
5,meta_csiblast5,csiblast,3Q3FA,10,0.71,0.963,3e-36,0.858,0.883,0.87
6,meta_sam3,sam,3Q3FA,10,0.71,0.975,1.03e-22,0.857,0.883,0.87
7,meta_sam2,sam,3Q3FA,10,0.722,0.939,8.70e-23,0.857,0.881,0.869
8,meta_com1,com,3Q3FA,10,0.638,0.939,4.56e-31,0.857,0.881,0.868
9,meta_multicom3,multicom,2OJRA,7,0.698,0.963,8e-38,0.857,0.88,0.867
10,meta_hh6,hh,5HPLC,6,0.686,0.975,0,0.857,0.883,0.869
11,meta_csiblast2,csiblast,3Q3FA,10,0.734,0.915,7e-37,0.857,0.882,0.869
12,meta_multicom2,multicom,3Q3FA,10,0.686,1,9e-39,0.857,0.881,0.868
13,meta_multicom8,multicom,5HPLC,6,0.722,0.939,6e-37,0.857,0.881,0.868
14,meta_multicom9,multicom,5HPLC,6,0.71,0.951,6e-37,0.857,0.882,0.869
15,meta_csiblast3,csiblast,3Q3FA,10,0.686,1,2e-36,0.857,0.882,0.87
16,meta_com3,com,3Q3FA,10,0.686,1,1.87e-30,0.856,0.882,0.868
17,meta_multicom6,multicom,5HPLC,6,0.71,0.975,4e-37,0.856,0.88,0.868
18,meta_hh5,hh,2OJRA,7,0.662,0.915,0,0.856,0.882,0.869
19,meta_hs9,hs,2OJRA,7,0.638,0.915,0,0.855,0.88,0.866
20,meta_hg1,hg,3Q3FA,10,0.445,0.975,2.1e-24,0.855,0.881,0.866
21,meta_multicom1,multicom,3Q3FA,10,0.734,0.915,6e-39,0.855,0.879,0.867
22,meta_prc2,prc,2OJRA,7,0.698,0.963,2.1e-23,0.854,0.881,0.866
23,meta_csblast5,csblast,3Q3FA,10,0.734,0.927,5e-31,0.854,0.879,0.865
24,meta_csiblast4,csiblast,3Q3FA,10,0.698,0.963,3e-36,0.854,0.88,0.866
25,meta_hg2,hg,3Q3FA,10,0.686,1,2.3e-24,0.854,0.88,0.866
26,meta_com4,com,2OJRA,7,0.614,0.879,6.46e-30,0.853,0.879,0.865
27,meta_hh9,hh,2OJRA,7,0.638,0.939,0,0.853,0.877,0.864
28,meta_hg3,hg,1WH3A,5,0.566,0.987,7e-24,0.853,0.879,0.865
29,meta_com5,com,2OJRA,7,0.662,0.903,2.03e-29,0.853,0.879,0.865
30,meta_csblast4,csblast,3Q3FA,10,0.71,0.939,5e-31,0.853,0.88,0.865
31,meta_com2,com,3Q3FA,10,0.65,0.939,1.60e-30,0.852,0.878,0.864
32,meta_compro4,compro,5HPLC,6,0.686,0.975,unknown,0.852,0.878,0.865
33,meta_hh4,hh,2OJRA,7,0.602,0.963,0,0.852,0.88,0.866
34,meta_center2,center,5HPLC,6,0.686,0.975,unknown,0.852,0.879,0.865
35,meta_blits1,blits,1WH3A,5,0.445,0.975,1.3e-24,0.852,0.878,0.863
36,meta_blits2,blits,1WH3A,5,0.445,0.975,1.3e-24,0.852,0.878,0.863
37,meta_hmmer1,hmmer,3B0AD,3,0.71,0.975,9.1e-106,0.852,0.877,0.864
38,meta_blits3,blits,1WH3A,5,0.385,0.891,3.7e-24,0.852,0.879,0.864
39,meta_blits4,blits,1WH3A,5,0.385,0.891,3.7e-24,0.852,0.879,0.864
40,meta_hg4,hg,2OJRA,7,0.602,0.963,4.1e-24,0.851,0.878,0.863
41,meta_hg5,hg,5HPLC,6,0.686,0.975,1.2e-23,0.851,0.877,0.863
42,meta_msaprobs4,msaprobs,5HPLC,6,0.686,0.975,unknown,0.85,0.878,0.864
43,meta_hp1,hp,3DBHA,3,0.445,0.975,3e-25,0.85,0.877,0.861
44,meta_hp4,hp,1WH3A,5,0.289,0.987,3.7e-24,0.849,0.877,0.862
45,meta_prc1,prc,3Q3FA,10,0.686,1,8.0,0.849,0.875,0.861
46,meta_hh2,hh,3Q3FA,10,0.566,0.987,0,0.849,0.877,0.861
47,meta_hh7,hh,2OJRA,7,0.662,0.927,0,0.849,0.876,0.863
48,meta_blits6,blits,1WH3A,5,0.289,1,1.1e-22,0.849,0.877,0.86
49,meta_blits8,blits,1WH3A,5,0.289,1,1.1e-22,0.849,0.877,0.86
50,meta_hh1,hh,3Q3FA,10,0.445,0.975,0,0.849,0.876,0.861
51,meta_hh10,hh,2OJRA,7,0.602,0.915,0,0.849,0.876,0.862
52,meta_hh3,hh,3Q3FA,10,0.686,1,0,0.849,0.876,0.863
53,meta_compro1,compro,3Q3FA,10,0.686,1,unknown,0.849,0.875,0.862
54,meta_hs10,hs,2OJRA,7,0.602,0.915,0,0.848,0.874,0.861
55,meta_hmmer2,hmmer,3B0AA,2,0.71,0.963,4.3e-105,0.848,0.873,0.86
56,meta_hhsuite6,hhsuite,5HPLC,6,0.686,0.975,2.5e-18,0.847,0.876,0.861
57,meta_blits5,blits,1WH3A,5,0.686,0.915,4.5e-24,0.847,0.874,0.859
58,meta_star2,star,5HPLC,6,0.686,0.951,converted,0.847,0.874,0.861
59,meta_star1,star,3Q3FA,10,0.686,1,converted,0.847,0.872,0.86
60,meta_center1,center,3Q3FA,10,0.686,1,unknown,0.847,0.872,0.86
61,meta_rapt3,rapt,5HPLC,6,0.686,0.963,1.923e-07,0.846,0.874,0.858
62,meta_csblast3,csblast,3Q3FA,10,0.71,0.951,2e-31,0.846,0.875,0.858
63,meta_hmmer3,hmmer,2Y5BF,1,0.71,0.963,9.7e-105,0.844,0.871,0.856
64,meta_prc3,prc,5HPLC,6,0.602,0.963,6.2e-22,0.843,0.871,0.856
65,meta_newblast1,newblast,3Q3FA,10,0.734,0.915,3e-31,0.843,0.87,0.855
66,meta_center4,center,2OJRA,7,0.698,0.963,unknown,0.842,0.87,0.857
67,meta_star4,star,2OJRA,7,0.698,0.963,converted,0.842,0.87,0.857
68,meta_rapt5,rapt,4FJVB,1,0.698,0.963,2.384e-07,0.841,0.868,0.854
69,meta_hp2,hp,2KDIA,3,0.626,0.975,1.5e-24,0.84,0.87,0.854
70,meta_hp5,hp,1NDDA,3,0.385,0.891,8.3e-24,0.839,0.872,0.855
71,meta_msaprobs1,msaprobs,3Q3FA,10,0.686,1,unknown,0.839,0.864,0.852
72,meta_hs4,hs,2K25A,10,0.602,0.939,0,0.838,0.857,0.847
73,meta_hs3,hs,3Q3FA,10,0.686,0.951,0,0.838,0.858,0.848
74,meta_prc4,prc,5HPLC,6,0.686,0.975,1.1e-21,0.837,0.868,0.85
75,meta_hs5,hs,2K25A,10,0.662,0.915,0,0.836,0.855,0.845
76,meta_blast3,blast,2OJRA,7,0.698,0.963,7e-38,0.836,0.866,0.85
77,meta_psiblast3,psiblast,2OJRA,7,0.698,0.963,8e-38,0.836,0.866,0.85
78,meta_compro3,compro,2OJRA,7,0.71,0.963,unknown,0.835,0.862,0.849
79,meta_hs2,hs,2JVCA,4,0.566,0.975,0,0.833,0.858,0.845
80,meta_hmmer5,hmmer,2ZVNC,2,0.698,0.951,3.1e-104,0.833,0.862,0.845
81,meta_blits9,blits,2KDIA,3,0.626,1,9.1e-23,0.833,0.866,0.846
82,meta_blits10,blits,2KDIA,3,0.626,1,9.1e-23,0.833,0.866,0.846
83,meta_hmmer4,hmmer,2ZVNC,2,0.698,0.939,2.3e-104,0.833,0.859,0.846
