Rank,Name,Method,Temp,Freq,Ident,Cov,Evalue,max,gdt,tm
1,meta_hhsuite2,hhsuite,2AALA,14,0.211,0.926,5.5e-32,0.756,0.782,0.821
2,meta_hhsuite1,hhsuite,2AALA,14,0.146,0.934,4.6e-32,0.754,0.777,0.819
3,meta_center1,center,3MLCA,13,0.186,0.991,unknown,0.749,0.774,0.815
4,meta_ss1,ss,2AALA,14,0.186,0.991,7.5e-27,0.749,0.778,0.815
5,meta_hg1,hg,2AALA,14,0.186,0.991,7.5e-27,0.749,0.778,0.815
6,meta_ap4,ap,3MLCA,13,0.186,0.991,1.9e-24,0.748,0.773,0.813
7,meta_hp4,hp,3MLCA,13,0.186,0.983,1.9e-24,0.746,0.771,0.811
8,meta_hhsuite3,hhsuite,2AALA,14,0.195,0.983,4.8e-31,0.746,0.776,0.814
9,meta_hg2,hg,2AALA,14,0.195,0.991,7e-25,0.745,0.776,0.813
10,meta_ss2,ss,2AALA,14,0.195,0.991,7e-25,0.745,0.776,0.813
11,meta_blits6,blits,3MLCA,13,0.154,0.959,5.9e-30,0.744,0.771,0.812
12,meta_ss4,ss,1MWWA,12,0.146,0.975,7.7e-23,0.743,0.76,0.807
13,meta_hg4,hg,1MWWA,12,0.146,0.975,7.7e-23,0.743,0.76,0.807
14,meta_hp2,hp,3MLCA,13,0.146,0.967,1.8e-26,0.741,0.768,0.809
15,meta_hs1,hs,2AALA,14,0.195,0.983,1.3e-36,0.74,0.77,0.809
16,meta_ap2,ap,3MLCA,13,0.146,0.975,1.8e-26,0.738,0.763,0.807
17,meta_hhsuite4,hhsuite,3MLCA,13,0.178,0.983,6.9e-31,0.737,0.767,0.807
18,meta_blits3,blits,2AALA,14,0.195,0.991,7.1e-30,0.735,0.764,0.806
19,meta_blits2,blits,2AALA,14,0.146,0.975,6.9e-31,0.733,0.766,0.805
20,meta_ap3,ap,3MLCA,13,0.186,0.991,2.4e-24,0.733,0.758,0.803
