Rank,Name,Method,Temp,Freq,Ident,Cov,Evalue,max,gdt,tm
1,meta_ss1,ss,1L2TA,18,0.17,0.338,0,0.309,0.319,0.367
2,meta_ss10,ss,2IT1A,7,0.103,0.356,0,0.308,0.316,0.366
3,meta_ss5,ss,2IT1A,7,0.126,0.352,0,0.307,0.315,0.366
4,meta_ss2,ss,2PCJA,10,0.147,0.332,0,0.307,0.315,0.361
5,meta_ss3,ss,3DHWC,10,0.129,0.356,0,0.307,0.316,0.358
6,meta_ss4,ss,3GFOA,7,0.099,0.355,0,0.307,0.315,0.361
7,meta_hs1,hs,1L2TA,18,0.32,0.322,0,0.307,0.316,0.364
8,meta_ss8,ss,2IT1A,7,0.094,0.346,0,0.306,0.313,0.364
9,meta_ss6,ss,2IT1A,7,0.091,0.344,0,0.306,0.314,0.365
10,meta_ss7,ss,2IT1A,7,0.079,0.344,0,0.306,0.314,0.359
11,meta_sam5,sam,2PCJA,10,0.164,0.328,3.93e-32,0.305,0.312,0.362
12,meta_hh1,hh,1L2TA,18,0.32,0.322,0,0.304,0.313,0.357
13,meta_sam2,sam,1L2TA,18,0.168,0.334,2.94e-35,0.304,0.313,0.363
14,meta_sam4,sam,3DHWC,10,0.165,0.334,1.28e-34,0.303,0.311,0.36
15,meta_sam1,sam,3DHWC,10,0.168,0.335,2.65e-35,0.303,0.312,0.367
16,meta_csblast2,csblast,3DHWC,10,0.123,0.359,2e-79,0.302,0.31,0.355
17,meta_csblast4,csblast,3DHWC,10,0.129,0.378,1e-78,0.301,0.309,0.364
18,meta_blits6,blits,2IT1A,7,0.141,0.528,3.8e-46,0.301,0.311,0.379
19,meta_blits7,blits,2IT1A,7,0.141,0.528,3.8e-46,0.301,0.311,0.379
20,meta_hh6,hh,1VPLA,4,0.09,0.343,0,0.3,0.306,0.362
21,meta_sam3,sam,3DHWC,10,0.165,0.335,1.16e-34,0.3,0.309,0.362
22,meta_ss9,ss,2IT1A,7,0.121,0.352,0,0.3,0.307,0.363
23,meta_csblast3,csblast,3DHWC,10,0.123,0.359,2e-79,0.299,0.31,0.366
24,meta_hh3,hh,2PCJA,10,0.147,0.328,0,0.299,0.306,0.361
25,meta_gbli4,gbli,3DHWA,4,0.137,0.487,6e-66,0.298,0.306,0.364
26,meta_gbli3,gbli,3DHWA,4,0.137,0.487,6e-66,0.298,0.306,0.364
27,meta_csblast5,csblast,3TUZH,1,0.131,0.379,3e-78,0.298,0.307,0.36
28,meta_gbli1,gbli,1L2TA,18,0.17,0.338,2e-69,0.297,0.305,0.369
29,meta_gbli2,gbli,1L2TA,18,0.17,0.338,2e-69,0.297,0.305,0.369
30,meta_hh4,hh,1B0UA,5,0.128,0.352,0,0.297,0.306,0.359
31,meta_hhsuite1,hhsuite,3DHWC,10,0.134,0.503,3.2e-45,0.297,0.305,0.367
32,meta_gbli6,gbli,2IT1A,7,0.141,0.528,5.2e-64,0.297,0.307,0.378
33,meta_gbli7,gbli,2IT1A,7,0.141,0.528,5.2e-64,0.297,0.307,0.378
34,meta_blits5,blits,2IT1A,7,0.128,0.522,2.1e-46,0.297,0.309,0.375
35,meta_blits4,blits,2IT1A,7,0.128,0.522,2.1e-46,0.297,0.309,0.375
36,meta_hh2,hh,1L2TA,18,0.168,0.332,0,0.297,0.304,0.367
37,meta_com5,com,5D3MB,5,0.097,0.331,1.89e-30,0.296,0.303,0.355
38,meta_blits8,blits,1JI0A,4,0.079,0.356,6.1e-45,0.295,0.302,0.358
39,meta_blits9,blits,1JI0A,4,0.079,0.356,6.1e-45,0.295,0.302,0.358
40,meta_hs4,hs,1B0UA,5,0.128,0.352,0,0.295,0.302,0.359
41,meta_hhsuite2,hhsuite,1L2TA,18,0.147,0.335,1e-44,0.295,0.303,0.362
42,meta_hh5,hh,3DHWC,10,0.094,0.326,0,0.295,0.302,0.36
43,meta_ap1,ap,1L2TA,18,0.17,0.338,0,0.295,0.305,0.366
44,meta_ap3,ap,3DHWA,4,0.143,0.501,0,0.295,0.305,0.365
45,meta_com4,com,3DHWC,10,0.12,0.328,5.12e-33,0.295,0.301,0.349
46,meta_super1,super,3DHWC,10,0.134,0.503,3.2e-45,0.295,0.304,0.364
47,meta_hg1,hg,1L2TA,18,0.17,0.338,0,0.295,0.305,0.366
48,meta_gbli10,gbli,1JI0A,4,0.079,0.356,2.6e-62,0.294,0.301,0.357
49,meta_gbli9,gbli,1JI0A,4,0.079,0.356,2.6e-62,0.294,0.301,0.357
50,meta_ap2,ap,2PCJA,10,0.147,0.335,0,0.294,0.303,0.367
51,meta_blits3,blits,3DHWA,4,0.138,0.51,7.3e-48,0.294,0.304,0.364
52,meta_com2,com,1L2TA,18,0.147,0.329,4.06e-39,0.294,0.301,0.36
53,meta_hhsuite3,hhsuite,1L2TA,18,0.17,0.338,2.1e-44,0.294,0.301,0.363
54,meta_hh7,hh,3DHWC,10,0.121,0.328,0,0.294,0.298,0.351
55,meta_prc1,prc,1L2TA,18,0.17,0.338,6.7e-48,0.294,0.303,0.364
56,meta_super3,super,1L2TA,18,0.17,0.338,2.1e-44,0.294,0.302,0.362
57,meta_hs2,hs,1L2TA,18,0.168,0.332,0,0.294,0.303,0.366
58,meta_hp1,hp,1L2TA,18,0.17,0.338,0,0.293,0.3,0.343
59,meta_hs5,hs,3DHWC,10,0.094,0.326,0,0.293,0.3,0.358
60,meta_blits1,blits,1L2TA,18,0.17,0.338,1.1e-49,0.293,0.3,0.366
61,meta_hs6,hs,1VPLA,4,0.09,0.341,0,0.293,0.3,0.363
62,meta_hs7,hs,3DHWC,10,0.121,0.328,0,0.293,0.3,0.353
63,meta_hg2,hg,2PCJA,10,0.147,0.335,0,0.293,0.302,0.367
64,meta_ap5,ap,2IT1A,7,0.129,0.504,0,0.293,0.303,0.371
65,meta_ap4,ap,2IT1A,7,0.123,0.361,0,0.293,0.303,0.372
66,meta_hhbl4,hhbl,3TIFA,4,0.094,0.335,3.3e-41,0.292,0.298,0.337
67,meta_hs3,hs,2PCJA,10,0.147,0.328,0,0.292,0.299,0.362
68,meta_super2,super,1L2TA,18,0.147,0.335,1e-44,0.292,0.301,0.363
69,meta_hg3,hg,3DHWC,10,0.147,0.493,0,0.292,0.301,0.368
70,meta_hhbl2,hhbl,2PCJA,10,0.115,0.332,7.8e-42,0.291,0.297,0.337
71,meta_hhbl5,hhbl,2PCJA,10,0.111,0.332,5.8e-41,0.291,0.296,0.338
72,meta_prc4,prc,5D3MB,5,0.103,0.417,4.7e-41,0.291,0.3,0.363
73,meta_gbli8,gbli,1JI0A,4,0.007,0.079,alignment,0.291,0.297,0.356
74,meta_hg4,hg,3GFOA,7,0.105,0.373,0,0.291,0.298,0.362
75,meta_gbli5,gbli,2IT1A,7,0.128,0.522,2.1e-64,0.291,0.302,0.374
76,meta_hhbl1,hhbl,3TIFA,4,0.102,0.334,1.4e-42,0.29,0.296,0.338
77,meta_hs8,hs,3GFOA,7,0.094,0.329,0,0.29,0.297,0.356
78,meta_hhbl6,hhbl,3FVQA,2,0.103,0.34,1.3e-41,0.289,0.295,0.337
79,meta_hhbl7,hhbl,2PCJA,10,0.1,0.331,3.2e-41,0.289,0.295,0.335
80,meta_hp3,hp,3DHWA,4,0.121,0.34,0,0.289,0.294,0.342
81,meta_hhbl8,hhbl,4FWIA,1,0.094,0.349,5.6e-40,0.289,0.295,0.345
82,meta_hp2,hp,2PCJA,10,0.147,0.329,0,0.288,0.295,0.342
83,meta_hg5,hg,1B0UA,5,0.128,0.367,0,0.288,0.294,0.354
84,meta_hhsuite4,hhsuite,4FWIB,1,0.108,0.447,2.9e-44,0.287,0.296,0.364
85,meta_com1,com,1L2TA,18,0.32,0.322,9.05e-47,0.286,0.294,0.349
86,meta_prc3,prc,3DHWC,10,0.137,0.513,4.9e-44,0.286,0.293,0.362
87,meta_prc5,prc,3FTJA,11,0.32,0.322,5.0e-39,0.286,0.295,0.356
88,meta_hhsuite7,hhsuite,2IT1A,7,0.123,0.51,8.2e-44,0.286,0.295,0.368
89,meta_super4,super,4FWIB,1,0.108,0.447,2.9e-44,0.285,0.293,0.363
90,meta_hhsuite10,hhsuite,3FVQA,2,0.121,0.506,2.8e-43,0.285,0.294,0.369
91,meta_hp4,hp,3GFOA,7,0.099,0.335,0,0.284,0.291,0.343
92,meta_center2,center,2PCJA,10,0.147,0.335,unknown,0.284,0.293,0.338
93,meta_star2,star,2PCJA,10,0.147,0.335,converted,0.284,0.293,0.338
94,meta_hs9,hs,5D3MB,5,0.099,0.331,0,0.284,0.288,0.352
95,meta_ff2,ff,2PCJA,10,0.147,0.328,2,0.284,0.291,0.349
96,meta_hhsuite5,hhsuite,2IT1A,7,0.121,0.361,6.8e-44,0.284,0.296,0.371
97,meta_compro2,compro,2PCJA,10,0.147,0.335,unknown,0.283,0.291,0.336
98,meta_center4,center,3GFOA,7,0.099,0.373,unknown,0.283,0.291,0.343
99,meta_prc2,prc,2PCJA,10,0.147,0.335,9.3e-48,0.283,0.292,0.364
100,meta_hhbl9,hhbl,2PCJA,10,0.097,0.325,3.3e-40,0.282,0.286,0.332
101,meta_msaprobs2,msaprobs,2PCJA,10,0.149,0.334,unknown,0.282,0.291,0.337
102,meta_hs10,hs,4P33A,4,0.079,0.323,0,0.282,0.289,0.353
103,meta_star4,star,3GFOA,7,0.097,0.371,converted,0.281,0.289,0.342
104,meta_hhbl10,hhbl,4HUQA,2,0.099,0.344,3e-39,0.28,0.284,0.337
105,meta_ff5,ff,2OLKA,3,0.123,0.334,5,0.279,0.287,0.343
106,meta_super6,super,2IT1A,7,0.097,0.355,1e-43,0.279,0.289,0.372
107,meta_hhsuite6,hhsuite,2IT1A,7,0.097,0.355,1e-43,0.279,0.294,0.369
108,meta_super5,super,2IT1A,7,0.121,0.361,6.8e-44,0.279,0.288,0.367
109,meta_hhsuite9,hhsuite,2IT1A,7,0.141,0.528,2e-43,0.279,0.289,0.369
110,meta_hh9,hh,5D3MB,5,0.099,0.331,0,0.277,0.283,0.35
111,meta_hh8,hh,3GFOA,7,0.094,0.326,0,0.277,0.284,0.354
112,meta_hhsuite8,hhsuite,2IT1A,7,0.12,0.515,9e-44,0.277,0.286,0.366
113,meta_com3,com,1L2TA,18,0.168,0.335,2.88e-38,0.276,0.282,0.35
114,meta_muster1,muster,2PCLA,1,0.147,0.335,unknown,0.275,0.282,0.332
115,meta_center3,center,3DHWC,10,0.137,0.513,unknown,0.275,0.285,0.352
116,meta_star3,star,3DHWC,10,0.137,0.513,converted,0.275,0.285,0.352
117,meta_rapt2,rapt,3TUIC,1,0.135,0.512,4.64e-07,0.275,0.279,0.347
118,meta_blits10,blits,1G29A,1,0.123,0.525,1.2e-44,0.275,0.285,0.364
119,meta_super10,super,3FVQA,2,0.121,0.506,2.8e-43,0.275,0.282,0.361
120,meta_super9,super,2IT1A,7,0.141,0.528,2e-43,0.275,0.285,0.369
121,meta_super7,super,2IT1A,7,0.123,0.51,8.2e-44,0.275,0.284,0.362
122,meta_hmmer2,hmmer,1L2TA,18,0.17,0.332,1.1e-84,0.274,0.285,0.347
123,meta_ff7,ff,1B0UA,5,0.129,0.349,7,0.274,0.277,0.351
124,meta_hmmer3,hmmer,3FTJA,11,0.317,0.32,3e-84,0.273,0.284,0.354
125,meta_rapt7,rapt,1F3OA,3,0.165,0.332,6.713e-07,0.273,0.281,0.336
126,meta_rapt5,rapt,2PCJA,10,0.147,0.334,5.514e-07,0.273,0.278,0.329
127,meta_hmmer1,hmmer,1L2TB,4,0.17,0.334,1e-84,0.273,0.285,0.358
128,meta_multicom6,multicom,1F3OA,3,0.168,0.319,2e-77,0.273,0.282,0.347
129,meta_blits2,blits,1L2TA,18,0.17,0.338,1.1e-49,0.273,0.283,0.362
130,meta_ff9,ff,4YMSJ,1,0.131,0.331,9,0.272,0.278,0.347
131,meta_ff1,ff,1L2TA,18,0.168,0.335,1,0.272,0.283,0.347
132,meta_hh10,hh,4P33A,4,0.079,0.332,0,0.271,0.278,0.347
133,meta_hmmer5,hmmer,3TIFA,4,0.167,0.332,4.6e-83,0.271,0.278,0.342
134,meta_hmmer4,hmmer,3TIFB,4,0.167,0.334,4.3e-83,0.27,0.279,0.343
135,meta_compro3,compro,3DHWC,10,0.144,0.509,unknown,0.27,0.279,0.343
136,meta_muster3,muster,3DHWC,10,0.141,0.51,unknown,0.27,0.277,0.355
137,meta_ff10,ff,4U02A,1,0.128,0.334,10,0.269,0.276,0.344
138,meta_super8,super,2IT1A,7,0.12,0.515,9e-44,0.268,0.275,0.358
139,meta_multicom1,multicom,3FTJA,11,0.322,0.322,7e-95,0.267,0.278,0.344
140,meta_center0,center,1L2TA,18,0.168,0.338,unknown,0.265,0.271,0.331
141,meta_msaprobs3,msaprobs,3DHWC,10,0.141,0.507,unknown,0.265,0.274,0.337
