Rank,Name,Method,Temp,Freq,Ident,Cov,Evalue,max,gdt,tm
1,meta_msaprobs0,msaprobs,2BEMA,18,0.517,0.976,unknown,0.878,0.902,0.925
2,meta_multicom1,multicom,2BEMA,18,0.511,0.976,4e-88,0.877,0.901,0.924
3,meta_ss1,ss,2BEMA,18,0.511,0.976,0,0.876,0.9,0.924
4,meta_hg1,hg,2BEMA,18,0.511,0.976,0,0.876,0.9,0.924
5,meta_compro0,compro,2BEMA,18,0.511,0.97,unknown,0.876,0.902,0.924
6,meta_hh2,hh,2BEMA,18,0.441,0.965,0,0.876,0.902,0.922
7,meta_csiblast2,csiblast,2YOWA,17,0.5,0.976,3e-68,0.875,0.9,0.923
8,meta_prc3,prc,2BEMA,18,0.441,0.959,2.4e-46,0.875,0.901,0.922
9,meta_newblast1,newblast,2BEMA,18,0.511,0.976,2e-54,0.874,0.9,0.922
10,meta_hh1,hh,2YOWA,17,0.581,0.988,0,0.874,0.899,0.922
11,meta_com4,com,2BEMA,18,0.372,0.965,1.05e-37,0.874,0.898,0.923
12,meta_csiblast1,csiblast,2BEMA,18,0.505,0.976,2e-69,0.874,0.9,0.922
13,meta_csiblast3,csiblast,2YOWA,17,0.5,0.97,4e-68,0.873,0.899,0.921
14,meta_csblast1,csblast,2BEMA,18,0.511,0.976,4e-61,0.873,0.9,0.923
15,meta_hs5,hs,2BEMA,18,0.505,0.965,0,0.873,0.897,0.922
16,meta_hh5,hh,2BEMA,18,0.505,0.976,0,0.873,0.897,0.922
17,meta_hs2,hs,2BEMA,18,0.441,0.959,0,0.873,0.899,0.921
18,meta_ss4,ss,4A02A,15,0.441,0.965,0,0.872,0.898,0.922
19,meta_hg4,hg,4A02A,15,0.441,0.965,0,0.872,0.898,0.922
20,meta_com5,com,2BEMA,18,0.511,0.976,8.42e-33,0.872,0.897,0.922
21,meta_prc2,prc,2YOWA,17,0.581,0.982,1.2e-49,0.871,0.896,0.92
22,meta_hh4,hh,2XWXA,16,0.424,0.994,0,0.871,0.896,0.919
23,meta_hg3,hg,2YOWA,17,0.575,0.988,0,0.871,0.895,0.921
24,meta_ss3,ss,2YOWA,17,0.575,0.988,0,0.871,0.895,0.921
25,meta_hp1,hp,2BEMA,18,0.441,0.965,0,0.871,0.896,0.92
26,meta_csiblast4,csiblast,2YOWA,17,0.598,0.988,1e-66,0.87,0.895,0.919
27,meta_hs1,hs,2YOWA,17,0.581,0.982,0,0.87,0.896,0.919
