Rank,Name,Method,Temp,Freq,Ident,Cov,Evalue,max,gdt,tm
1,meta_hs5,hs,2GSEA,14,0.638,0.828,0,0.736,0.748,0.783
2,meta_ss2,ss,2GSEA,14,0.42,0.828,0,0.736,0.748,0.782
3,meta_ss1,ss,4H00A,7,0.476,0.844,0,0.736,0.746,0.781
4,meta_hs1,hs,4BKNA,12,0.602,0.837,0,0.736,0.746,0.78
5,meta_hh1,hh,4BKNA,12,0.602,0.837,0,0.736,0.747,0.781
6,meta_csiblast4,csiblast,4CNUA,7,0.614,0.851,0.0,0.735,0.744,0.779
7,meta_hg2,hg,4BKNA,12,0.42,0.83,0,0.735,0.745,0.779
8,meta_multicom1,multicom,4BKNA,12,0.642,0.832,0.0,0.735,0.745,0.779
9,meta_csiblast5,csiblast,4CNTB,6,0.612,0.848,0.0,0.735,0.744,0.777
10,meta_hs4,hs,2GSEA,14,0.389,0.825,0,0.735,0.747,0.78
11,meta_ss4,ss,2VR2A,10,0.499,0.834,0,0.735,0.747,0.781
12,meta_ss3,ss,4BKNA,12,0.602,0.837,0,0.735,0.745,0.78
13,meta_csiblast2,csiblast,4BKNA,12,0.64,0.83,0.0,0.735,0.745,0.779
14,meta_hhsuite3,hhsuite,4H00A,7,0.476,0.844,3.8e-66,0.735,0.743,0.776
15,meta_hh5,hh,2GSEA,14,0.638,0.828,0,0.735,0.747,0.783
16,meta_csiblast1,csiblast,4BKNA,12,0.642,0.832,0.0,0.735,0.744,0.778
17,meta_multicom5,multicom,4CNTB,6,0.612,0.848,0.0,0.735,0.745,0.778
18,meta_multicom9,multicom,2VR2A,10,0.602,0.834,0.0,0.735,0.746,0.779
19,meta_multicom2,multicom,4BKNA,12,0.64,0.83,0.0,0.735,0.744,0.778
20,meta_multicom6,multicom,4CNTA,2,0.61,0.846,0.0,0.735,0.745,0.778
21,meta_multicom4,multicom,4CNUA,7,0.614,0.851,0.0,0.735,0.745,0.779
22,meta_hs3,hs,4H00A,7,0.476,0.837,0,0.735,0.746,0.781
23,meta_hhsuite1,hhsuite,3DC8A,7,0.392,0.839,1.7e-68,0.735,0.745,0.777
24,meta_hg3,hg,4BKNA,12,0.602,0.837,0,0.735,0.743,0.776
25,meta_hh4,hh,2GSEA,14,0.389,0.827,0,0.735,0.747,0.782
26,meta_hs2,hs,2GSEA,14,0.42,0.827,0,0.734,0.746,0.781
27,meta_hhsuite6,hhsuite,4BKNA,12,0.602,0.837,1.3e-65,0.734,0.742,0.775
28,meta_hh6,hh,2VR2A,10,0.499,0.834,0,0.734,0.746,0.78
29,meta_hhsuite5,hhsuite,2FTWA,7,0.429,0.839,4.2e-66,0.734,0.742,0.773
30,meta_hg5,hg,2GSEA,14,0.638,0.828,0,0.734,0.743,0.775
31,meta_multicom8,multicom,4BKNA,12,0.607,0.837,0.0,0.734,0.744,0.778
32,meta_multicom10,multicom,2FTWA,7,0.602,0.835,0.0,0.734,0.745,0.778
33,meta_hh2,hh,2GSEA,14,0.42,0.827,0,0.734,0.746,0.782
34,meta_com5,com,2VR2A,10,0.493,0.825,1.01e-102,0.734,0.745,0.779
35,meta_center3,center,2VM8A,8,0.642,0.832,unknown,0.734,0.743,0.779
36,meta_star3,star,2VM8A,8,0.642,0.832,unknown,0.734,0.743,0.779
37,meta_hs6,hs,2VR2A,10,0.499,0.832,0,0.734,0.747,0.782
38,meta_csiblast3,csiblast,2GSEA,14,0.638,0.828,0.0,0.734,0.742,0.778
39,meta_multicom3,multicom,2GSEA,14,0.638,0.828,0.0,0.734,0.744,0.776
40,meta_ss5,ss,2GSEA,14,0.638,0.828,0,0.734,0.745,0.779
41,meta_hg4,hg,2VR2A,10,0.499,0.834,0,0.734,0.744,0.777
42,meta_hg1,hg,4H00A,7,0.476,0.844,0,0.734,0.742,0.775
43,meta_msaprobs2,msaprobs,2VM8A,8,0.64,0.832,unknown,0.733,0.743,0.779
44,meta_hh3,hh,4H00A,7,0.476,0.841,0,0.733,0.745,0.776
45,meta_prc4,prc,3DC8A,7,0.387,0.841,1.5e-135,0.733,0.743,0.778
46,meta_center0,center,4BKNA,12,0.602,0.837,unknown,0.733,0.742,0.777
47,meta_multicom7,multicom,4B90A,4,0.607,0.841,0.0,0.733,0.743,0.777
48,meta_prc5,prc,2GSEA,14,0.638,0.828,3.1e-130,0.733,0.743,0.777
49,meta_hhsuite2,hhsuite,4BKNA,12,0.499,0.834,2.5e-67,0.733,0.741,0.773
50,meta_hs8,hs,2FTWA,7,0.434,0.832,0,0.733,0.746,0.779
51,meta_ss7,ss,2FTWA,7,0.429,0.839,0,0.733,0.745,0.777
52,meta_com1,com,4BKNA,12,0.602,0.837,7.35e-136,0.733,0.743,0.779
53,meta_csblast5,csblast,4BKNA,12,0.602,0.835,0.0,0.732,0.74,0.776
54,meta_csblast4,csblast,4BKNB,2,0.607,0.841,0.0,0.732,0.741,0.778
55,meta_prc1,prc,4BKNA,12,0.602,0.837,2.4e-148,0.732,0.741,0.775
56,meta_center2,center,2GSEA,14,0.638,0.828,unknown,0.732,0.74,0.771
57,meta_star2,star,2GSEA,14,0.638,0.828,unknown,0.732,0.74,0.771
58,meta_hh8,hh,2FTWA,7,0.434,0.837,0,0.732,0.745,0.779
59,meta_hs7,hs,2FTWA,7,0.308,0.795,0,0.732,0.745,0.779
60,meta_star0,star,4BKNA,12,0.607,0.837,unknown,0.732,0.74,0.773
61,meta_sam5,sam,2GSEA,14,0.636,0.827,1.35e-87,0.732,0.741,0.775
