Rank,Name,Method,Temp,Freq,Ident,Cov,Evalue,max,gdt,tm
1,meta_ss1,ss,4PKYB,18,0.469,0.592,1.6e-16,0.37,0.435,0.394
2,meta_hmmer1,hmmer,4PKYB,18,0.469,0.592,6.4e-24,0.367,0.437,0.394
3,meta_muster4,muster,5CFFA,1,0.172,1,unknown,0.366,0.435,0.391
4,meta_hs1,hs,4PKYB,18,0.469,0.58,1.7e-27,0.365,0.44,0.39
5,meta_muster3,muster,4IOZA,1,0.135,1,unknown,0.361,0.431,0.387
6,meta_blits3,blits,3GHGA,3,0.148,1,4.4,0.361,0.431,0.387
7,meta_rapt1,rapt,1CIIA,1,0.074,1,0.01304,0.358,0.43,0.384
8,meta_gbli8,gbli,1M1JA,2,0.16,1,7,0.356,0.425,0.382
9,meta_rapt5,rapt,2EFLA,1,0.16,1,0.01737,0.356,0.427,0.383
10,meta_csblast2,csblast,4PKYE,9,0.469,0.58,0.004,0.351,0.425,0.378
11,meta_hmmer3,hmmer,4PKYC,8,0.444,0.567,2.8e-22,0.35,0.422,0.377
12,meta_newblast1,newblast,4PKYE,9,0.469,0.617,3e-11,0.35,0.411,0.372
13,meta_ff8,ff,3U1CA,1,0.172,0.987,8,0.35,0.419,0.376
14,meta_sam2,sam,4PKYB,18,0.469,0.604,1.01e-08,0.349,0.407,0.369
15,meta_hhbl8,hhbl,4W7ZA,2,0.074,0.32,1.1,0.349,0.418,0.376
16,meta_hg1,hg,4PKYB,18,0.469,0.604,1.6e-16,0.349,0.418,0.374
17,meta_hs8,hs,4GKWA,2,0.185,0.802,7.8,0.348,0.423,0.377
18,meta_compro0,compro,4PKYB,18,0.469,0.604,unknown,0.347,0.4,0.366
19,meta_compro4,compro,4PKYB,18,0.469,0.604,unknown,0.347,0.4,0.366
20,meta_ff1,ff,4PKYB,18,0.432,0.53,1,0.347,0.416,0.375
21,meta_csblast1,csblast,4PKYB,18,0.469,0.58,0.004,0.346,0.407,0.367
22,meta_super1,super,4PKYB,18,0.469,0.604,1.3e-24,0.345,0.411,0.368
23,meta_csblast3,csblast,4PKYC,8,0.444,0.555,0.014,0.343,0.414,0.371
24,meta_ap2,ap,4LPZA,1,0.197,0.382,3.5e-13,0.343,0.412,0.371
25,meta_hh1,hh,4PKYB,18,0.469,0.58,3.1e-27,0.343,0.422,0.37
26,meta_prc1,prc,4PKYB,18,0.469,0.604,4.1e-11,0.342,0.405,0.367
27,meta_rapt7,rapt,1HCIA,1,0.172,1,0.01805,0.342,0.412,0.37
28,meta_sam1,sam,4PKYE,9,0.469,0.617,8.25e-09,0.341,0.401,0.362
29,meta_muster8,muster,3JBHA,2,0.086,1,unknown,0.341,0.415,0.374
30,meta_hhsuite1,hhsuite,4PKYB,18,0.469,0.604,1.3e-24,0.34,0.403,0.362
31,meta_hh8,hh,4GKWA,2,0.197,0.901,7.1,0.34,0.414,0.366
32,meta_hh2,hh,4LPZC,11,0.197,0.32,0.00025,0.339,0.411,0.365
33,meta_muster6,muster,5HDAA,1,0.111,0.95,unknown,0.339,0.421,0.368
34,meta_center2,center,4PKYE,9,0.049,0.617,unknown,0.338,0.404,0.366
35,meta_psiblast2,psiblast,4PKYB,18,0.469,0.58,1e-11,0.338,0.397,0.362
36,meta_multicom2,multicom,4PKYB,18,0.469,0.58,1e-11,0.338,0.397,0.362
37,meta_blast2,blast,4PKYB,18,0.469,0.58,5e-09,0.338,0.397,0.362
