Rank,Name,Method,Temp,Freq,Ident,Cov,Evalue,max,gdt,tm
1,meta_psiblast2,psiblast,4C20B,6,0.049,0.052,7e-05,0.091,0.125,0.194
2,meta_multicom2,multicom,4C20B,6,0.049,0.052,7e-05,0.091,0.125,0.194
3,meta_blast2,blast,4C20B,6,0.049,0.052,7e-05,0.091,0.125,0.194
4,meta_blast1,blast,4C21B,7,0.046,0.055,3e-05,0.089,0.122,0.193
5,meta_psiblast1,psiblast,4C21B,7,0.046,0.055,3e-05,0.089,0.122,0.193
6,meta_multicom1,multicom,4C21B,7,0.046,0.055,3e-05,0.089,0.122,0.193
7,meta_blast3,blast,1R1ZA,4,0.046,0.049,6e-04,0.085,0.119,0.192
8,meta_psiblast4,psiblast,1R1ZA,4,0.046,0.049,6e-04,0.085,0.119,0.192
9,meta_hs7,hs,1JDQA,2,0.061,0.064,18,0.078,0.115,0.188
10,meta_blast4,blast,3GH5A,3,0.046,0.049,6e-04,0.083,0.116,0.186
11,meta_psiblast5,psiblast,3GH5A,3,0.046,0.049,6e-04,0.083,0.116,0.186
12,meta_blast5,blast,3GH7A,1,0.046,0.049,6e-04,0.078,0.111,0.185
13,meta_hp2,hp,3VLDA,2,0.015,0.055,alignment,0.082,0.115,0.184
14,meta_ff9,ff,2ICCA,1,0.046,0.233,9,0.078,0.111,0.182
15,meta_hs10,hs,2K4MA,3,0.064,0.076,11,0.076,0.109,0.182
16,meta_hp4,hp,2QHSA,1,0.015,0.147,2.6,0.084,0.115,0.181
17,meta_psiblast3,psiblast,3SUUA,3,0.049,0.049,6e-04,0.077,0.11,0.181
18,meta_hp5,hp,3A5YA,1,0.015,0.098,1.4,0.076,0.11,0.179
19,meta_ff10,ff,2PNDA,1,0.052,0.233,10,0.081,0.112,0.177
20,meta_hs9,hs,2M1UA,2,0.067,0.067,28,0.072,0.105,0.176
21,meta_gbli9,gbli,2W56A,2,0.015,0.11,alignment,0.079,0.11,0.175
22,meta_csiblast4,csiblast,1R1ZA,4,0.046,0.049,6e-04,0.077,0.109,0.175
23,meta_csblast4,csblast,3BJXA,1,0.046,0.046,0.006,0.075,0.108,0.175
24,meta_csblast2,csblast,4C21B,7,0.046,0.055,0.002,0.076,0.107,0.173
25,meta_csiblast3,csiblast,3SUUA,3,0.049,0.049,6e-04,0.078,0.108,0.172
26,meta_csiblast1,csiblast,4C21B,7,0.046,0.055,3e-05,0.077,0.107,0.172
27,meta_hs8,hs,2KDNA,1,0.049,0.107,54,0.075,0.106,0.172
28,meta_csblast1,csblast,4C20B,6,0.049,0.049,0.001,0.075,0.106,0.172
29,meta_ff5,ff,1YYCA,2,0.043,0.458,5,0.075,0.105,0.17
30,meta_csiblast5,csiblast,3GH5A,3,0.046,0.049,6e-04,0.07,0.103,0.17
31,meta_ff6,ff,1XO8A,5,0.046,0.387,6,0.07,0.1,0.168
32,meta_hs6,hs,2OBDA,3,0.021,0.307,3.2e+02,0.074,0.102,0.166
33,meta_gbli8,gbli,2LM0A,1,0.015,0.147,3.6e+02,0.073,0.102,0.165
34,meta_ff7,ff,4GOSA,1,0.03,0.233,7,0.073,0.1,0.164
35,meta_ap2,ap,2ZRRA,1,0.024,0.224,0.4,0.071,0.101,0.163
36,meta_gbli6,gbli,3IUWA,1,0.036,0.19,alignment,0.075,0.102,0.161
37,meta_rapt5,rapt,2OBDA,3,0.055,0.467,0.0004704,0.073,0.097,0.16
38,meta_hhbl10,hhbl,2D8KA,1,0.006,0.175,0.0059,0.071,0.1,0.16
39,meta_rapt2,rapt,4P42A,11,0.067,0.464,1.929e-05,0.074,0.099,0.159
40,meta_rapt1,rapt,1BP1A,1,0.073,0.486,1.792e-05,0.071,0.097,0.159
41,meta_gbli10,gbli,2W56A,2,0.058,0.39,8.6e+02,0.067,0.095,0.159
42,meta_ff8,ff,1EAQA,1,0.052,0.332,8,0.066,0.094,0.159
43,meta_hh3,hh,2LS6A,1,0.064,0.08,0.012,0.076,0.102,0.157
44,meta_gbli4,gbli,4LG3A,1,0.015,0.203,76,0.07,0.098,0.157
45,meta_hh2,hh,2OBDA,3,0.064,0.064,0.011,0.074,0.1,0.156
46,meta_hh6,hh,2OBDA,3,0.07,0.073,0.046,0.073,0.099,0.155
47,meta_gbli3,gbli,1XO8A,5,0.04,0.449,44,0.068,0.094,0.155
48,meta_csiblast2,csiblast,4C20B,6,0.049,0.052,7e-05,0.078,0.103,0.154
49,meta_csblast5,csblast,1R1ZA,4,0.046,0.046,0.008,0.073,0.1,0.154
50,meta_center4,center,2K4MA,3,0.058,0.461,unknown,0.072,0.096,0.154
51,meta_hhbl6,hhbl,2DMHA,1,0.006,0.172,0.0014,0.066,0.093,0.154
52,meta_hh9,hh,2BZEA,1,0.064,0.08,0.081,0.071,0.098,0.153
53,meta_rapt4,rapt,4M4DA,2,0.061,0.476,4.737e-05,0.064,0.091,0.153
54,meta_ff1,ff,4P42A,11,0.076,0.51,1,0.07,0.095,0.152
55,meta_rapt3,rapt,1EWFA,5,0.076,0.486,2.066e-05,0.065,0.091,0.152
56,meta_hh7,hh,2OBDA,3,0.061,0.064,0.051,0.07,0.098,0.15
57,meta_rapt10,rapt,3WIQA,1,0.012,0.16,0.00461,0.069,0.095,0.15
58,meta_hhbl8,hhbl,3KWUA,1,0.003,0.172,0.002,0.067,0.093,0.15
59,meta_hhbl7,hhbl,4V29A,1,0.018,0.172,0.0017,0.065,0.093,0.15
60,meta_gbli5,gbli,1J8BA,1,0.006,0.092,alignment,0.073,0.097,0.149
61,meta_hhbl5,hhbl,2EP6A,1,0.006,0.178,0.0017,0.068,0.093,0.149
62,meta_hh4,hh,2OBDA,3,0.064,0.064,0.015,0.066,0.094,0.149
63,meta_csblast3,csblast,3SUUA,3,0.049,0.049,0.004,0.074,0.098,0.148
64,meta_gbli2,gbli,1XO8A,5,0.021,0.156,59,0.068,0.093,0.148
65,meta_hs5,hs,4P42A,11,0.073,0.51,3.1e+03,0.067,0.09,0.148
66,meta_hh8,hh,2OBDA,3,0.067,0.067,0.072,0.072,0.095,0.147
67,meta_hh10,hh,1SSKA,1,0.064,0.089,0.16,0.072,0.095,0.147
68,meta_hhbl9,hhbl,5A52A,1,0.015,0.166,0.0029,0.067,0.093,0.147
69,meta_rapt9,rapt,2RCKA,1,0.043,0.516,0.00443,0.057,0.084,0.147
70,meta_hp1,hp,4P42A,11,0.055,0.498,9.3e-16,0.07,0.092,0.146
71,meta_ss1,ss,4P42A,11,0.067,0.421,0.0065,0.066,0.09,0.146
72,meta_rapt6,rapt,2RQFA,1,0.046,0.529,0.0006717,0.058,0.084,0.145
73,meta_blits10,blits,2K6LA,2,0.03,0.156,4.1e+02,0.063,0.089,0.144
74,meta_hh5,hh,2K4MA,3,0.064,0.064,0.025,0.061,0.088,0.144
75,meta_center3,center,2K4ZA,5,0.04,0.384,unknown,0.065,0.089,0.143
76,meta_hhbl2,hhbl,3NSJA,2,0.018,0.095,alignment,0.065,0.089,0.142
77,meta_ff4,ff,1EWFA,5,0.064,0.63,4,0.063,0.087,0.142
78,meta_rapt8,rapt,1M2VB,1,0.04,0.436,0.002215,0.06,0.083,0.142
79,meta_hh1,hh,2K4ZA,5,0.067,0.113,0.0028,0.064,0.088,0.141
80,meta_super1,super,4P42A,11,0.107,0.692,2.2e-10,0.062,0.084,0.14
81,meta_ss9,ss,3N54B,1,0.018,0.116,1.3e+02,0.061,0.083,0.14
82,meta_hg1,hg,4P42A,11,0.11,0.723,0.0065,0.058,0.079,0.14
83,meta_star3,star,2K4ZA,5,0.098,0.384,converted,0.07,0.093,0.139
84,meta_hhsuite1,hhsuite,4P42A,11,0.107,0.692,2.2e-10,0.06,0.082,0.139
85,meta_rapt7,rapt,3E8TA,1,0.061,0.486,0.0009241,0.058,0.081,0.139
86,meta_hhsuite10,hhsuite,5EULE,1,0.033,0.172,3e+02,0.06,0.085,0.138
87,meta_hhsuite6,hhsuite,1EWFA,5,0.11,0.766,2.2e+02,0.057,0.078,0.137
88,meta_hhsuite5,hhsuite,4M4DA,2,0.089,0.76,1.5e+02,0.059,0.079,0.136
89,meta_ss4,ss,4M4DA,2,0.049,0.338,2.1e+02,0.064,0.084,0.135
90,meta_blits7,blits,1EWFA,5,0.089,0.76,2.9e+02,0.057,0.077,0.135
91,meta_ff3,ff,1VJLA,1,0.03,0.356,3,0.054,0.076,0.135
92,meta_star4,star,2K4MA,3,0.116,0.461,converted,0.068,0.087,0.134
93,meta_ff2,ff,1NZ8A,1,0.024,0.15,2,0.063,0.083,0.134
94,meta_ss2,ss,2OBDA,3,0.049,0.347,7.9,0.061,0.084,0.134
95,meta_prc1,prc,4P42A,11,0.067,0.766,0.45,0.055,0.076,0.134
96,meta_hhbl3,hhbl,3NSJA,2,0.036,0.335,0.00052,0.062,0.084,0.133
97,meta_hs4,hs,2OBDA,3,0.064,0.064,9.2,0.059,0.079,0.132
98,meta_compro2,compro,2K4ZA,5,0.129,0.381,unknown,0.06,0.081,0.131
99,meta_hg3,hg,2OBDA,3,0.104,0.775,7.9,0.05,0.071,0.131
100,meta_hs1,hs,2K4ZA,5,0.064,0.076,0.97,0.06,0.083,0.13
101,meta_super8,super,2K6LA,2,0.03,0.156,1.3e+02,0.053,0.077,0.13
102,meta_ss8,ss,2K4ZA,5,0.089,0.353,8,0.064,0.083,0.129
103,meta_hs2,hs,2LXEA,2,0.064,0.064,6.8,0.06,0.083,0.129
104,meta_hhsuite8,hhsuite,2K6LA,2,0.03,0.156,1.3e+02,0.055,0.078,0.129
105,meta_super2,super,4KGOA,1,0.098,0.501,48,0.047,0.069,0.129
106,meta_ss3,ss,1EWFA,5,0.052,0.307,43,0.063,0.083,0.128
107,meta_hs3,hs,1EWFA,5,0.058,0.381,6.1e+02,0.056,0.076,0.128
108,meta_super4,super,4HEIA,2,0.043,0.276,71,0.049,0.069,0.128
109,meta_prc4,prc,2LY9A,1,0.012,0.227,2.8,0.054,0.078,0.127
110,meta_hhsuite2,hhsuite,4KGOA,1,0.098,0.501,48,0.048,0.069,0.127
111,meta_gbli7,gbli,1VX1A,1,0.021,0.221,5.9e+02,0.065,0.086,0.126
112,meta_ss10,ss,2KC8A,1,0.015,0.083,13,0.057,0.078,0.126
113,meta_sam2,sam,3L84A,1,0.027,0.255,4.40e+00,0.054,0.076,0.126
