Rank,Name,Method,Temp,Freq,Ident,Cov,Evalue,max,gdt,tm
1,meta_prc3,prc,3OQVA,17,0.078,0.77,1.3e-25,0.358,0.396,0.508
2,meta_hhsuite1,hhsuite,3OQVA,17,0.086,0.766,1.3e-41,0.359,0.394,0.51
3,meta_ap1,ap,2X9QA,17,0.101,0.815,1.6e-34,0.356,0.39,0.506
4,meta_hhsuite2,hhsuite,2X9QA,17,0.097,0.774,8.3e-41,0.354,0.39,0.506
5,meta_jackhmmer8,jackhmmer,2X9QA,17,0.101,0.796,2.1e-35,0.35,0.39,0.504
6,meta_jackhmmer4,jackhmmer,2X9QA,17,0.093,0.812,8.4e-37,0.349,0.389,0.505
7,meta_jackhmmer3,jackhmmer,2X9QA,17,0.097,0.804,4.7e-37,0.348,0.389,0.505
8,meta_ap2,ap,2X9QA,17,0.086,0.793,2.9e-34,0.352,0.389,0.505
9,meta_jackhmmer9,jackhmmer,2X9QA,17,0.09,0.789,3.1e-35,0.352,0.388,0.502
10,meta_jackhmmer10,jackhmmer,2X9QA,17,0.071,0.815,1.2e-34,0.354,0.387,0.502
11,meta_ap3,ap,2X9QA,17,0.086,0.827,2.9e-34,0.355,0.386,0.506
12,meta_jackhmmer5,jackhmmer,3OQHB,4,0.093,0.823,8.8e-37,0.345,0.386,0.502
13,meta_jackhmmer7,jackhmmer,2X9QA,17,0.09,0.781,9e-36,0.348,0.386,0.502
14,meta_hh1,hh,5MLQA,16,0.285,0.838,0,0.349,0.385,0.507
15,meta_muster1,muster,3OQHA,7,0.097,0.781,unknown,0.347,0.385,0.501
16,meta_com1,com,3OQVA,17,0.078,0.684,2.01e-27,0.353,0.385,0.499
17,meta_novel3,None,None,None,None,None,None,0,0.63,7
18,meta_center3,center,3OQJA,12,0.097,0.785,unknown,0.344,0.384,0.496
19,meta_prc4,prc,2X9QA,17,0.093,0.785,4.4e-25,0.348,0.384,0.497
20,meta_ss1,ss,5MLQA,16,0.281,0.838,0,0.346,0.382,0.505
21,meta_hs1,hs,5MLQA,16,0.285,0.838,0,0.344,0.382,0.505
22,meta_hg4,hg,3OQJA,12,0.105,0.774,2.6e-13,0.345,0.382,0.499
