Rank,Name,Method,Temp,Freq,Ident,Cov,Evalue,max,gdt,tm
1,meta_hh1,hh,4NTDA,13,0.23,0.84,0,0.688,0.707,0.801
2,meta_com4,com,2Q7VA,10,0.179,0.823,2.64e-43,0.683,0.702,0.799
3,meta_hh2,hh,3FBSA,12,0.213,0.811,0,0.683,0.702,0.799
4,meta_hh7,hh,2Q7VA,10,0.219,0.84,0,0.681,0.702,0.798
5,meta_hs1,hs,4NTDA,13,0.227,0.843,0,0.681,0.698,0.798
6,meta_hg5,hg,2Q7VA,10,0.219,0.851,0,0.681,0.698,0.798
7,meta_hh4,hh,2Q7VA,10,0.185,0.829,0,0.679,0.698,0.798
8,meta_hh5,hh,2Q7VA,10,0.213,0.817,0,0.679,0.699,0.798
9,meta_com2,com,3FBSA,12,0.213,0.811,2.56e-44,0.678,0.698,0.799
10,meta_com1,com,4NTDA,13,0.219,0.857,4.01e-47,0.677,0.697,0.794
11,meta_ap4,ap,2A87A,9,0.176,0.837,0,0.676,0.693,0.794
12,meta_hh3,hh,2Q7VA,10,0.188,0.837,0,0.676,0.695,0.796
13,meta_hh9,hh,2Q7VA,10,0.179,0.829,0,0.676,0.696,0.798
14,meta_ss1,ss,4NTDA,13,0.216,0.857,0,0.676,0.698,0.797
15,meta_com3,com,1HYUA,5,0.199,0.883,1.86e-43,0.676,0.697,0.798
16,meta_hg4,hg,2Q7VA,10,0.193,0.84,0,0.676,0.694,0.797
17,meta_com5,com,2Q7VA,10,0.213,0.817,2.59e-42,0.675,0.698,0.797
18,meta_hs3,hs,2Q7VA,10,0.213,0.814,0,0.675,0.692,0.793
19,meta_ss4,ss,2Q7VA,10,0.193,0.834,0,0.675,0.694,0.797
20,meta_hs7,hs,2Q7VA,10,0.219,0.84,0,0.674,0.693,0.793
21,meta_hh10,hh,2Q7VA,10,0.179,0.829,0,0.674,0.694,0.795
22,meta_ap1,ap,3FBSA,12,0.216,0.82,0,0.674,0.695,0.795
23,meta_hs2,hs,3FBSA,12,0.213,0.809,0,0.674,0.692,0.794
24,meta_hs5,hs,2Q7VA,10,0.185,0.829,0,0.672,0.691,0.793
25,meta_hp2,hp,1HYUA,5,0.19,0.851,0,0.671,0.688,0.791
26,meta_ss7,ss,2Q7VA,10,0.182,0.837,0,0.671,0.688,0.793
27,meta_multicom2,multicom,2Q7VA,10,0.176,0.84,1e-70,0.669,0.69,0.793
28,meta_ap2,ap,1HYUA,5,0.193,0.894,0,0.668,0.688,0.793
29,meta_hs4,hs,2Q7VA,10,0.182,0.826,0,0.668,0.685,0.793
30,meta_ap5,ap,2A87A,9,0.205,0.837,0,0.668,0.689,0.791
31,meta_ap3,ap,2Q7VA,10,0.21,0.854,0,0.667,0.685,0.789
32,meta_hh8,hh,2Q7VA,10,0.182,0.829,0,0.667,0.689,0.793
33,meta_hs8,hs,2Q7VA,10,0.182,0.829,0,0.667,0.687,0.789
34,meta_hs6,hs,2Q7VA,10,0.182,0.834,0,0.666,0.685,0.789
35,meta_prc2,prc,1HYUA,5,0.193,0.9,2.8e-54,0.666,0.69,0.796
36,meta_csiblast3,csiblast,2Q7VA,10,0.207,0.857,2e-79,0.666,0.689,0.791
37,meta_hg2,hg,1HYUA,5,0.202,0.888,0,0.666,0.686,0.791
38,meta_center1,center,2Q7VA,10,0.21,0.846,unknown,0.665,0.688,0.788
39,meta_hp3,hp,2Q7VA,10,0.21,0.849,0,0.665,0.683,0.79
40,meta_hh6,hh,2Q7VA,10,0.182,0.834,0,0.665,0.686,0.792
41,meta_prc1,prc,4NTDA,13,0.222,0.9,9.7,0.665,0.688,0.794
42,meta_prc4,prc,2Q7VA,10,0.182,0.829,1.4e-52,0.664,0.689,0.792
43,meta_hp1,hp,3FBSA,12,0.216,0.811,0,0.663,0.678,0.787
44,meta_csiblast4,csiblast,2Q7VB,6,0.207,0.846,4e-79,0.663,0.684,0.79
45,meta_sam3,sam,4NTDA,13,0.222,0.846,5.68e-39,0.663,0.69,0.792
46,meta_csiblast5,csiblast,2A87A,9,0.219,0.843,1e-74,0.662,0.683,0.791
47,meta_sam2,sam,4NTDA,13,0.21,0.846,3.21e-39,0.661,0.687,0.791
48,meta_prc3,prc,2Q7VA,10,0.185,0.826,1.5,0.661,0.685,0.793
49,meta_sam1,sam,4NTDA,13,0.21,0.849,2.69e-39,0.66,0.686,0.791
50,meta_ss8,ss,3FBSA,12,0.213,0.814,0,0.66,0.675,0.783
51,meta_sam4,sam,4NTDA,13,0.219,0.829,1.17e-38,0.659,0.682,0.788
52,meta_ss5,ss,2Q7VA,10,0.216,0.84,0,0.659,0.677,0.789
53,meta_compro3,compro,2A87A,9,0.213,0.851,unknown,0.657,0.679,0.783
54,meta_ss10,ss,3D8XA,2,0.196,0.834,0,0.657,0.678,0.79
55,meta_ss6,ss,2Q7VA,10,0.176,0.831,0,0.657,0.674,0.78
56,meta_blits6,blits,1TRBA,7,0.173,0.837,1.4e-36,0.656,0.677,0.786
57,meta_blits8,blits,1TRBA,7,0.173,0.837,1.4e-36,0.656,0.677,0.786
58,meta_blits7,blits,1TRBA,7,0.173,0.837,1.4e-36,0.656,0.677,0.786
