Rank,Name,Method,Temp,Freq,Ident,Cov,Evalue,max,gdt,tm
1,meta_ap4,ap,2YWEA,1,0.19,0.854,1.4e+02,0.16,0.214,0.221
2,meta_hg6,hg,2ZQEA,5,0.127,0.663,61,0.157,0.213,0.218
3,meta_hp1,hp,3IYDA,1,0.054,0.218,1.1e+02,0.157,0.208,0.212
4,meta_hp3,hp,2YWEA,1,0.163,0.581,1.4e+02,0.156,0.209,0.213
5,meta_hp2,hp,1BHIA,1,0.027,0.109,49,0.156,0.206,0.208
6,meta_star4,star,2ZQEA,5,0.127,0.727,converted,0.156,0.209,0.212
7,meta_ss7,ss,2ZQEA,5,0.145,0.69,61,0.156,0.21,0.217
8,meta_ap7,ap,3CB4A,1,0.145,0.854,1.7e+02,0.155,0.208,0.217
9,meta_hp5,hp,1BDFA,1,0.054,0.209,67,0.155,0.208,0.216
10,meta_hg4,hg,4OD6A,2,0.145,0.681,42,0.155,0.21,0.214
11,meta_center4,center,2ZQEA,5,0.127,0.727,unknown,0.155,0.208,0.212
12,meta_msaprobs3,msaprobs,2ZQEA,5,0.127,0.727,unknown,0.154,0.207,0.213
13,meta_hp4,hp,5B0VA,1,0.027,0.118,1.1e+02,0.154,0.204,0.21
14,meta_compro3,compro,2ZQEA,5,0.127,0.727,unknown,0.153,0.206,0.213
15,meta_hh4,hh,2ZQEA,5,0.145,0.7,82,0.153,0.201,0.206
16,meta_hp6,hp,3CB4A,1,0.118,0.581,1.7e+02,0.151,0.2,0.204
17,meta_rapt5,rapt,3M9WA,1,0.1,0.927,0.004204,0.15,0.205,0.21
18,meta_ss4,ss,4OD6A,2,0.136,0.672,42,0.15,0.202,0.211
19,meta_rapt2,rapt,4YWHA,1,0.081,0.9,0.003288,0.149,0.201,0.206
20,meta_rapt8,rapt,5BRAA,1,0.109,0.909,0.004348,0.148,0.205,0.209
21,meta_rapt6,rapt,1TJYA,1,0.081,0.854,0.004249,0.147,0.197,0.201
22,meta_rapt9,rapt,4RWEA,1,0.118,0.89,0.004487,0.147,0.203,0.208
23,meta_ap2,ap,3IYDA,1,0.09,0.509,1.1e+02,0.147,0.192,0.198
24,meta_rapt10,rapt,1BA2A,1,0.127,0.9,0.004492,0.147,0.2,0.205
25,meta_ap3,ap,1BHIA,1,0.045,0.345,49,0.145,0.188,0.193
26,meta_csiblast4,csiblast,2VZYC,4,0.19,0.481,0.021,0.144,0.186,0.189
27,meta_ss6,ss,2ZQEA,5,0.072,0.336,1.4e+02,0.144,0.195,0.202
28,meta_hhsuite6,hhsuite,2I22A,1,0.1,0.718,1.6e+02,0.143,0.196,0.206
29,meta_csiblast2,csiblast,2VZYA,4,0.19,0.481,0.021,0.143,0.186,0.189
30,meta_rapt7,rapt,4YV7A,1,0.154,0.845,0.004332,0.143,0.197,0.203
31,meta_ap6,ap,1BDFA,1,0.09,0.509,67,0.143,0.187,0.19
32,meta_hs2,hs,2ZQEA,5,0.127,0.563,68,0.143,0.192,0.193
33,meta_hhsuite4,hhsuite,5BY2A,1,0.1,0.781,2e+02,0.143,0.193,0.203
34,meta_compro0,compro,2VZZA,5,0.245,0.972,unknown,0.143,0.192,0.207
35,meta_compro1,compro,2VZZA,5,0.245,0.972,unknown,0.143,0.192,0.207
36,meta_sam6,sam,4B44A,1,0.19,0.881,4.86e+00,0.142,0.198,0.205
37,meta_csiblast3,csiblast,2VZYB,3,0.19,0.481,0.021,0.142,0.186,0.192
38,meta_gbli5,gbli,2KHZA,1,0.072,0.745,2.2e+02,0.142,0.195,0.206
39,meta_hg2,hg,3S6MA,2,0.172,1,29,0.141,0.187,0.195
40,meta_csiblast1,csiblast,2VZZA,5,0.19,0.481,0.021,0.141,0.185,0.186
41,meta_ap1,ap,3B1JA,1,0.036,0.2,45,0.141,0.185,0.19
42,meta_compro4,compro,2VZZA,5,0.19,0.781,unknown,0.141,0.193,0.204
43,meta_com4,com,2POZA,1,0.109,0.963,7.20e+00,0.14,0.192,0.202
44,meta_center2,center,3T1UA,2,0.245,1,unknown,0.139,0.185,0.193
45,meta_star2,star,3T1UA,2,0.245,1,converted,0.139,0.185,0.193
46,meta_muster1,muster,4WD3A,1,0.118,0.918,unknown,0.139,0.195,0.207
47,meta_hh9,hh,1NYLA,2,0.063,0.5,50,0.139,0.179,0.177
48,meta_rapt3,rapt,4KVFA,1,0.063,0.854,0.003483,0.138,0.191,0.194
49,meta_hs5,hs,1QRTA,2,0.063,0.481,37,0.138,0.178,0.177
50,meta_hh2,hh,1EUQA,2,0.063,0.5,33,0.138,0.175,0.174
51,meta_hs10,hs,1NYLA,2,0.063,0.481,55,0.138,0.179,0.177
52,meta_hh6,hh,1QRUA,2,0.063,0.5,37,0.138,0.176,0.172
53,meta_hg1,hg,3T1UA,2,0.218,1,9.3,0.138,0.185,0.193
54,meta_com3,com,1J09A,1,0.072,0.454,6.74e+00,0.138,0.184,0.187
55,meta_hp8,hp,2ZSKA,1,0.054,0.227,1.7e+02,0.136,0.18,0.18
56,meta_hs6,hs,1QRUA,2,0.063,0.481,42,0.136,0.174,0.171
57,meta_hh5,hh,1QRTA,2,0.063,0.5,32,0.136,0.173,0.171
58,meta_hh3,hh,1QTQA,5,0.063,0.5,33,0.136,0.176,0.174
59,meta_hg8,hg,1QTQA,5,0.154,0.954,57,0.136,0.181,0.188
60,meta_hs4,hs,1QTQA,5,0.063,0.481,37,0.136,0.176,0.172
61,meta_com2,com,1NZJA,1,0.054,0.409,5.02e+00,0.136,0.18,0.185
62,meta_muster8,muster,3E1TA,1,0.163,0.809,unknown,0.136,0.186,0.195
63,meta_muster5,muster,1XGKA,1,0.136,0.89,unknown,0.135,0.188,0.201
64,meta_hs3,hs,1EUQA,2,0.063,0.481,37,0.135,0.172,0.173
65,meta_rapt4,rapt,2RJOA,1,0.1,0.727,0.003555,0.135,0.182,0.187
66,meta_com1,com,1QTQA,5,0.054,0.454,4.40e-01,0.135,0.182,0.185
67,meta_muster2,muster,2MR6A,1,0.136,0.945,unknown,0.134,0.191,0.195
68,meta_hp9,hp,3L3UA,1,0.045,0.372,2.1e+02,0.134,0.174,0.172
69,meta_rapt1,rapt,4YP9A,1,0.063,0.709,0.003178,0.134,0.185,0.197
70,meta_com7,com,2JA2A,1,0.163,0.972,8.78e+00,0.134,0.179,0.185
71,meta_hs9,hs,5CM2Z,2,0.063,0.236,24,0.133,0.17,0.168
72,meta_ss2,ss,3S6MA,2,0.063,0.29,29,0.133,0.179,0.181
73,meta_hs8,hs,4BPHA,2,0.045,0.054,61,0.133,0.173,0.172
74,meta_hs1,hs,4BY2A,2,0.081,0.227,76,0.133,0.177,0.179
75,meta_hhsuite3,hhsuite,3OY7A,1,0.1,0.854,2.7e+02,0.132,0.183,0.195
76,meta_ap10,ap,3L3UA,1,0.1,0.89,2.1e+02,0.132,0.185,0.19
77,meta_hp7,hp,3TCQA,1,0.009,0.118,1.7e+02,0.132,0.175,0.174
78,meta_ss1,ss,3T1UA,2,0.09,0.29,9.3,0.131,0.175,0.171
