Rank,Name,Method,Temp,Freq,Ident,Cov,Evalue,max,gdt,tm
1,meta_hhsuite4,hhsuite,4RLVA,22,0.314,0.94,1.1e-45,0.578,0.614,0.715
2,meta_hhsuite6,hhsuite,4RLVA,22,0.327,0.937,9.7e-45,0.577,0.614,0.712
3,meta_hhsuite5,hhsuite,4RLVA,22,0.327,0.95,2.7e-45,0.576,0.611,0.71
4,meta_hhsuite9,hhsuite,4RLVA,22,0.321,0.887,1e-42,0.576,0.613,0.714
5,meta_hs10,hs,1WDYA,7,0.245,0.751,0,0.576,0.621,0.71
6,meta_multicom6,multicom,4RLVA,22,0.35,0.95,7e-69,0.576,0.612,0.708
7,meta_hs4,hs,4RLVA,22,0.337,0.937,0,0.575,0.619,0.711
8,meta_hhsuite7,hhsuite,4RLVA,22,0.36,0.95,7.1e-45,0.574,0.613,0.711
9,meta_hs6,hs,4RLVA,22,0.364,0.993,0,0.574,0.622,0.711
10,meta_hs1,hs,4RLVA,22,0.327,0.947,0,0.574,0.619,0.71
11,meta_hh1,hh,1N11A,21,0.337,0.963,0,0.573,0.617,0.709
12,meta_multicom4,multicom,4RLVA,22,0.334,0.937,1e-74,0.573,0.609,0.709
13,meta_hh5,hh,1N11A,21,0.36,0.966,0,0.572,0.618,0.708
14,meta_hs8,hs,1WDYA,7,0.248,0.827,0,0.572,0.619,0.708
15,meta_blits6,blits,4RLVA,22,0.347,0.966,3.9e-37,0.571,0.606,0.71
16,meta_hs7,hs,4OAUC,6,0.281,0.903,0,0.571,0.62,0.71
17,meta_hs9,hs,1WDYA,7,0.43,0.758,0,0.57,0.616,0.707
18,meta_csblast2,csblast,4RLVA,22,0.367,0.95,6e-67,0.566,0.607,0.71
19,meta_hh2,hh,1N11A,21,0.327,0.947,0,0.566,0.609,0.703
20,meta_hs2,hs,4RLVA,22,0.367,0.983,0,0.565,0.607,0.705
21,meta_hs3,hs,4RLVA,22,0.337,0.966,0,0.565,0.609,0.707
22,meta_hhsuite10,hhsuite,4RLVA,22,0.347,0.95,5.9e-43,0.561,0.601,0.705
23,meta_com1,com,4RLVA,22,0.357,0.986,2.27e-54,0.56,0.603,0.704
24,meta_multicom3,multicom,4RLVA,22,0.331,0.933,1e-74,0.558,0.591,0.701
25,meta_multicom5,multicom,4RLVA,22,0.334,0.927,4e-74,0.558,0.604,0.701
26,meta_center0,center,1N11A,21,0.384,0.966,unknown,0.556,0.603,0.704
27,meta_hs5,hs,4RLVA,22,0.36,0.966,0,0.556,0.603,0.701
28,meta_hh8,hh,2XAIA,2,0.248,0.827,0,0.555,0.605,0.7
29,meta_sam1,sam,1N11A,21,0.387,0.966,1.48e-41,0.555,0.596,0.702
30,meta_multicom2,multicom,4RLVA,22,0.337,0.95,1e-74,0.554,0.587,0.703
31,meta_csiblast4,csiblast,4RLVA,22,0.36,0.953,4e-74,0.55,0.586,0.7
32,meta_ss1,ss,1N11A,21,0.337,0.966,0,0.549,0.599,0.696
33,meta_hhsuite3,hhsuite,5ET1A,9,0.334,0.966,3.6e-45,0.546,0.588,0.697
34,meta_hg3,hg,3UTMA,11,0.36,0.983,0,0.543,0.589,0.697
35,meta_rapt4,rapt,4G8KA,9,0.327,0.933,7.627e-10,0.542,0.581,0.696
36,meta_muster4,muster,4O1OA,2,0.314,0.937,unknown,0.539,0.574,0.69
37,meta_prc3,prc,1N11A,21,0.364,0.966,0.080,0.538,0.582,0.695
38,meta_csiblast5,csiblast,4OAVD,5,0.331,0.933,8e-73,0.538,0.575,0.689
39,meta_hhbl1,hhbl,4RLVA,22,0.36,0.937,2.2e-48,0.537,0.582,0.693
40,meta_rapt8,rapt,4O1OA,2,0.311,0.933,1.758e-09,0.535,0.572,0.691
41,meta_muster5,muster,4O1OA,2,0.314,0.94,unknown,0.534,0.568,0.685
42,meta_hmmer1,hmmer,4RLVA,22,0.337,0.953,1.6e-246,0.533,0.575,0.696
43,meta_ap5,ap,4G8KA,9,0.311,0.927,0,0.532,0.575,0.686
44,meta_com5,com,4G8KA,9,0.331,0.937,2.55e-45,0.532,0.574,0.689
45,meta_rapt1,rapt,4RLVA,22,0.36,0.943,9.878e-11,0.531,0.577,0.695
46,meta_hhbl4,hhbl,4OAVA,2,0.327,0.933,2.9e-41,0.529,0.574,0.685
47,meta_com2,com,1N11A,21,0.36,0.966,2.51e-54,0.529,0.581,0.68
48,meta_muster3,muster,4OAUC,6,0.331,0.937,unknown,0.528,0.57,0.686
49,meta_ff2,ff,4G8KA,9,0.327,0.95,2,0.526,0.571,0.685
50,meta_psiblast4,psiblast,4OAVB,4,0.334,0.937,2e-74,0.526,0.567,0.68
51,meta_rapt2,rapt,1N11A,21,0.38,0.943,1.298e-10,0.525,0.574,0.688
52,meta_psiblast2,psiblast,4RLVA,22,0.337,0.95,1e-74,0.525,0.563,0.675
53,meta_star3,star,5ET1A,9,0.334,0.963,converted,0.524,0.572,0.678
54,meta_blast3,blast,4OAVD,5,0.331,0.933,3e-70,0.523,0.568,0.68
55,meta_prc4,prc,4G8KA,9,0.327,0.95,4.1,0.523,0.568,0.686
56,meta_blast4,blast,4OAVB,4,0.334,0.937,3e-70,0.523,0.567,0.682
57,meta_rapt3,rapt,4OAUC,6,0.327,0.927,7.585e-10,0.522,0.567,0.681
58,meta_psiblast3,psiblast,4OAVD,5,0.331,0.933,2e-74,0.521,0.564,0.675
59,meta_center3,center,5ET1A,9,0.334,0.966,unknown,0.521,0.568,0.676
60,meta_com4,com,5ET1A,9,0.337,0.966,2.55e-46,0.52,0.577,0.677
61,meta_hh9,hh,1WDYA,7,0.43,0.758,0,0.519,0.574,0.672
62,meta_hh6,hh,4RLVA,22,0.364,0.953,0,0.517,0.57,0.68
63,meta_blast5,blast,4OAUC,6,0.334,0.927,7e-70,0.514,0.562,0.677
64,meta_psiblast5,psiblast,4OAUC,6,0.334,0.927,6e-74,0.514,0.559,0.675
65,meta_sam5,sam,4RLVA,22,0.486,0.728,8.07e-40,0.512,0.564,0.669
66,meta_ss9,ss,1WDYA,7,0.341,0.887,0,0.512,0.563,0.683
67,meta_rapt10,rapt,1WDYA,7,0.321,0.88,4.009e-09,0.508,0.544,0.658
68,meta_blits3,blits,1WDYA,7,0.321,0.887,2.1e-34,0.508,0.545,0.655
69,meta_blits8,blits,1WDYA,7,0.321,0.887,2.1e-34,0.508,0.545,0.655
70,meta_blits7,blits,1WDYA,7,0.321,0.887,2.1e-34,0.508,0.545,0.655
71,meta_blits4,blits,1WDYA,7,0.321,0.887,2.1e-34,0.508,0.545,0.655
72,meta_csblast4,csblast,4OAVB,4,0.334,0.937,1e-65,0.505,0.564,0.659
73,meta_muster7,muster,1WDYA,7,0.321,0.887,unknown,0.504,0.543,0.657
74,meta_csblast3,csblast,4OAVD,5,0.331,0.933,1e-65,0.503,0.56,0.657
75,meta_ff5,ff,5ET1A,9,0.337,0.966,5,0.482,0.533,0.643
76,meta_rapt5,rapt,5ET1A,9,0.331,0.95,8.213e-10,0.482,0.533,0.642
77,meta_prc5,prc,5ET1A,9,0.337,0.966,0.00059,0.481,0.531,0.644
78,meta_rapt6,rapt,5ET0A,1,0.334,0.943,8.249e-10,0.481,0.529,0.653
79,meta_blits1,blits,1N11A,21,0.327,0.95,4.8e-43,0.48,0.538,0.64
80,meta_muster2,muster,5ET0A,1,0.334,0.966,unknown,0.478,0.529,0.652
81,meta_hhbl10,hhbl,5ET1A,9,0.331,0.94,1.9e-38,0.473,0.525,0.639
82,meta_ss6,ss,4G8KA,9,0.327,0.95,0,0.472,0.54,0.619
83,meta_hg1,hg,4RLVA,22,0.337,0.966,0,0.467,0.54,0.62
84,meta_ss4,ss,1N11A,21,0.36,0.966,0,0.467,0.538,0.613
85,meta_hg4,hg,4RLVA,22,0.36,0.966,0,0.466,0.538,0.619
86,meta_star4,star,4RLYA,12,0.337,0.943,converted,0.465,0.481,0.558
87,meta_hh4,hh,4RLYA,12,0.337,0.943,0,0.461,0.487,0.571
88,meta_center4,center,4RLYA,12,0.321,0.963,unknown,0.46,0.48,0.555
89,meta_ss2,ss,4RLYA,12,0.341,0.943,0,0.459,0.477,0.553
90,meta_ss5,ss,1N11A,21,0.403,1,0,0.457,0.53,0.614
91,meta_star0,star,1N11A,21,0.403,0.976,converted,0.456,0.531,0.618
92,meta_hmmer4,hmmer,4QFVA,3,0.417,0.745,7.6e-93,0.456,0.468,0.531
93,meta_ff4,ff,4RLYA,12,0.337,0.943,4,0.455,0.469,0.55
94,meta_compro2,compro,4RLYA,12,0.341,0.943,unknown,0.455,0.47,0.548
95,meta_hmmer3,hmmer,4QFVA,3,0.417,0.738,7.5e-93,0.455,0.468,0.533
96,meta_hhsuite2,hhsuite,4RLYA,12,0.341,0.943,5.7e-46,0.454,0.469,0.549
97,meta_csiblast3,csiblast,4RLYA,12,0.344,0.94,6e-81,0.452,0.469,0.549
98,meta_hmmer5,hmmer,4QFVC,2,0.417,0.735,7.8e-93,0.451,0.462,0.527
99,meta_com3,com,4RLYA,12,0.337,0.943,2.30e-51,0.45,0.464,0.545
100,meta_prc2,prc,4RLYA,12,0.327,0.947,4.0e-06,0.45,0.463,0.547
101,meta_ss7,ss,4RLVA,22,0.284,0.748,0,0.449,0.502,0.578
102,meta_csblast1,csblast,1N11A,21,0.403,0.993,2e-75,0.449,0.521,0.609
103,meta_rapt7,rapt,4RLYA,12,0.331,0.92,8.493e-10,0.449,0.464,0.545
104,meta_ss10,ss,4OT9A,3,0.281,0.9,0,0.449,0.499,0.623
105,meta_hg2,hg,4RLYA,12,0.341,0.943,0,0.448,0.478,0.564
106,meta_muster1,muster,1N11A,21,0.4,1,unknown,0.447,0.521,0.616
107,meta_ap2,ap,1N11A,21,0.331,0.94,0,0.445,0.522,0.608
108,meta_hhsuite1,hhsuite,1N11A,21,0.403,1,8.9e-47,0.445,0.521,0.614
109,meta_hhbl3,hhbl,4RLVA,22,0.36,0.976,6.2e-46,0.444,0.503,0.582
110,meta_hg5,hg,4RLVA,22,0.331,0.95,0,0.444,0.509,0.577
111,meta_ff9,ff,3B95A,1,0.274,0.771,9,0.444,0.483,0.59
112,meta_hp2,hp,1N11A,21,0.331,0.937,0,0.442,0.52,0.606
113,meta_sam2,sam,4QFVA,3,0.476,0.725,3.61e-40,0.439,0.475,0.545
114,meta_psiblast1,psiblast,1N11A,21,0.407,0.993,3e-98,0.437,0.508,0.579
115,meta_multicom1,multicom,1N11A,21,0.407,0.993,3e-98,0.437,0.508,0.579
116,meta_hh3,hh,3UTMA,11,0.37,0.983,0,0.437,0.459,0.533
117,meta_hh10,hh,3EU9A,3,0.245,0.751,0,0.436,0.486,0.573
118,meta_sam3,sam,4QFVA,3,0.46,0.725,3.63e-40,0.436,0.471,0.54
119,meta_csiblast1,csiblast,1N11A,21,0.403,0.993,4e-94,0.435,0.503,0.589
120,meta_ss3,ss,3UTMA,11,0.36,0.983,0,0.434,0.45,0.507
121,meta_msaprobs0,msaprobs,1N11A,21,0.403,0.99,unknown,0.431,0.482,0.569
122,meta_hhbl2,hhbl,4RLVA,22,0.357,0.976,3e-46,0.43,0.5,0.577
123,meta_hp5,hp,4RLVA,22,0.357,0.98,0,0.429,0.499,0.577
124,meta_multicom9,multicom,4G8KA,9,0.324,0.933,2e-67,0.428,0.464,0.573
125,meta_star2,star,3UTMA,11,0.384,0.956,converted,0.426,0.438,0.493
126,meta_ff7,ff,1N11A,21,0.403,1,7,0.425,0.492,0.565
127,meta_multicom8,multicom,4G8KA,9,0.324,0.933,2e-67,0.425,0.461,0.542
128,meta_csiblast2,csiblast,4RLVA,22,0.36,0.99,4e-89,0.424,0.454,0.535
