Rank,Name,Method,Temp,Freq,Ident,Cov,Evalue,max,gdt,tm
1,meta_prc1,prc,3KDHA,13,0.533,0.839,1.1e-47,0.78,0.805,0.838
2,meta_hh2,hh,3KDHA,13,0.462,0.891,0,0.78,0.805,0.839
3,meta_newblast1,newblast,3KDHA,13,0.528,0.863,7e-79,0.78,0.804,0.836
4,meta_multicom5,multicom,3KDHA,13,0.533,0.839,1e-88,0.779,0.803,0.835
5,meta_hh1,hh,3KDHA,13,0.49,0.858,0,0.778,0.803,0.84
6,meta_com2,com,3KDHA,13,0.462,0.891,3.17e-56,0.777,0.804,0.839
7,meta_prc2,prc,3KDHA,13,0.462,0.891,1.7e-47,0.777,0.802,0.837
8,meta_multicom3,multicom,3KDHA,13,0.528,0.849,1e-88,0.776,0.8,0.833
9,meta_multicom7,multicom,3KDHA,13,0.358,0.792,6e-87,0.776,0.803,0.837
10,meta_multicom6,multicom,3KDHA,13,0.523,0.834,3e-87,0.776,0.802,0.835
11,meta_multicom2,multicom,3KDHA,13,0.528,0.863,2e-89,0.775,0.8,0.832
12,meta_multicom4,multicom,3KDHA,13,0.533,0.844,1e-88,0.775,0.801,0.833
13,meta_multicom8,multicom,3KDHA,13,0.523,0.853,2e-86,0.775,0.802,0.837
14,meta_ss1,ss,3KDHA,13,0.462,0.891,0,0.775,0.8,0.836
15,meta_multicom1,multicom,3KDHA,13,0.528,0.863,9e-90,0.774,0.799,0.834
16,meta_hg1,hg,3KDHA,13,0.462,0.891,0,0.774,0.8,0.836
17,meta_ss2,ss,4OICA,11,0.485,0.858,0,0.773,0.799,0.836
18,meta_csiblast4,csiblast,3KDHA,13,0.528,0.849,7e-85,0.773,0.798,0.832
19,meta_com3,com,3KLXA,9,0.419,0.834,3.48e-55,0.773,0.797,0.832
20,meta_hg3,hg,3KDJA,9,0.537,0.839,0,0.772,0.797,0.832
21,meta_hmmer4,hmmer,3KDHA,13,0.523,0.853,3.2e-92,0.772,0.798,0.832
22,meta_hmmer1,hmmer,3KDHA,13,0.528,0.858,4.3e-93,0.772,0.796,0.831
23,meta_hh3,hh,3KDJA,9,0.533,0.839,0,0.772,0.796,0.832
24,meta_ss3,ss,3KDJA,9,0.537,0.839,0,0.772,0.796,0.832
25,meta_multicom10,multicom,3KDHA,13,0.528,0.844,5e-86,0.772,0.799,0.835
26,meta_csiblast3,csiblast,3KDHA,13,0.523,0.853,6e-85,0.772,0.798,0.832
27,meta_hmmer3,hmmer,3KDHA,13,0.528,0.863,6.1e-93,0.771,0.796,0.831
28,meta_hmmer2,hmmer,3KDHA,13,0.528,0.849,5.6e-93,0.771,0.796,0.83
29,meta_hs2,hs,3KDHA,13,0.462,0.867,0,0.771,0.797,0.833
30,meta_hg4,hg,3KLXA,9,0.415,0.834,0,0.771,0.797,0.833
31,meta_hg2,hg,4OICA,11,0.485,0.858,0,0.771,0.797,0.835
32,meta_sam2,sam,3K3KA,11,0.533,0.858,1.16e-33,0.771,0.796,0.829
33,meta_sam1,sam,3KDHA,13,0.349,0.787,5.19e-34,0.771,0.796,0.83
34,meta_hmmer5,hmmer,3KDHA,13,0.528,0.844,1.3e-91,0.77,0.795,0.83
35,meta_sam5,sam,3NEGA,1,0.533,0.853,1.48e-33,0.77,0.795,0.829
36,meta_prc4,prc,4OICA,11,0.419,0.834,1.4e-46,0.769,0.795,0.833
37,meta_ss4,ss,3KLXA,9,0.415,0.834,0,0.769,0.794,0.832
38,meta_com4,com,3KDJA,9,0.533,0.839,3.49e-55,0.769,0.793,0.83
39,meta_sam4,sam,3KDHA,13,0.528,0.844,1.25e-33,0.769,0.793,0.829
40,meta_hh4,hh,3KLXA,9,0.415,0.834,0,0.768,0.793,0.828
41,meta_sam3,sam,3K3KB,6,0.528,0.853,1.22e-33,0.768,0.794,0.83
42,meta_multicom9,multicom,3KDHA,13,0.528,0.849,2e-86,0.767,0.795,0.833
43,meta_hhsuite3,hhsuite,3KDJA,9,0.49,0.82,2.7e-23,0.766,0.794,0.829
44,meta_csiblast2,csiblast,3K3KB,6,0.528,0.863,7e-86,0.766,0.792,0.829
45,meta_hs1,hs,3KDHA,13,0.481,0.858,0,0.766,0.795,0.832
46,meta_csiblast1,csiblast,3K3KA,11,0.528,0.863,1e-86,0.765,0.791,0.827
47,meta_hhsuite2,hhsuite,4OICA,11,0.481,0.849,4.8e-23,0.764,0.794,0.833
48,meta_hhsuite1,hhsuite,3KDHA,13,0.457,0.872,3.2e-23,0.763,0.793,0.832
49,meta_hg5,hg,3K90A,6,0.509,0.83,0,0.762,0.787,0.825
50,meta_prc3,prc,4OICA,11,0.334,0.811,9.2e-47,0.762,0.79,0.829
51,meta_hs3,hs,3KDJA,9,0.533,0.834,0,0.762,0.789,0.824
52,meta_hs4,hs,3KLXA,9,0.415,0.83,0,0.762,0.788,0.824
53,meta_hhsuite4,hhsuite,3KLXA,9,0.325,0.811,3.2e-22,0.761,0.79,0.827
54,meta_ss5,ss,3K90A,6,0.509,0.83,0,0.761,0.786,0.824
55,meta_csiblast5,csiblast,3KDHA,13,0.528,0.844,2e-84,0.761,0.788,0.826
56,meta_hhsuite5,hhsuite,3KLXA,9,0.415,0.816,7.3e-22,0.76,0.79,0.827
57,meta_csblast1,csblast,3KDHA,13,0.471,0.886,1e-80,0.76,0.787,0.821
58,meta_csblast2,csblast,3KDHA,13,0.471,0.891,1e-80,0.76,0.784,0.818
59,meta_center4,center,3KDJA,9,0.537,0.839,unknown,0.759,0.782,0.815
